@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.998
@SPECTRUM spectrum_04D1iv_630.dat
@SN-NAME 04D1iv
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 3.010
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
    0	   4258.580	       0.00622 	      0.00623
     1	   4273.580	       0.00762 	      0.00518
     2	   4288.580	      -0.00254 	      0.00427
     3	   4303.580	       0.00098 	      0.00366
     4	   4318.580	      -0.00080 	      0.00336
     5	   4333.580	       0.00086 	      0.00302
     6	   4348.580	       0.00415 	      0.00309
     7	   4363.580	       0.00097 	      0.00268
     8	   4378.580	       0.00013 	      0.00249
     9	   4393.580	       0.00079 	      0.00236
    10	   4408.580	      -0.00291 	      0.00237
    11	   4423.580	       0.00366 	      0.00233
    12	   4438.580	      -0.00029 	      0.00220
    13	   4453.580	       0.00226 	      0.00210
    14	   4468.580	      -0.00171 	      0.00204
    15	   4483.580	      -0.00299 	      0.00200
    16	   4498.580	       0.00125 	      0.00199
    17	   4513.580	      -0.00089 	      0.00197
    18	   4528.580	       0.00094 	      0.00195
    19	   4543.580	      -0.00111 	      0.00195
    20	   4558.580	       0.00048 	      0.00189
    21	   4573.580	       0.00110 	      0.00186
    22	   4588.580	      -0.00068 	      0.00184
    23	   4603.580	       0.00411 	      0.00197
    24	   4618.580	      -0.00011 	      0.00178
    25	   4633.580	      -0.00038 	      0.00176
    26	   4648.580	      -0.00091 	      0.00172
    27	   4663.580	       0.00266 	      0.00175
    28	   4678.580	       0.00009 	      0.00173
    29	   4693.580	       0.00054 	      0.00170
    30	   4708.580	      -0.00124 	      0.00167
    31	   4723.580	      -0.00126 	      0.00183
    32	   4738.580	      -0.00133 	      0.00164
    33	   4753.580	       0.00042 	      0.00163
    34	   4768.580	      -0.00069 	      0.00162
    35	   4783.580	       0.00070 	      0.00162
    36	   4798.580	      -0.00167 	      0.00162
    37	   4813.580	       0.00082 	      0.00163
    38	   4828.580	       0.00057 	      0.00182
    39	   4843.580	      -0.00206 	      0.00162
    40	   4858.580	      -0.00093 	      0.00156
    41	   4873.580	       0.00191 	      0.00155
    42	   4888.580	       0.00141 	      0.00158
    43	   4903.580	      -0.00219 	      0.00170
    44	   4918.580	      -0.00199 	      0.00152
    45	   4933.580	      -0.00129 	      0.00152
    46	   4948.580	      -0.00125 	      0.00152
    47	   4963.580	      -0.00145 	      0.00152
    48	   4978.580	      -0.00082 	      0.00164
    49	   4993.580	      -0.00002 	      0.00148
    50	   5008.580	       0.00115 	      0.00147
    51	   5023.580	       0.00204 	      0.00145
    52	   5038.580	       0.00136 	      0.00145
    53	   5053.580	       0.00092 	      0.00158
    54	   5068.580	      -0.00059 	      0.00143
    55	   5083.580	       0.00068 	      0.00141
    56	   5098.580	      -0.00227 	      0.00142
    57	   5113.580	      -0.00049 	      0.00155
    58	   5128.580	       0.00067 	      0.00141
    59	   5143.580	      -0.00150 	      0.00143
    60	   5158.580	      -0.00174 	      0.00141
    61	   5173.580	      -0.00019 	      0.00149
    62	   5188.580	       0.00070 	      0.00146
    63	   5203.580	      -0.00058 	      0.00165
    64	   5218.580	       0.00027 	      0.00141
    65	   5233.580	       0.00245 	      0.00154
    66	   5248.580	      -0.00001 	      0.00141
    67	   5263.580	       0.00086 	      0.00138
    68	   5278.580	      -0.00088 	      0.00138
    69	   5293.580	       0.00096 	      0.00153
    70	   5308.580	      -0.00017 	      0.00141
    71	   5323.580	      -0.00009 	      0.00141
    72	   5338.580	      -0.00105 	      0.00140
    73	   5353.580	       0.00020 	      0.00152
    74	   5368.580	       0.00166 	      0.00138
    75	   5383.580	       0.00066 	      0.00138
    76	   5398.580	      -0.00087 	      0.00148
    77	   5413.580	       0.00155 	      0.00135
    78	   5428.580	       0.00089 	      0.00137
    79	   5443.580	      -0.00148 	      0.00136
    80	   5458.580	       0.00213 	      0.00150
    81	   5473.580	       0.00168 	      0.00136
    82	   5488.580	       0.00215 	      0.00137
    83	   5503.580	      -0.00072 	      0.00152
    84	   5518.580	       0.00246 	      0.00138
    85	   5533.580	       0.00213 	      0.00139
    86	   5548.580	      -0.00054 	      0.00155
    87	   5563.580	       0.00255 	      0.00154
    88	   5578.580	       0.00343 	      0.00498
    89	   5593.580	       0.00060 	      0.00164
    90	   5608.580	      -0.00130 	      0.00142
    91	   5623.580	       0.00335 	      0.00141
    92	   5638.580	      -0.00028 	      0.00153
    93	   5653.580	       0.00159 	      0.00139
    94	   5668.580	      -0.00238 	      0.00140
    95	   5683.580	      -0.00119 	      0.00154
    96	   5698.580	      -0.00069 	      0.00142
    97	   5713.580	       0.00253 	      0.00143
    98	   5728.580	       0.00016 	      0.00157
    99	   5743.580	       0.00370 	      0.00141
   100	   5758.580	       0.00125 	      0.00141
   101	   5773.580	       0.00386 	      0.00154
   102	   5788.580	       0.00210 	      0.00142
   103	   5803.580	       0.00098 	      0.00141
   104	   5818.580	       0.00024 	      0.00155
   105	   5833.580	       0.00539 	      0.00142
   106	   5848.580	       0.00208 	      0.00141
   107	   5863.580	       0.00308 	      0.00165
   108	   5878.580	       0.00458 	      0.00166
   109	   5893.580	      -0.00307 	      0.00241
   110	   5908.580	       0.00200 	      0.00177
   111	   5923.580	       0.00228 	      0.00156
   112	   5938.580	      -0.00017 	      0.00168
   113	   5953.580	       0.00185 	      0.00153
   114	   5968.580	       0.00086 	      0.00149
   115	   5983.580	       0.00138 	      0.00161
   116	   5998.580	       0.00298 	      0.00144
   117	   6013.580	       0.00126 	      0.00140
   118	   6028.580	       0.00224 	      0.00154
   119	   6043.580	       0.00260 	      0.00138
   120	   6058.580	       0.00172 	      0.00150
   121	   6073.580	       0.00073 	      0.00136
   122	   6088.580	       0.00013 	      0.00136
   123	   6103.580	       0.00184 	      0.00149
   124	   6118.580	       0.00213 	      0.00134
   125	   6133.580	      -0.00073 	      0.00136
   126	   6148.580	       0.00465 	      0.00151
   127	   6163.580	       0.00290 	      0.00137
   128	   6178.580	       0.00128 	      0.00150
   129	   6193.580	       0.00123 	      0.00135
   130	   6208.580	       0.00397 	      0.00136
   131	   6223.580	       0.00352 	      0.00153
   132	   6238.580	       0.00382 	      0.00170
   133	   6253.580	       0.00320 	      0.00162
   134	   6268.580	       0.00243 	      0.00149
   135	   6283.580	       0.00287 	      0.00156
   136	   6298.580	       0.00255 	      0.00634
   137	   6313.580	       0.00010 	      0.00186
   138	   6328.580	       0.00671 	      0.00165
   139	   6343.580	       0.00226 	      0.00142
   140	   6358.580	       0.00458 	      0.00241
   141	   6373.580	       0.00460 	      0.00202
   142	   6388.580	       0.00163 	      0.00138
   143	   6403.580	       0.00100 	      0.00143
   144	   6418.580	       0.00254 	      0.00132
   145	   6433.580	       0.00023 	      0.00142
   146	   6448.580	       0.00197 	      0.00130
   147	   6463.580	       0.00080 	      0.00143
   148	   6478.580	       0.00078 	      0.00150
   149	   6493.580	       0.00176 	      0.00138
   150	   6508.580	       0.00255 	      0.00154
   151	   6523.580	       0.00270 	      0.00136
   152	   6538.580	       0.00335 	      0.00141
   153	   6553.580	       0.00363 	      0.00160
   154	   6568.580	       0.00204 	      0.00141
   155	   6583.580	       0.00050 	      0.00148
   156	   6598.580	       0.00001 	      0.00132
   157	   6613.580	       0.00111 	      0.00141
   158	   6628.580	       0.00274 	      0.00128
   159	   6643.580	       0.00294 	      0.00127
   160	   6658.580	      -0.00036 	      0.00138
   161	   6673.580	       0.00265 	      0.00126
   162	   6688.580	       0.00069 	      0.00137
   163	   6703.580	       0.00157 	      0.00126
   164	   6718.580	       0.00426 	      0.00138
   165	   6733.580	      -0.00070 	      0.00125
   166	   6748.580	       0.00087 	      0.00126
   167	   6763.580	       0.00002 	      0.00136
   168	   6778.580	       0.00275 	      0.00124
   169	   6793.580	       0.00401 	      0.00136
   170	   6808.580	       0.00139 	      0.00125
   171	   6823.580	       0.00401 	      0.00157
   172	   6838.580	       0.00044 	      0.00158
   173	   6853.580	       0.00147 	      0.00150
   174	   6868.580	      -0.00097 	      0.00179
   175	   6883.580	       0.00672 	      0.00154
   176	   6898.580	       0.00223 	      0.00167
   177	   6913.580	       0.00399 	      0.00155
   178	   6928.580	       0.00504 	      0.00165
   179	   6943.580	       0.00268 	      0.00152
   180	   6958.580	       0.00249 	      0.00158
   181	   6973.580	       0.00611 	      0.00144
   182	   6988.580	       0.00480 	      0.00149
   183	   7003.580	       0.00505 	      0.00135
   184	   7018.580	       0.00494 	      0.00131
   185	   7033.580	       0.00698 	      0.00140
   186	   7048.580	       0.00552 	      0.00137
   187	   7063.580	       0.00472 	      0.00145
   188	   7078.580	       0.00512 	      0.00133
   189	   7093.580	       0.00238 	      0.00145
   190	   7108.580	       0.00658 	      0.00129
   191	   7123.580	       0.00484 	      0.00142
