x y
5701.64970 3.39971e-17
5703.72320 3.39882e-17
5705.79660 3.40179e-17
5707.87010 3.40819e-17
5709.94360 3.40211e-17
5712.01700 3.39722e-17
5714.09050 3.41087e-17
5716.16390 3.41667e-17
5718.23740 3.41813e-17
5720.31090 3.42501e-17
5722.38430 3.42831e-17
5724.45780 3.43454e-17
5726.53130 3.43928e-17
5728.60470 3.44351e-17
5730.67820 3.44546e-17
5732.75160 3.44689e-17
5734.82510 3.45474e-17
5736.89860 3.45981e-17
5738.97200 3.46287e-17
5741.04550 3.46332e-17
5743.11900 3.46291e-17
5745.19240 3.46782e-17
5747.26590 3.46767e-17
5749.33940 3.46673e-17
5751.41280 3.46685e-17
5753.48630 3.47725e-17
5755.55970 3.48120e-17
5757.63320 3.48310e-17
5759.70670 3.48217e-17
5761.78010 3.48246e-17
5763.85360 3.48020e-17
5765.92710 3.47899e-17
5768.00050 3.48649e-17
5770.07400 3.49075e-17
5772.14740 3.49364e-17
5774.22090 3.49513e-17
5776.29440 3.49625e-17
5778.36780 3.49446e-17
5780.44130 3.49538e-17
5782.51480 3.49486e-17
5784.58820 3.49780e-17
5786.66170 3.50398e-17
5788.73520 3.50739e-17
5790.80860 3.51057e-17
5792.88210 3.50430e-17
5794.95550 3.50214e-17
5797.02900 3.50950e-17
5799.10250 3.50749e-17
5801.17590 3.50457e-17
5803.24940 3.50152e-17
5805.32290 3.49740e-17
5807.39630 3.49006e-17
5809.46980 3.48327e-17
5811.54320 3.48033e-17
5813.61670 3.48021e-17
5815.69020 3.48358e-17
5817.76360 3.48001e-17
5819.83710 3.46848e-17
5821.91060 3.46469e-17
5823.98400 3.46023e-17
5826.05750 3.45877e-17
5828.13100 3.45885e-17
5830.20440 3.45018e-17
5832.27790 3.44872e-17
5834.35130 3.44363e-17
5836.42480 3.43864e-17
5838.49830 3.44437e-17
5840.57170 3.43693e-17
5842.64520 3.43704e-17
5844.71870 3.42839e-17
5846.79210 3.41932e-17
5848.86560 3.41103e-17
5850.93900 3.40409e-17
5853.01250 3.40567e-17
5855.08600 3.39803e-17
5857.15940 3.39184e-17
5859.23290 3.37912e-17
5861.30640 3.36583e-17
5863.37980 3.35368e-17
5865.45330 3.34131e-17
5867.52680 3.32571e-17
5869.60020 3.31534e-17
5871.67370 3.31369e-17
5873.74710 3.30669e-17
5875.82060 3.29797e-17
5877.89410 3.29283e-17
5879.96750 3.28549e-17
5882.04100 3.27915e-17
5884.11450 3.27115e-17
5886.18790 3.26592e-17
5888.26140 3.27238e-17
5890.33480 3.26813e-17
5892.40830 3.26933e-17
5894.48180 3.31534e-17
5896.55520 3.29906e-17
5898.62870 3.29288e-17
5900.70220 3.28631e-17
5902.77560 3.27395e-17
5904.84910 3.26857e-17
5906.92260 3.26111e-17
5908.99600 3.25495e-17
5911.06950 3.24440e-17
5913.14290 3.24476e-17
5915.21640 3.25132e-17
5917.28990 3.24940e-17
5919.36330 3.24738e-17
5921.43680 3.24845e-17
5923.51030 3.25621e-17
5925.58370 3.26676e-17
5927.65720 3.27413e-17
5929.73070 3.28035e-17
5931.80410 3.28953e-17
5933.87760 3.30180e-17
5935.95100 3.31461e-17
5938.02450 3.32375e-17
5940.09800 3.32967e-17
5942.17140 3.33838e-17
5944.24490 3.33614e-17
5946.31840 3.34572e-17
5948.39180 3.35320e-17
5950.46530 3.36948e-17
5952.53870 3.37929e-17
5954.61220 3.38243e-17
5956.68570 3.39268e-17
5958.75910 3.39339e-17
5960.83260 3.39714e-17
5962.90610 3.40142e-17
5964.97950 3.40685e-17
5967.05300 3.41222e-17
5969.12650 3.41616e-17
5971.19990 3.42273e-17
5973.27340 3.43636e-17
5975.34680 3.44800e-17
5977.42030 3.45613e-17
5979.49380 3.46834e-17
5981.56720 3.48296e-17
5983.64070 3.49902e-17
5985.71420 3.51150e-17
5987.78760 3.52022e-17
5989.86110 3.53511e-17
5991.93450 3.55661e-17
5994.00800 3.56183e-17
5996.08150 3.57813e-17
5998.15490 3.59111e-17
6000.22840 3.54446e-17
6002.30190 3.56090e-17
6004.37530 3.57416e-17
6006.44880 3.59093e-17
6008.52230 3.60234e-17
6010.59570 3.60643e-17
6012.66920 3.61174e-17
6014.74260 3.61777e-17
6016.81610 3.63358e-17
6018.88960 3.65667e-17
6020.96300 3.68144e-17
6023.03650 3.69866e-17
6025.11000 3.70735e-17
6027.18340 3.71243e-17
6029.25690 3.69432e-17
6031.33030 3.67242e-17
6033.40380 3.64819e-17
6035.47730 3.62718e-17
6037.55070 3.60156e-17
6039.62420 3.56936e-17
6041.69770 3.54767e-17
6043.77110 3.52253e-17
6045.84460 3.50592e-17
6047.91810 3.48882e-17
6049.99150 3.47688e-17
6052.06500 3.48544e-17
6054.13840 3.48709e-17
6056.21190 3.46237e-17
6058.28540 3.43612e-17
6060.35880 3.42376e-17
6062.43230 3.40914e-17
6064.50580 3.39959e-17
6066.57920 3.39557e-17
6068.65270 3.38567e-17
6070.72610 3.36927e-17
6072.79960 3.36075e-17
6074.87310 3.35531e-17
6076.94650 3.35159e-17
6079.02000 3.34432e-17
6081.09350 3.34793e-17
6083.16690 3.35429e-17
6085.24040 3.35246e-17
6087.31390 3.35737e-17
6089.38730 3.35921e-17
6091.46080 3.36279e-17
6093.53420 3.37618e-17
6095.60770 3.39469e-17
6097.68120 3.40736e-17
6099.75460 3.43314e-17
6101.82810 3.46586e-17
6103.90160 3.48228e-17
6105.97500 3.50958e-17
6108.04850 3.52994e-17
6110.12190 3.54870e-17
6112.19540 3.57164e-17
6114.26890 3.58524e-17
6116.34230 3.61176e-17
6118.41580 3.64237e-17
6120.48930 3.66051e-17
6122.56270 3.66950e-17
6124.63620 3.66487e-17
6126.70970 3.64693e-17
6128.78310 3.62682e-17
6130.85660 3.61615e-17
6132.93000 3.59298e-17
6135.00350 3.58583e-17
6137.07700 3.58205e-17
6139.15040 3.57658e-17
6141.22390 3.57088e-17
6143.29740 3.57343e-17
6145.37080 3.57877e-17
6147.44430 3.57873e-17
6149.51770 3.58039e-17
6151.59120 3.58069e-17
6153.66470 3.58178e-17
6155.73810 3.58511e-17
6157.81160 3.56324e-17
6159.88510 3.53429e-17
6161.95850 3.51865e-17
6164.03200 3.51601e-17
6166.10550 3.51279e-17
6168.17890 3.50425e-17
6170.25240 3.49352e-17
6172.32580 3.48501e-17
6174.39930 3.48143e-17
6176.47280 3.47944e-17
6178.54620 3.48022e-17
6180.61970 3.49361e-17
6182.69320 3.48768e-17
6184.76660 3.48337e-17
6186.84010 3.48114e-17
6188.91360 3.46778e-17
6190.98700 3.46759e-17
6193.06050 3.46861e-17
6195.13390 3.46935e-17
6197.20740 3.47054e-17
6199.28090 3.47421e-17
6201.35430 3.47578e-17
6203.42780 3.47082e-17
6205.50130 3.46587e-17
6207.57470 3.46072e-17
6209.64820 3.46681e-17
6211.72160 3.46971e-17
6213.79510 3.46920e-17
6215.86860 3.46814e-17
6217.94200 3.46420e-17
6220.01550 3.46070e-17
6222.08900 3.45126e-17
6224.16240 3.44570e-17
6226.23590 3.44682e-17
6228.30940 3.44898e-17
6230.38280 3.44716e-17
6232.45630 3.44691e-17
6234.52970 3.44691e-17
6236.60320 3.44255e-17
6238.67670 3.43972e-17
6240.75010 3.43164e-17
6242.82360 3.42507e-17
6244.89710 3.42274e-17
6246.97050 3.42608e-17
6249.04400 3.41991e-17
6251.11740 3.41579e-17
6253.19090 3.41632e-17
6255.26440 3.40416e-17
6257.33780 3.39787e-17
6259.41130 3.39098e-17
6261.48480 3.37833e-17
6263.55820 3.36034e-17
6265.63170 3.34621e-17
6267.70520 3.34785e-17
6269.77860 3.34711e-17
6271.85210 3.34238e-17
6273.92550 3.34228e-17
6275.99900 3.34423e-17
6278.07250 3.34832e-17
6280.14590 3.35552e-17
6282.21940 3.36273e-17
6284.29290 3.35954e-17
6286.36630 3.33781e-17
6288.43980 3.32939e-17
6290.51320 3.32454e-17
6292.58670 3.32049e-17
6294.66020 3.32743e-17
6296.73360 3.32965e-17
6298.80710 3.32588e-17
6300.88060 3.32697e-17
6302.95400 3.33736e-17
6305.02750 3.33724e-17
6307.10100 3.33683e-17
6309.17440 3.34139e-17
6311.24790 3.35004e-17
6313.32130 3.35285e-17
6315.39480 3.34824e-17
6317.46830 3.34217e-17
6319.54170 3.33923e-17
6321.61520 3.33781e-17
6323.68870 3.33741e-17
6325.76210 3.34382e-17
6327.83560 3.34878e-17
6329.90900 3.34343e-17
6331.98250 3.33623e-17
6334.05600 3.33276e-17
6336.12940 3.32936e-17
6338.20290 3.32307e-17
6340.27640 3.31834e-17
6342.34980 3.30625e-17
6344.42330 3.29173e-17
6346.49680 3.27535e-17
6348.57020 3.25995e-17
6350.64370 3.24445e-17
6352.71710 3.22819e-17
6354.79060 3.20233e-17
6356.86410 3.17917e-17
6358.93750 3.14972e-17
6361.01100 3.13234e-17
6363.08450 3.11198e-17
6365.15790 3.09051e-17
6367.23140 3.07396e-17
6369.30480 3.06209e-17
6371.37830 3.05042e-17
6373.45180 3.03792e-17
6375.52520 3.02877e-17
6377.59870 3.02225e-17
6379.67220 3.01872e-17
6381.74560 3.01441e-17
6383.81910 3.00738e-17
6385.89260 2.99404e-17
6387.96600 2.98265e-17
6390.03950 2.97831e-17
6392.11290 2.97695e-17
6394.18640 2.98387e-17
6396.25990 2.99008e-17
6398.33330 2.98991e-17
6400.40680 3.00064e-17
6402.48030 3.01034e-17
6404.55370 3.02233e-17
6406.62720 3.03143e-17
6408.70060 3.03654e-17
6410.77410 3.05467e-17
6412.84760 3.07226e-17
6414.92100 3.09104e-17
6416.99450 3.10096e-17
6419.06800 3.11574e-17
6421.14140 3.13255e-17
6423.21490 3.15613e-17
6425.28840 3.17672e-17
6427.36180 3.19313e-17
6429.43530 3.20876e-17
6431.50870 3.22077e-17
6433.58220 3.22749e-17
6435.65570 3.23708e-17
6437.72910 3.24564e-17
6439.80260 3.25000e-17
6441.87610 3.25363e-17
6443.94950 3.25648e-17
6446.02300 3.25330e-17
6448.09650 3.24558e-17
6450.16990 3.24135e-17
6452.24340 3.24240e-17
6454.31680 3.24479e-17
6456.39030 3.24992e-17
6458.46380 3.24774e-17
6460.53720 3.25720e-17
6462.61070 3.25825e-17
6464.68420 3.26031e-17
6466.75760 3.26734e-17
6468.83110 3.26708e-17
6470.90450 3.26927e-17
6472.97800 3.27035e-17
6475.05150 3.27024e-17
6477.12490 3.27780e-17
6479.19840 3.28768e-17
6481.27190 3.29941e-17
6483.34530 3.30725e-17
6485.41880 3.30813e-17
6487.49230 3.30643e-17
6489.56570 3.30235e-17
6491.63920 3.29865e-17
6493.71260 3.29527e-17
6495.78610 3.29357e-17
6497.85960 3.29316e-17
6499.93300 3.28110e-17
6502.00650 3.27414e-17
6504.08000 3.27961e-17
6506.15340 3.27883e-17
6508.22690 3.28202e-17
6510.30030 3.28505e-17
6512.37380 3.29117e-17
6514.44730 3.29065e-17
6516.52070 3.28389e-17
6518.59420 3.28058e-17
6520.66770 3.27506e-17
6522.74110 3.27352e-17
6524.81460 3.26845e-17
6526.88810 3.26704e-17
6528.96150 3.26618e-17
6531.03500 3.26190e-17
6533.10840 3.25924e-17
6535.18190 3.25358e-17
6537.25540 3.24714e-17
6539.32880 3.24084e-17
6541.40230 3.23185e-17
6543.47580 3.23121e-17
6545.54920 3.22674e-17
6547.62270 3.21950e-17
6549.69610 3.21052e-17
6551.76960 3.20854e-17
6553.84310 3.21070e-17
6555.91650 3.21022e-17
6557.99000 3.21199e-17
6560.06350 3.21804e-17
6562.13690 3.22054e-17
6564.21040 3.22258e-17
6566.28390 3.23067e-17
6568.35730 3.23928e-17
6570.43080 3.24658e-17
6572.50420 3.25226e-17
6574.57770 3.26580e-17
6576.65120 3.27816e-17
6578.72460 3.29034e-17
6580.79810 3.31003e-17
6582.87160 3.33022e-17
6584.94500 3.34275e-17
6587.01850 3.34978e-17
6589.09190 3.35571e-17
6591.16540 3.37357e-17
6593.23890 3.38981e-17
6595.31230 3.40189e-17
6597.38580 3.41855e-17
6599.45930 3.44100e-17
6601.53270 3.46656e-17
6603.60620 3.49055e-17
6605.67970 3.52293e-17
6607.75310 3.56244e-17
6609.82660 3.59582e-17
6611.90000 3.62482e-17
6613.97350 3.65523e-17
6616.04700 3.68730e-17
6618.12040 3.72084e-17
6620.19390 3.75774e-17
6622.26740 3.79360e-17
6624.34080 3.82810e-17
6626.41430 3.86239e-17
6628.48770 3.89792e-17
6630.56120 3.93551e-17
6632.63470 3.97217e-17
6634.70810 4.00424e-17
6636.78160 4.04038e-17
6638.85510 4.07860e-17
6640.92850 4.11954e-17
6643.00200 4.14961e-17
6645.07550 4.17657e-17
6647.14890 4.21280e-17
6649.22240 4.24785e-17
6651.29580 4.28483e-17
6653.36930 4.32003e-17
6655.44280 4.34818e-17
6657.51620 4.36997e-17
6659.58970 4.38995e-17
6661.66320 4.41209e-17
6663.73660 4.44278e-17
6665.81010 4.48447e-17
6667.88350 4.50904e-17
6669.95700 4.52198e-17
6672.03050 4.53106e-17
6674.10390 4.53736e-17
6676.17740 4.53797e-17
6678.25090 4.53828e-17
6680.32430 4.54395e-17
6682.39780 4.55381e-17
6684.47130 4.56252e-17
6686.54470 4.56935e-17
6688.61820 4.56731e-17
6690.69160 4.56786e-17
6692.76510 4.56803e-17
6694.83860 4.57222e-17
6696.91200 4.56741e-17
6698.98550 4.56829e-17
6701.05900 4.57697e-17
6703.13240 4.58571e-17
6705.20590 4.59252e-17
6707.27940 4.59410e-17
6709.35280 4.59796e-17
6711.42630 4.60374e-17
6713.49970 4.60555e-17
6715.57320 4.60647e-17
6717.64670 4.60995e-17
6719.72010 4.61424e-17
6721.79360 4.61692e-17
6723.86710 4.61702e-17
6725.94050 4.61900e-17
6728.01400 4.62096e-17
6730.08740 4.62080e-17
6732.16090 4.62173e-17
6734.23440 4.62484e-17
6736.30780 4.62848e-17
6738.38130 4.63197e-17
6740.45480 4.63334e-17
6742.52820 4.63512e-17
6744.60170 4.63339e-17
6746.67520 4.62500e-17
6748.74860 4.62588e-17
6750.82210 4.63662e-17
6752.89550 4.64363e-17
6754.96900 4.64120e-17
6757.04250 4.63733e-17
6759.11590 4.62947e-17
6761.18940 4.61893e-17
6763.26290 4.61633e-17
6765.33630 4.61662e-17
6767.40980 4.62188e-17
6769.48320 4.61594e-17
6771.55670 4.58169e-17
6773.63020 4.55939e-17
6775.70360 4.55078e-17
6777.77710 4.53408e-17
6779.85060 4.51622e-17
6781.92400 4.50567e-17
6783.99750 4.49303e-17
6786.07100 4.47811e-17
6788.14440 4.46094e-17
6790.21790 4.44344e-17
6792.29130 4.42121e-17
6794.36480 4.39963e-17
6796.43830 4.38499e-17
6798.51170 4.36739e-17
6800.58520 4.34770e-17
6802.65870 4.33551e-17
6804.73210 4.32081e-17
6806.80560 4.29859e-17
6808.87900 4.27447e-17
6810.95250 4.25416e-17
6813.02600 4.23879e-17
6815.09940 4.21639e-17
6817.17290 4.20687e-17
6819.24640 4.20390e-17
6821.31980 4.20286e-17
6823.39330 4.19677e-17
6825.46680 4.18343e-17
6827.54020 4.16209e-17
6829.61370 4.13052e-17
6831.68710 4.09342e-17
6833.76060 4.05163e-17
6835.83410 4.01080e-17
6837.90750 3.97249e-17
6839.98100 3.93003e-17
6842.05450 3.88791e-17
6844.12790 3.84594e-17
6846.20140 3.80310e-17
6848.27480 3.76711e-17
6850.34830 3.72989e-17
6852.42180 3.69192e-17
6854.49520 3.65990e-17
6856.56870 3.63090e-17
6858.64220 3.60074e-17
6860.71560 3.56764e-17
6862.78910 3.52243e-17
6864.86260 3.47180e-17
6866.93600 3.43439e-17
6869.00950 3.41029e-17
6871.08290 3.40821e-17
6873.15640 3.39939e-17
6875.22990 3.37864e-17
6877.30330 3.34345e-17
6879.37680 3.28840e-17
6881.45030 3.22699e-17
6883.52370 3.17725e-17
6885.59720 3.14938e-17
6887.67060 3.13026e-17
6889.74410 3.10153e-17
6891.81760 3.06198e-17
6893.89100 3.00805e-17
6895.96450 2.94959e-17
6898.03800 2.90274e-17
6900.11140 2.86818e-17
6902.18490 2.83009e-17
6904.25840 2.79633e-17
6906.33180 2.77172e-17
6908.40530 2.74378e-17
6910.47870 2.72350e-17
6912.55220 2.71696e-17
6914.62570 2.71686e-17
6916.69910 2.71985e-17
6918.77260 2.72569e-17
6920.84610 2.74295e-17
6922.91950 2.75049e-17
6924.99300 2.74770e-17
6927.06650 2.74131e-17
6929.13990 2.73195e-17
6931.21340 2.72707e-17
6933.28680 2.72808e-17
6935.36030 2.73254e-17
6937.43380 2.74195e-17
6939.50720 2.75764e-17
6941.58070 2.77685e-17
6943.65420 2.79320e-17
6945.72760 2.81553e-17
6947.80110 2.84100e-17
6949.87450 2.86422e-17
6951.94800 2.89159e-17
6954.02150 2.92047e-17
6956.09490 2.94803e-17
6958.16840 2.98174e-17
6960.24190 3.01080e-17
6962.31530 3.03261e-17
6964.38880 3.05017e-17
6966.46230 3.07432e-17
6968.53570 3.10677e-17
6970.60920 3.14575e-17
6972.68260 3.18842e-17
6974.75610 3.20933e-17
6976.82960 3.20426e-17
6978.90300 3.19054e-17
6980.97650 3.16835e-17
6983.05000 3.15750e-17
6985.12340 3.16497e-17
6987.19690 3.17489e-17
6989.27030 3.18030e-17
6991.34380 3.16455e-17
6993.41730 3.13669e-17
6995.49070 3.11039e-17
6997.56420 3.08983e-17
6999.63770 3.08069e-17
7001.71110 3.07892e-17
7003.78460 3.07397e-17
7005.85810 3.06332e-17
7007.93150 3.05663e-17
7010.00500 3.05575e-17
7012.07840 3.04924e-17
7014.15190 3.04475e-17
7016.22540 3.03807e-17
7018.29880 3.02698e-17
7020.37230 3.02038e-17
7022.44580 3.01800e-17
7024.51920 3.01363e-17
7026.59270 3.01006e-17
7028.66610 3.00675e-17
7030.73960 3.00408e-17
7032.81310 2.99726e-17
7034.88650 2.99582e-17
7036.96000 2.99430e-17
7039.03350 2.98482e-17
7041.10690 2.97439e-17
7043.18040 2.96621e-17
7045.25390 2.96147e-17
7047.32730 2.95986e-17
7049.40080 2.95880e-17
7051.47420 2.95276e-17
7053.54770 2.94348e-17
7055.62120 2.93744e-17
7057.69460 2.93151e-17
7059.76810 2.92507e-17
7061.84160 2.92135e-17
7063.91500 2.91303e-17
7065.98850 2.90956e-17
7068.06190 2.90564e-17
7070.13540 2.90245e-17
7072.20890 2.89800e-17
7074.28230 2.89191e-17
7076.35580 2.88865e-17
7078.42930 2.87571e-17
7080.50270 2.87280e-17
7082.57620 2.86725e-17
7084.64970 2.85953e-17
7086.72310 2.85891e-17
7088.79660 2.85789e-17
7090.87000 2.85690e-17
7092.94350 2.85914e-17
7095.01700 2.86493e-17
7097.09040 2.87049e-17
7099.16390 2.87031e-17
7101.23740 2.87495e-17
7103.31080 2.87443e-17
7105.38430 2.86792e-17
7107.45770 2.86692e-17
7109.53120 2.86876e-17
7111.60470 2.87309e-17
7113.67810 2.88137e-17
7115.75160 2.88134e-17
7117.82510 2.88227e-17
7119.89850 2.88142e-17
7121.97200 2.87992e-17
7124.04550 2.88859e-17
7126.11890 2.89825e-17
7128.19240 2.90123e-17
7130.26580 2.90484e-17
7132.33930 2.90570e-17
7134.41280 2.90125e-17
7136.48620 2.89910e-17
7138.55970 2.89972e-17
7140.63320 2.89457e-17
7142.70660 2.88633e-17
7144.78010 2.87990e-17
7146.85350 2.87970e-17
7148.92700 2.87752e-17
7151.00050 2.87016e-17
7153.07390 2.86427e-17
7155.14740 2.86174e-17
7157.22090 2.84531e-17
7159.29430 2.83075e-17
7161.36780 2.82086e-17
7163.44130 2.80764e-17
7165.51470 2.78781e-17
7167.58820 2.76938e-17
7169.66160 2.75366e-17
7171.73510 2.73813e-17
7173.80860 2.72858e-17
7175.88200 2.72196e-17
7177.95550 2.70766e-17
7180.02900 2.69563e-17
7182.10240 2.68722e-17
7184.17590 2.68184e-17
7186.24940 2.67439e-17
7188.32280 2.67047e-17
7190.39630 2.66428e-17
7192.46970 2.65503e-17
7194.54320 2.65517e-17
7196.61670 2.65500e-17
7198.69010 2.65475e-17
7200.76360 2.64792e-17
7202.83710 2.63994e-17
7204.91050 2.63964e-17
7206.98400 2.63810e-17
7209.05740 2.63479e-17
7211.13090 2.64066e-17
7213.20440 2.65297e-17
7215.27780 2.66214e-17
7217.35130 2.66521e-17
7219.42480 2.65967e-17
7221.49820 2.65818e-17
7223.57170 2.66189e-17
7225.64520 2.66819e-17
7227.71860 2.67896e-17
7229.79210 2.68644e-17
7231.86550 2.69106e-17
7233.93900 2.69128e-17
7236.01250 2.68580e-17
7238.08590 2.68531e-17
7240.15940 2.68682e-17
7242.23290 2.69156e-17
7244.30630 2.69045e-17
7246.37980 2.69065e-17
7248.45320 2.68900e-17
7250.52670 2.68542e-17
7252.60020 2.68657e-17
7254.67360 2.69455e-17
7256.74710 2.69343e-17
7258.82060 2.67623e-17
7260.89400 2.65567e-17
7262.96750 2.65065e-17
7265.04100 2.63931e-17
7267.11440 2.62552e-17
7269.18790 2.62301e-17
7271.26130 2.62237e-17
7273.33480 2.62227e-17
7275.40830 2.62205e-17
7277.48170 2.62072e-17
7279.55520 2.61733e-17
7281.62870 2.60995e-17
7283.70210 2.60750e-17
7285.77560 2.60939e-17
7287.84900 2.60606e-17
7289.92250 2.60706e-17
7291.99600 2.60781e-17
7294.06940 2.59504e-17
7296.14290 2.58512e-17
7298.21640 2.58808e-17
7300.28980 2.58637e-17
7302.36330 2.58514e-17
7304.43680 2.58570e-17
7306.51020 2.58755e-17
7308.58370 2.59339e-17
7310.65710 2.59215e-17
7312.73060 2.59239e-17
7314.80410 2.60070e-17
7316.87750 2.60408e-17
7318.95100 2.60157e-17
7321.02450 2.59714e-17
7323.09790 2.60209e-17
7325.17140 2.60534e-17
7327.24480 2.61053e-17
7329.31830 2.61742e-17
7331.39180 2.62145e-17
7333.46520 2.62478e-17
7335.53870 2.62230e-17
7337.61220 2.61820e-17
7339.68560 2.62184e-17
7341.75910 2.63416e-17
7343.83260 2.64081e-17
7345.90600 2.64831e-17
7347.97950 2.65398e-17
7350.05290 2.65741e-17
7352.12640 2.66279e-17
7354.19990 2.66627e-17
7356.27330 2.67069e-17
7358.34680 2.66926e-17
7360.42030 2.65683e-17
7362.49370 2.65188e-17
7364.56720 2.65061e-17
7366.64060 2.64690e-17
7368.71410 2.64343e-17
7370.78760 2.64783e-17
7372.86100 2.65416e-17
7374.93450 2.65541e-17
7377.00800 2.65750e-17
7379.08140 2.65837e-17
7381.15490 2.65892e-17
7383.22840 2.66248e-17
7385.30180 2.66209e-17
7387.37530 2.66337e-17
7389.44870 2.66245e-17
7391.52220 2.65338e-17
7393.59570 2.64768e-17
7395.66910 2.64105e-17
7397.74260 2.63961e-17
7399.81610 2.64996e-17
7401.88950 2.65448e-17
7403.96300 2.65274e-17
7406.03640 2.65280e-17
7408.10990 2.65084e-17
7410.18340 2.64744e-17
7412.25680 2.64497e-17
7414.33030 2.63894e-17
7416.40380 2.63797e-17
7418.47720 2.63410e-17
7420.55070 2.62828e-17
7422.62420 2.62746e-17
7424.69760 2.62244e-17
7426.77110 2.61985e-17
7428.84450 2.61211e-17
7430.91800 2.60591e-17
7432.99150 2.59975e-17
7435.06490 2.59089e-17
7437.13840 2.58453e-17
7439.21190 2.57894e-17
7441.28530 2.57662e-17
7443.35880 2.57388e-17
7445.43230 2.56889e-17
7447.50570 2.56087e-17
7449.57920 2.55645e-17
7451.65260 2.55317e-17
7453.72610 2.54402e-17
7455.79960 2.53892e-17
7457.87300 2.53427e-17
7459.94650 2.52827e-17
7462.02000 2.51723e-17
7464.09340 2.50784e-17
7466.16690 2.50234e-17
7468.24030 2.49999e-17
7470.31380 2.50193e-17
7472.38730 2.50268e-17
7474.46070 2.50401e-17
7476.53420 2.50356e-17
7478.60770 2.49865e-17
7480.68110 2.49703e-17
7482.75460 2.49443e-17
7484.82810 2.48910e-17
7486.90150 2.48639e-17
7488.97500 2.47826e-17
7491.04840 2.47212e-17
7493.12190 2.46806e-17
7495.19540 2.46504e-17
7497.26880 2.46730e-17
7499.34230 2.47179e-17
7501.41580 2.47446e-17
7503.48920 2.47178e-17
7505.56270 2.46251e-17
7507.63610 2.46182e-17
7509.70960 2.46991e-17
7511.78310 2.47212e-17
7513.85650 2.46654e-17
7515.93000 2.46101e-17
7518.00350 2.45712e-17
7520.07690 2.45161e-17
7522.15040 2.44693e-17
7524.22390 2.44020e-17
7526.29730 2.43355e-17
7528.37080 2.42477e-17
7530.44420 2.41739e-17
7532.51770 2.41293e-17
7534.59120 2.40699e-17
7536.66460 2.40785e-17
7538.73810 2.40369e-17
7540.81160 2.39622e-17
7542.88500 2.39041e-17
7544.95850 2.38372e-17
7547.03190 2.37732e-17
7549.10540 2.37357e-17
7551.17890 2.37327e-17
7553.25230 2.37318e-17
7555.32580 2.37129e-17
7557.39930 2.36854e-17
7559.47270 2.36734e-17
7561.54620 2.36613e-17
7563.61970 2.36085e-17
7565.69310 2.35621e-17
7567.76660 2.35892e-17
7569.84000 2.36200e-17
7571.91350 2.36231e-17
7573.98700 2.36177e-17
7576.06040 2.36209e-17
7578.13390 2.36344e-17
7580.20740 2.36365e-17
7582.28080 2.36467e-17
7584.35430 2.36971e-17
7586.42770 2.37047e-17
7588.50120 2.36972e-17
7590.57470 2.37162e-17
7592.64810 2.37281e-17
7594.72160 2.37600e-17
7596.79510 2.37890e-17
7598.86850 2.38128e-17
7600.94200 2.38620e-17
7603.01550 2.38884e-17
7605.08890 2.38936e-17
7607.16240 2.39095e-17
7609.23580 2.39133e-17
7611.30930 2.39560e-17
7613.38280 2.39772e-17
7615.45620 2.38861e-17
7617.52970 2.38037e-17
7619.60320 2.37997e-17
7621.67660 2.37726e-17
7623.75010 2.37103e-17
7625.82350 2.36927e-17
7627.89700 2.36415e-17
7629.97050 2.36097e-17
7632.04390 2.35775e-17
7634.11740 2.35646e-17
7636.19090 2.35492e-17
7638.26430 2.34864e-17
7640.33780 2.34393e-17
7642.41130 2.33362e-17
7644.48470 2.32656e-17
7646.55820 2.31941e-17
7648.63160 2.31038e-17
7650.70510 2.30458e-17
7652.77860 2.30143e-17
7654.85200 2.29631e-17
7656.92550 2.29041e-17
7658.99900 2.28802e-17
7661.07240 2.28492e-17
7663.14590 2.28372e-17
7665.21930 2.28384e-17
7667.29280 2.28145e-17
7669.36630 2.28243e-17
7671.43970 2.27925e-17
7673.51320 2.27933e-17
7675.58670 2.27976e-17
7677.66010 2.27705e-17
7679.73360 2.27402e-17
7681.80710 2.27291e-17
7683.88050 2.27397e-17
7685.95400 2.27680e-17
7688.02740 2.27689e-17
7690.10090 2.27622e-17
7692.17440 2.27608e-17
7694.24780 2.27799e-17
7696.32130 2.28164e-17
7698.39480 2.28178e-17
7700.46820 2.27982e-17
7702.54170 2.27770e-17
7704.61520 2.28082e-17
7706.68860 2.28692e-17
7708.76210 2.28924e-17
7710.83550 2.29060e-17
7712.90900 2.29495e-17
7714.98250 2.29395e-17
7717.05590 2.29270e-17
7719.12940 2.29402e-17
7721.20290 2.29468e-17
7723.27630 2.29389e-17
7725.34980 2.29231e-17
7727.42320 2.28930e-17
7729.49670 2.28799e-17
7731.57020 2.28316e-17
7733.64360 2.28101e-17
7735.71710 2.27984e-17
7737.79060 2.27580e-17
7739.86400 2.27121e-17
7741.93750 2.26396e-17
7744.01100 2.25231e-17
7746.08440 2.24506e-17
7748.15790 2.23622e-17
7750.23130 2.22304e-17
7752.30480 2.21229e-17
7754.37830 2.20323e-17
7756.45170 2.19099e-17
7758.52520 2.17494e-17
7760.59870 2.16616e-17
7762.67210 2.15897e-17
7764.74560 2.14722e-17
7766.81900 2.13768e-17
7768.89250 2.12990e-17
7770.96600 2.12411e-17
