#OBJECT = 20zjx
#MJD-OBS = 59191.462940
#DATE-OBS = 2020-12-08T11:06:38
#EXPTIME = 3620.000000
#AIRMASS = 1.386000
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
5105.130000 8.709223e-17 5.489976e-34
5107.130000 1.040637e-16 7.101149e-34
5109.130000 9.708267e-17 5.850044e-34
5111.130000 1.031790e-16 4.976081e-34
5113.130000 1.157306e-16 6.736459e-34
5115.130000 8.859375e-17 5.866518e-34
5117.130000 7.719491e-17 4.532530e-34
5119.130000 6.631852e-17 6.271710e-34
5121.130000 7.752757e-17 5.909536e-34
5123.130000 7.034583e-17 4.185633e-34
5125.130000 6.399268e-17 5.531877e-34
5127.130000 7.850413e-17 5.662883e-34
5129.130000 9.559654e-17 4.010314e-34
5131.130000 1.092318e-16 4.946622e-34
5133.130000 1.196305e-16 5.279180e-34
5135.130000 1.056919e-16 3.693894e-34
5137.130000 9.096538e-17 4.082722e-34
5139.130000 5.931764e-17 4.556439e-34
5141.130000 7.782031e-17 3.433322e-34
5143.130000 8.754873e-17 3.460621e-34
5145.130000 9.510882e-17 4.280728e-34
5147.130000 7.997842e-17 3.212894e-34
5149.130000 7.230027e-17 2.872680e-34
5151.130000 6.466858e-17 3.596301e-34
5153.130000 6.928794e-17 2.879038e-34
5155.130000 8.144966e-17 2.334227e-34
5157.130000 9.876724e-17 3.104851e-34
5159.130000 9.657042e-17 2.610424e-34
5161.130000 8.524533e-17 1.892629e-34
5163.130000 7.258069e-17 2.501312e-34
5165.130000 9.410089e-17 2.382305e-34
5167.130000 1.059342e-16 1.631748e-34
5169.130000 1.156645e-16 2.082358e-34
5171.130000 1.098845e-16 2.082864e-34
5173.130000 1.103133e-16 1.407009e-34
5175.130000 1.099012e-16 1.636423e-34
5177.130000 1.057542e-16 1.791836e-34
5179.130000 9.959677e-17 1.296052e-34
5181.130000 9.909367e-17 1.392404e-34
5183.130000 1.080912e-16 1.633368e-34
5185.130000 1.069387e-16 1.227418e-34
5187.130000 1.076086e-16 1.188645e-34
5189.130000 1.102991e-16 1.508217e-34
5191.130000 9.500774e-17 1.233914e-34
5193.130000 8.847173e-17 1.076136e-34
5195.130000 8.273638e-17 1.419695e-34
5197.130000 9.915588e-17 1.280499e-34
5199.130000 1.003329e-16 1.023331e-34
5201.130000 9.909685e-17 1.427481e-34
5203.130000 9.918174e-17 1.358455e-34
5205.130000 1.006458e-16 9.946274e-35
5207.130000 1.022530e-16 1.356989e-34
5209.130000 1.058775e-16 1.384952e-34
5211.130000 1.067604e-16 9.934770e-35
5213.130000 1.059613e-16 1.270425e-34
5215.130000 9.220752e-17 1.387737e-34
5217.130000 9.213284e-17 1.005792e-34
5219.130000 9.089572e-17 1.163297e-34
5221.130000 8.496269e-17 1.352487e-34
5223.130000 8.402915e-17 1.031633e-34
5225.130000 8.259766e-17 1.077829e-34
5227.130000 7.927109e-17 1.322293e-34
5229.130000 8.067953e-17 1.043687e-34
5231.130000 8.251223e-17 9.770743e-35
5233.130000 8.570543e-17 1.268056e-34
5235.130000 9.526788e-17 1.113682e-34
5237.130000 9.987271e-17 9.524158e-35
5239.130000 1.045183e-16 1.329153e-34
5241.130000 1.179473e-16 1.250194e-34
5243.130000 1.250843e-16 9.702947e-35
5245.130000 1.323061e-16 1.365566e-34
5247.130000 1.140071e-16 1.266862e-34
5249.130000 1.034693e-16 8.971514e-35
5251.130000 9.363542e-17 1.185430e-34
5253.130000 8.799078e-17 1.229848e-34
5255.130000 8.371650e-17 8.724677e-35
5257.130000 7.966072e-17 1.070033e-34
5259.130000 7.210569e-17 1.182157e-34
5261.130000 4.255085e-17 8.612902e-35
5263.130000 1.477288e-17 9.577613e-35
5265.130000 -3.716922e-17 1.110156e-34
5267.130000 4.469868e-17 8.589254e-35
5269.130000 7.844483e-17 8.624966e-35
5271.130000 8.710055e-17 1.075989e-34
5273.130000 9.285112e-17 8.796314e-35
5275.130000 9.206486e-17 7.936966e-35
5277.130000 8.755508e-17 1.046854e-34
5279.130000 1.057398e-16 9.339915e-35
5281.130000 1.034950e-16 7.572900e-35
5283.130000 9.603949e-17 1.020706e-34
5285.130000 8.745539e-17 9.210250e-35
5287.130000 9.702081e-17 7.005252e-35
5289.130000 1.083475e-16 9.929829e-35
5291.130000 1.095341e-16 9.727771e-35
5293.130000 1.132241e-16 6.905886e-35
5295.130000 1.156910e-16 9.009417e-35
5297.130000 1.080139e-16 9.473826e-35
5299.130000 1.107913e-16 6.766904e-35
5301.130000 1.133851e-16 8.028824e-35
5303.130000 1.182207e-16 9.253916e-35
5305.130000 1.046696e-16 6.774365e-35
5307.130000 9.729240e-17 7.249754e-35
5309.130000 9.343125e-17 8.700502e-35
5311.130000 9.246472e-17 6.652221e-35
5313.130000 9.729511e-17 6.438815e-35
5315.130000 1.100539e-16 8.479361e-35
5317.130000 1.161903e-16 7.151056e-35
5319.130000 1.118409e-16 6.194645e-35
5321.130000 1.016443e-16 8.179890e-35
5323.130000 9.735865e-17 7.168565e-35
5325.130000 9.609191e-17 5.640506e-35
5327.130000 9.508679e-17 7.754269e-35
5329.130000 1.077729e-16 7.578512e-35
5331.130000 1.000142e-16 5.532615e-35
5333.130000 9.190505e-17 7.530611e-35
5335.130000 9.865415e-17 7.696249e-35
5337.130000 1.027757e-16 5.498442e-35
5339.130000 1.059083e-16 6.964889e-35
5341.130000 1.058338e-16 7.589629e-35
5343.130000 1.100541e-16 5.621607e-35
5345.130000 1.122900e-16 6.496111e-35
5347.130000 1.115038e-16 7.571564e-35
5349.130000 1.176621e-16 5.788624e-35
5351.130000 1.205774e-16 6.004532e-35
5353.130000 1.217307e-16 7.451630e-35
5355.130000 1.166931e-16 5.988944e-35
5357.130000 1.133191e-16 5.565807e-35
5359.130000 1.090679e-16 7.214717e-35
5361.130000 1.120999e-16 6.162299e-35
5363.130000 1.116229e-16 5.148393e-35
5365.130000 1.099720e-16 6.911603e-35
5367.130000 1.072860e-16 6.153919e-35
5369.130000 1.054019e-16 4.711051e-35
5371.130000 1.034145e-16 6.564879e-35
5373.130000 9.712844e-17 6.448820e-35
5375.130000 9.474848e-17 4.554687e-35
5377.130000 9.308928e-17 6.000099e-35
5379.130000 1.003518e-16 6.380170e-35
5381.130000 9.313844e-17 4.473001e-35
5383.130000 8.830658e-17 5.416311e-35
5385.130000 8.919078e-17 6.116340e-35
5387.130000 9.484605e-17 4.603126e-35
5389.130000 1.001858e-16 5.135395e-35
5391.130000 1.101762e-16 6.272109e-35
5393.130000 1.201963e-16 4.945250e-35
5395.130000 1.216562e-16 4.945652e-35
5397.130000 1.156340e-16 6.276534e-35
5399.130000 1.196908e-16 5.196796e-35
5401.130000 1.189681e-16 4.654472e-35
5403.130000 1.155896e-16 6.148161e-35
5405.130000 1.083171e-16 5.224067e-35
5407.130000 1.089030e-16 4.251436e-35
5409.130000 1.113002e-16 5.896103e-35
5411.130000 1.095021e-16 5.509776e-35
5413.130000 1.042177e-16 4.115778e-35
5415.130000 9.851172e-17 5.718569e-35
5417.130000 9.507374e-17 5.715700e-35
5419.130000 9.529571e-17 4.013681e-35
5421.130000 9.538593e-17 5.163633e-35
5423.130000 9.434910e-17 5.524743e-35
5425.130000 9.740499e-17 4.057751e-35
5427.130000 9.918844e-17 4.825863e-35
5429.130000 9.858013e-17 5.429144e-35
5431.130000 9.423189e-17 4.042109e-35
5433.130000 9.100944e-17 4.322838e-35
5435.130000 8.665551e-17 5.452793e-35
5437.130000 9.439490e-17 4.358145e-35
5439.130000 1.001627e-16 4.209551e-35
5441.130000 1.081209e-16 5.593482e-35
5443.130000 1.106195e-16 4.752325e-35
5445.130000 1.079073e-16 4.107733e-35
5447.130000 1.022215e-16 5.532357e-35
5449.130000 1.083805e-16 4.967775e-35
5451.130000 1.089987e-16 3.897203e-35
5453.130000 1.088868e-16 5.397604e-35
5455.130000 1.073825e-16 5.154574e-35
5457.130000 1.102184e-16 3.789458e-35
5459.130000 1.128205e-16 5.194075e-35
5461.130000 1.062634e-16 5.267028e-35
5463.130000 1.126084e-16 3.756760e-35
5465.130000 1.176980e-16 4.722401e-35
5467.130000 1.206174e-16 5.285633e-35
5469.130000 1.145865e-16 3.841922e-35
5471.130000 1.127234e-16 4.383786e-35
5473.130000 1.196400e-16 5.284604e-35
5475.130000 1.090794e-16 3.914652e-35
5477.130000 1.039957e-16 4.001945e-35
5479.130000 1.014953e-16 4.943387e-35
5481.130000 1.067910e-16 3.984733e-35
5483.130000 1.054868e-16 3.686773e-35
5485.130000 9.951900e-17 4.871837e-35
5487.130000 9.985028e-17 4.199232e-35
5489.130000 1.014887e-16 3.517883e-35
5491.130000 1.039879e-16 4.855120e-35
5493.130000 1.083639e-16 4.531008e-35
5495.130000 1.087365e-16 3.462282e-35
5497.130000 1.087422e-16 4.856392e-35
5499.130000 1.102941e-16 4.763711e-35
5501.130000 1.023332e-16 3.343674e-35
5503.130000 9.516693e-17 4.376478e-35
5505.130000 9.479349e-17 4.641330e-35
5507.130000 9.393642e-17 3.339202e-35
5509.130000 9.307596e-17 4.064168e-35
5511.130000 9.122243e-17 4.589148e-35
5513.130000 9.528184e-17 3.426097e-35
5515.130000 9.754838e-17 3.777929e-35
5517.130000 9.851108e-17 4.528143e-35
5519.130000 1.016896e-16 3.550403e-35
5521.130000 1.043661e-16 3.528916e-35
5523.130000 1.084913e-16 4.586742e-35
5525.130000 1.104325e-16 3.813202e-35
5527.130000 1.099337e-16 3.412711e-35
5529.130000 1.080878e-16 4.637890e-35
5531.130000 1.119103e-16 4.141559e-35
5533.130000 1.140761e-16 3.344291e-35
5535.130000 1.164008e-16 4.625373e-35
5537.130000 1.217319e-16 4.454752e-35
5539.130000 1.214528e-16 3.320140e-35
5541.130000 1.207480e-16 4.608748e-35
5543.130000 1.157732e-16 4.615478e-35
5545.130000 1.124205e-16 3.240902e-35
5547.130000 1.102022e-16 4.144217e-35
5549.130000 1.153887e-16 4.577476e-35
5551.130000 1.136564e-16 3.292566e-35
5553.130000 1.124024e-16 3.858849e-35
5555.130000 1.113133e-16 4.500585e-35
5557.130000 1.132877e-16 3.445515e-35
5559.130000 1.143251e-16 3.668782e-35
5561.130000 1.148707e-16 4.547691e-35
5563.130000 1.207976e-16 3.721311e-35
5565.130000 1.226753e-16 3.579068e-35
5567.130000 1.227500e-16 4.807321e-35
5569.130000 1.144341e-16 4.423619e-35
5571.130000 1.148534e-16 4.137403e-35
5573.130000 1.184548e-16 6.773714e-35
5575.130000 1.309907e-16 8.390121e-35
5577.130000 1.347799e-16 6.967428e-35
5579.130000 1.379105e-16 1.056606e-34
5581.130000 1.120245e-16 8.633716e-35
5583.130000 1.072513e-16 5.385865e-35
5585.130000 1.042271e-16 5.943551e-35
5587.130000 1.244461e-16 4.903198e-35
5589.130000 1.270312e-16 3.332937e-35
5591.130000 1.280831e-16 4.041897e-35
5593.130000 1.214610e-16 4.327934e-35
5595.130000 1.177449e-16 3.124403e-35
5597.130000 1.163403e-16 3.528275e-35
5599.130000 1.191111e-16 4.237317e-35
5601.130000 1.222975e-16 3.306870e-35
5603.130000 1.283531e-16 3.402777e-35
5605.130000 1.425660e-16 4.454640e-35
5607.130000 1.418348e-16 3.591578e-35
5609.130000 1.376535e-16 3.285538e-35
5611.130000 1.292840e-16 4.285939e-35
5613.130000 1.247337e-16 3.655776e-35
5615.130000 1.229068e-16 3.023531e-35
5617.130000 1.212496e-16 4.124796e-35
5619.130000 1.285115e-16 3.867302e-35
5621.130000 1.327120e-16 2.971826e-35
5623.130000 1.369340e-16 4.236398e-35
5625.130000 1.334591e-16 4.202554e-35
5627.130000 1.348584e-16 2.992439e-35
5629.130000 1.361771e-16 3.955407e-35
5631.130000 1.373173e-16 4.222091e-35
5633.130000 1.288424e-16 2.956174e-35
5635.130000 1.228966e-16 3.526099e-35
5637.130000 1.206734e-16 3.961955e-35
5639.130000 1.271528e-16 3.008249e-35
5641.130000 1.291529e-16 3.303819e-35
5643.130000 1.247402e-16 3.991545e-35
5645.130000 1.310502e-16 3.183984e-35
5647.130000 1.334778e-16 3.136933e-35
5649.130000 1.341007e-16 4.015479e-35
5651.130000 1.358443e-16 3.359496e-35
5653.130000 1.323393e-16 2.966005e-35
5655.130000 1.250026e-16 3.949818e-35
5657.130000 1.308960e-16 3.541747e-35
5659.130000 1.295903e-16 2.837446e-35
5661.130000 1.266738e-16 3.921016e-35
5663.130000 1.287157e-16 3.772181e-35
5665.130000 1.304731e-16 2.782748e-35
5667.130000 1.323101e-16 3.823512e-35
5669.130000 1.365064e-16 3.882094e-35
5671.130000 1.360013e-16 2.751077e-35
5673.130000 1.348417e-16 3.515519e-35
5675.130000 1.273976e-16 3.802394e-35
5677.130000 1.241202e-16 2.738809e-35
5679.130000 1.229285e-16 3.188921e-35
5681.130000 1.268133e-16 3.798572e-35
5683.130000 1.295044e-16 2.907084e-35
5685.130000 1.286078e-16 3.064861e-35
5687.130000 1.217954e-16 3.748358e-35
5689.130000 1.191524e-16 3.003907e-35
5691.130000 1.226221e-16 2.857208e-35
5693.130000 1.324685e-16 3.824392e-35
5695.130000 1.246061e-16 3.202556e-35
5697.130000 1.258515e-16 2.747624e-35
5699.130000 1.305192e-16 3.804626e-35
5701.130000 1.336236e-16 3.447982e-35
5703.130000 1.358738e-16 2.694181e-35
5705.130000 1.383100e-16 3.794093e-35
5707.130000 1.442558e-16 3.691299e-35
5709.130000 1.418922e-16 2.656443e-35
5711.130000 1.388357e-16 3.564446e-35
5713.130000 1.252398e-16 3.665247e-35
5715.130000 1.303964e-16 2.646264e-35
5717.130000 1.349771e-16 3.300834e-35
5719.130000 1.416216e-16 3.777253e-35
5721.130000 1.324651e-16 2.729356e-35
5723.130000 1.278643e-16 3.055739e-35
5725.130000 1.290587e-16 3.610742e-35
5727.130000 1.339692e-16 2.821364e-35
5729.130000 1.341221e-16 2.866344e-35
5731.130000 1.291249e-16 3.620944e-35
5733.130000 1.253962e-16 2.910349e-35
5735.130000 1.231899e-16 2.642313e-35
5737.130000 1.206640e-16 3.466792e-35
5739.130000 1.246614e-16 3.039999e-35
5741.130000 1.237316e-16 2.504467e-35
5743.130000 1.213564e-16 3.443495e-35
5745.130000 1.195130e-16 3.160723e-35
5747.130000 1.182806e-16 2.380060e-35
5749.130000 1.170509e-16 3.322392e-35
5751.130000 1.258159e-16 3.402413e-35
5753.130000 1.258617e-16 2.400066e-35
5755.130000 1.253455e-16 3.136537e-35
5757.130000 1.182365e-16 3.355386e-35
5759.130000 1.169148e-16 2.420665e-35
5761.130000 1.170165e-16 2.906258e-35
5763.130000 1.227671e-16 3.346298e-35
5765.130000 1.236154e-16 2.518953e-35
5767.130000 1.232524e-16 2.738298e-35
5769.130000 1.204107e-16 3.324198e-35
5771.130000 1.213352e-16 2.597962e-35
5773.130000 1.221479e-16 2.537673e-35
5775.130000 1.234187e-16 3.302434e-35
5777.130000 1.255276e-16 2.731486e-35
5779.130000 1.259565e-16 2.400929e-35
5781.130000 1.258795e-16 3.249103e-35
5783.130000 1.245277e-16 2.899876e-35
5785.130000 1.275978e-16 2.331324e-35
5787.130000 1.320283e-16 3.289020e-35
5789.130000 1.193236e-16 3.052965e-35
5791.130000 1.251693e-16 2.277772e-35
5793.130000 1.317594e-16 3.170084e-35
5795.130000 1.312326e-16 3.240894e-35
5797.130000 1.302858e-16 2.309854e-35
5799.130000 1.290561e-16 2.942593e-35
5801.130000 1.244905e-16 3.234756e-35
5803.130000 1.223262e-16 2.352993e-35
5805.130000 1.214669e-16 2.728021e-35
5807.130000 1.234460e-16 3.263113e-35
5809.130000 1.247337e-16 2.486606e-35
5811.130000 1.270590e-16 2.602353e-35
5813.130000 1.327734e-16 3.255966e-35
5815.130000 1.242140e-16 2.577878e-35
5817.130000 1.226634e-16 2.424066e-35
5819.130000 1.248484e-16 3.213924e-35
5821.130000 1.267818e-16 2.742925e-35
5823.130000 1.271837e-16 2.325981e-35
5825.130000 1.272505e-16 3.181757e-35
5827.130000 1.229814e-16 2.884230e-35
5829.130000 1.209740e-16 2.238240e-35
5831.130000 1.190010e-16 3.151095e-35
5833.130000 1.186979e-16 3.035715e-35
5835.130000 1.202387e-16 2.186985e-35
5837.130000 1.219824e-16 2.934638e-35
5839.130000 1.274368e-16 3.110531e-35
5841.130000 1.212095e-16 2.199350e-35
5843.130000 1.170403e-16 2.694241e-35
5845.130000 1.184954e-16 3.060813e-35
5847.130000 1.189937e-16 2.265766e-35
5849.130000 1.185749e-16 2.534722e-35
5851.130000 1.157292e-16 3.025481e-35
5853.130000 1.173578e-16 2.352409e-35
5855.130000 1.180260e-16 2.371058e-35
5857.130000 1.181892e-16 3.031937e-35
5859.130000 1.223339e-16 2.534911e-35
5861.130000 1.250051e-16 2.317294e-35
5863.130000 1.282549e-16 3.200330e-35
