# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = ATLAS21huv
# CHANNEL = B+R
# EXPNUM = 21_079_018
# MJD-OBS = 59293.317494
# DATE-OBS = 2021-03-20T07:37:16
# EXPTIME = 1800.0s
# AIRMASS = 1.09
# RA = 07:46:42.89
# DEC = 07:12:38.49
# wl fl err
# [A] [erg/s/cm2/A]
3402.860000 9.429614e-18 1.327257e-17
3405.860000 1.544907e-17 1.396132e-17
3408.860000 1.091239e-18 1.264812e-17
3411.860000 8.057240e-18 1.192786e-17
3414.860000 3.398873e-17 1.349488e-17
3417.860000 3.259432e-17 1.377309e-17
3420.860000 2.757815e-17 1.229150e-17
3423.860000 4.047038e-18 1.184865e-17
3426.860000 1.483362e-17 1.353883e-17
3429.860000 3.040104e-17 1.356282e-17
3432.860000 1.461784e-17 1.169686e-17
3435.860000 1.732103e-17 1.170219e-17
3438.860000 1.855172e-17 1.325998e-17
3441.860000 2.233169e-17 1.307501e-17
3444.860000 1.062398e-17 1.131770e-17
3447.860000 2.070306e-17 1.169375e-17
3450.860000 2.587112e-17 1.276744e-17
3453.860000 2.157782e-17 1.233942e-17
3456.860000 -1.462694e-17 1.089856e-17
3459.860000 -1.318583e-17 1.146345e-17
3462.860000 8.130218e-18 1.258407e-17
3465.860000 9.390525e-19 1.175478e-17
3468.860000 5.379285e-18 1.087925e-17
3471.860000 1.016468e-17 1.178558e-17
3474.860000 -5.071219e-18 1.232691e-17
3477.860000 -1.978411e-17 1.119389e-17
3480.860000 4.777271e-18 1.079411e-17
3483.860000 4.924343e-18 1.215358e-17
3486.860000 -2.331733e-17 1.212168e-17
3489.860000 1.131263e-19 1.133312e-17
3492.860000 5.413610e-18 1.097460e-17
3495.860000 -9.284219e-18 1.221730e-17
3498.860000 -1.350676e-17 1.226145e-17
3501.860000 -3.030836e-18 1.082198e-17
3504.860000 2.613375e-18 1.083549e-17
3507.860000 5.178018e-18 1.203506e-17
3510.860000 1.441100e-17 1.201281e-17
3513.860000 1.770165e-17 1.048816e-17
3516.860000 1.741968e-17 1.077569e-17
3519.860000 2.562492e-17 1.197072e-17
3522.860000 2.340259e-17 1.135177e-17
3525.860000 1.559183e-17 1.027258e-17
3528.860000 2.196844e-17 1.100027e-17
3531.860000 3.132677e-17 1.175393e-17
3534.860000 3.740427e-17 1.118650e-17
3537.860000 2.664095e-17 1.024055e-17
3540.860000 2.648310e-17 1.110997e-17
3543.860000 1.025952e-17 1.149369e-17
3546.860000 3.025507e-17 1.096261e-17
3549.860000 1.759685e-17 1.033394e-17
3552.860000 2.291816e-17 1.149545e-17
3555.860000 1.596685e-17 1.169613e-17
3558.860000 2.569945e-17 1.066403e-17
3561.860000 2.348603e-17 1.045393e-17
3564.860000 2.467446e-18 1.153050e-17
3567.860000 3.146715e-17 1.174722e-17
3570.860000 3.382624e-17 1.043770e-17
3573.860000 2.306235e-17 1.025112e-17
3576.860000 1.260654e-17 1.144843e-17
3579.860000 -1.666752e-19 1.117288e-17
3582.860000 1.100449e-17 9.845142e-18
3585.860000 2.343563e-17 1.006557e-17
3588.860000 7.989107e-18 1.084292e-17
3591.860000 -4.571349e-18 1.048967e-17
3594.860000 7.867698e-18 9.562836e-18
3597.860000 1.469285e-17 9.962792e-18
3600.860000 1.114363e-17 1.081933e-17
3603.860000 1.142990e-17 1.022040e-17
3606.860000 -8.303684e-18 9.184806e-18
3609.860000 -2.069896e-17 9.722463e-18
3612.860000 -6.968930e-18 1.041430e-17
3615.860000 1.601993e-17 9.798649e-18
3618.860000 5.638777e-18 9.158076e-18
3621.860000 3.438258e-18 1.008511e-17
3624.860000 1.392717e-17 1.056571e-17
3627.860000 1.188672e-17 9.696890e-18
3630.860000 8.503264e-18 9.195090e-18
3633.860000 3.956327e-18 1.027801e-17
3636.860000 -1.088832e-17 1.025758e-17
3639.860000 1.202540e-17 9.447749e-18
3642.860000 1.718234e-17 9.293052e-18
3645.860000 9.609556e-18 1.054628e-17
3648.860000 1.045386e-17 1.043692e-17
3651.860000 1.260070e-17 9.189705e-18
3654.860000 1.766712e-17 9.322648e-18
3657.860000 1.432029e-17 1.031856e-17
3660.860000 2.160075e-17 1.013099e-17
3663.860000 1.965958e-17 9.033775e-18
3666.860000 2.583273e-17 9.503183e-18
3669.860000 2.801693e-17 1.037146e-17
3672.860000 3.268556e-17 9.889187e-18
3675.860000 3.809596e-17 8.995304e-18
3678.860000 3.530860e-17 9.515315e-18
3681.860000 2.148417e-17 9.908694e-18
3684.860000 2.439435e-17 9.272586e-18
3687.860000 3.583230e-17 8.795989e-18
3690.860000 3.663827e-17 9.585861e-18
3693.860000 2.610084e-17 9.843889e-18
3696.860000 1.061529e-17 8.960887e-18
3699.860000 1.979361e-17 8.659283e-18
3702.860000 2.566136e-17 9.735443e-18
3705.860000 3.037367e-17 9.948022e-18
3708.860000 2.869508e-17 8.934731e-18
3711.860000 3.377759e-17 8.849692e-18
3714.860000 2.972697e-17 9.994156e-18
3717.860000 2.694855e-17 1.008836e-17
3720.860000 1.676897e-17 8.784054e-18
3723.860000 1.720470e-17 8.757042e-18
3726.860000 2.048314e-17 9.880016e-18
3729.860000 2.542334e-17 9.815789e-18
3732.860000 2.449640e-17 8.702958e-18
3735.860000 1.928845e-17 8.964378e-18
3738.860000 2.909076e-17 9.870300e-18
3741.860000 2.890573e-17 9.478049e-18
3744.860000 2.826303e-17 8.618627e-18
3747.860000 3.673802e-17 9.267215e-18
3750.860000 3.873963e-17 9.881521e-18
3753.860000 1.568662e-17 9.157661e-18
3756.860000 2.564764e-17 8.675373e-18
3759.860000 4.532157e-17 9.618578e-18
3762.860000 3.370115e-17 9.845855e-18
3765.860000 2.821582e-17 9.049844e-18
3768.860000 2.964044e-17 8.572223e-18
3771.860000 2.462026e-17 9.445920e-18
3774.860000 1.221667e-17 9.532426e-18
3777.860000 9.344154e-18 8.530016e-18
3780.860000 1.911559e-17 8.501962e-18
3783.860000 2.277977e-17 9.676369e-18
3786.860000 2.483971e-17 9.678669e-18
3789.860000 6.001388e-18 8.390510e-18
3792.860000 1.088471e-17 8.385756e-18
3795.860000 1.105022e-17 9.357485e-18
3798.860000 1.492955e-17 9.198097e-18
3801.860000 2.532255e-17 8.099755e-18
3804.860000 2.143370e-17 8.257774e-18
3807.860000 1.623512e-17 8.996600e-18
3810.860000 2.037532e-17 8.757751e-18
3813.860000 3.024419e-17 7.991494e-18
3816.860000 4.172126e-17 8.506289e-18
3819.860000 3.466344e-17 9.008291e-18
3822.860000 2.305423e-17 8.328555e-18
3825.860000 2.304419e-17 7.755491e-18
3828.860000 3.363850e-17 8.501698e-18
3831.860000 2.362548e-17 8.883518e-18
3834.860000 1.022028e-17 8.079954e-18
3837.860000 1.553630e-17 7.637754e-18
3840.860000 2.716039e-17 8.513060e-18
3843.860000 2.840114e-17 8.882150e-18
3846.860000 2.607788e-17 7.983242e-18
3849.860000 2.510218e-17 7.840481e-18
3852.860000 3.394078e-17 8.951677e-18
