#MJD=59171.4768460691
#Object=ZTF20acisvli
#wavelength flambda
3594.874088432 4.2154900000000004e-17
3595.94635784448 3.891233700000001e-17
3597.01862725696 3.40842435e-17
3598.09089666944 3.30751745e-17
3599.16316608192 2.91523395e-17
3600.2354354944 3.9154374499999996e-17
3601.30770490688 4.0371073e-17
3602.37997431936 3.1128793499999997e-17
3603.45224373184 3.99448405e-17
3604.52451314432 3.25193255e-17
3605.5967825568 3.24389495e-17
3606.66905196928 3.22582055e-17
3607.74132138176 3.4055861999999995e-17
3608.81359079424 3.42908275e-17
3609.88586020672 2.933367e-17
3610.9581296192 3.3661819e-17
3612.03039903168 3.85066745e-17
3613.10266844416 3.7493406499999996e-17
3614.17493785664 3.737314e-17
3615.24720726912 2.7021720999999996e-17
3616.3194766816 2.55489685e-17
3617.39174609408 3.0553063e-17
3618.46401550656 2.7125505999999997e-17
3619.53628491904 2.3573764e-17
3620.60855433152 2.6745334999999996e-17
3621.680823744 3.2120845500000004e-17
3622.75309315648 2.4857153499999998e-17
3623.82536256896 2.7592147499999997e-17
3624.89763198144 3.6475200000000004e-17
3625.96990139392 3.0232171e-17
3627.0421708064 3.0242965999999997e-17
3628.11444021888 3.33863425e-17
3629.18670963136 3.6283576000000006e-17
3630.25897904384 4.26195355e-17
3631.33124845632 4.0432774499999994e-17
3632.4035178688 3.65821725e-17
3633.47578728128 3.807343799999999e-17
3634.54805669376 3.9513083e-17
3635.62032610624 3.1490936e-17
3636.69259551872 3.2467840999999996e-17
3637.7648649312 3.2162113e-17
3638.83713434368 2.60533925e-17
3639.90940375616 3.1504255499999996e-17
3640.98167316864 2.7273678e-17
3642.05394258112 3.4102357e-17
3643.1262119936 3.17523195e-17
3644.19848140608 3.5051603e-17
3645.27075081856 3.5455251e-17
3646.34302023104 3.5077018e-17
3647.41528964352 3.7415979999999996e-17
3648.487559056 3.8810609e-17
3649.55982846848 3.8885017999999997e-17
3650.63209788096 3.3772132e-17
3651.70436729344 3.74438685e-17
3652.77663670592 3.42562835e-17
3653.8489061184 3.67855095e-17
3654.92117553088 3.98316205e-17
3655.99344494336 4.2678874e-17
3657.06571435584 3.5597557999999995e-17
3658.13798376832 2.9570276e-17
3659.2102531808 3.3713830499999995e-17
3660.28252259328 4.05943085e-17
3661.35479200576 3.6318697999999996e-17
3662.42706141824 2.9432763000000004e-17
3663.49933083072 2.8504971e-17
3664.5716002432 3.3623076e-17
3665.64386965568 3.4551412e-17
3666.71613906816 3.19010865e-17
3667.78840848064 2.9278029e-17
3668.86067789312 3.1394427e-17
3669.9329473056 2.68198885e-17
3671.00521671808 2.4246471e-17
3672.07748613056 2.7879829999999996e-17
3673.14975554304 3.0545549000000004e-17
3674.22202495552 2.88405255e-17
3675.294294368 3.1158534999999996e-17
3676.36656378048 3.47172555e-17
3677.43883319296 3.39267385e-17
3678.51110260544 3.85249495e-17
3679.58337201792 3.41161865e-17
3680.6556414304 3.0203764e-17
3681.72791084288 2.60376505e-17
3682.80018025536 3.01339195e-17
3683.87244966784 3.5080537e-17
3684.94471908032 3.06688075e-17
3686.0169884928 2.98028445e-17
3687.08925790528 2.78932685e-17
3688.16152731776 3.16349345e-17
3689.23379673024 3.5042372e-17
3690.30606614272 3.3865683e-17
3691.3783355552 3.18940145e-17
3692.45060496768 2.9634570000000003e-17
3693.52287438016 2.6545857e-17
3694.59514379264 3.27749715e-17
3695.66741320512 3.38961555e-17
3696.7396826176 3.702753e-17
3697.81195203008 3.9609456e-17
3698.88422144256 3.87938215e-17
3699.95649085504 3.6432904e-17
3701.02876026752 3.3113331e-17
3702.10102968 2.9574951e-17
3703.17329909248 3.1518646000000003e-17
3704.24556850496 4.0745957e-17
3705.31783791744 3.5387820499999996e-17
3706.39010732992 3.3403946e-17
3707.4623767424 3.45841965e-17
3708.53464615488 3.3734017999999997e-17
3709.60691556736 3.6764310499999997e-17
3710.67918497984 3.1033177e-17
3711.75145439232 2.9304158000000004e-17
3712.8237238048 3.0735864e-17
3713.89599321728 2.5605876e-17
3714.96826262976 2.957286e-17
3716.04053204224 3.86319305e-17
3717.11280145472 3.7232677499999995e-17
3718.1850708672 3.4119952e-17
3719.25734027968 3.91841585e-17
3720.32960969216 3.71944275e-17
3721.40187910464 3.4954099500000004e-17
3722.47414851712 4.09609985e-17
3723.5464179296 3.96365455e-17
3724.61868734208 4.034491e-17
3725.69095675456 3.7077136e-17
3726.76322616704 2.8667822499999997e-17
3727.83549557952 3.2988950499999996e-17
3728.907764992 3.1813596e-17
3729.98003440448 3.4911115e-17
3731.05230381696 4.0917605999999996e-17
3732.12457322944 3.3406938e-17
3733.19684264192 2.42755835e-17
3734.2691120544 3.51602925e-17
3735.34138146688 3.56533945e-17
3736.41365087936 3.8243429499999995e-17
3737.48592029184 3.193344599999999e-17
3738.55818970432 3.1362773000000003e-17
3739.6304591168 3.4084209500000006e-17
3740.70272852928 3.5965642e-17
3741.77499794176 3.4243167999999997e-17
3742.84726735424 3.22642405e-17
3743.91953676672 2.8824877e-17
3744.9918061792 3.5250452e-17
3746.06407559168 3.4968200999999997e-17
3747.13634500416 3.03298105e-17
3748.20861441664 3.2521561e-17
3749.28088382912 3.06670565e-17
3750.3531532416 3.1118908e-17
3751.42542265408 4.0255872500000004e-17
3752.49769206656 3.8292159999999995e-17
3753.56996147904 3.0200551000000003e-17
3754.64223089152 3.76717195e-17
3755.714500304 3.7067964499999997e-17
3756.78676971648 3.56420215e-17
3757.85903912896 3.9066323e-17
3758.93130854144 3.5969569e-17
3760.00357795392 3.07710285e-17
3761.0758473664 3.2778193e-17
3762.14811677888 2.97741655e-17
3763.22038619136 2.7652455e-17
3764.29265560384 3.5833348e-17
3765.36492501632 3.7463801e-17
3766.4371944288 3.5002643e-17
3767.50946384128 3.2777835999999996e-17
3768.58173325376 3.3301555e-17
3769.65400266624 4.0772927500000004e-17
3770.72627207872 3.5496416499999994e-17
3771.7985414912 3.2157182999999995e-17
3772.87081090368 3.2720036e-17
3773.94308031616 3.22832635e-17
3775.01534972864 3.3934617999999996e-17
3776.08761914112 3.2778788e-17
3777.1598885536 3.476869750000001e-17
3778.23215796608 3.3544714499999997e-17
3779.30442737856 3.6896477e-17
3780.37669679104 3.61069885e-17
3781.44896620352 3.310527300000001e-17
3782.521235616 3.13120535e-17
3783.59350502848 2.6996696999999997e-17
3784.66577444096 3.02435015e-17
3785.73804385344 3.41403265e-17
3786.81031326592 3.18143865e-17
3787.8825826784 3.3265166499999996e-17
3788.95485209088 3.2395913999999995e-17
3790.02712150336 3.4435650499999996e-17
3791.09939091584 3.18442215e-17
3792.17166032832 3.31273135e-17
3793.2439297408 3.4958477e-17
3794.31619915328 3.5792854e-17
3795.38846856576 3.674911249999999e-17
3796.46073797824 3.24223575e-17
3797.53300739072 3.6746944999999995e-17
3798.6052768032 3.23655605e-17
3799.67754621568 3.60669705e-17
3800.74981562816 3.693295899999999e-17
3801.82208504064 4.12406655e-17
3802.89435445312 3.47152665e-17
3803.9666238656 3.18310465e-17
3805.03889327808 3.3720571e-17
3806.11116269056 3.25524075e-17
3807.18343210304 3.2404754e-17
3808.25570151552 3.41625965e-17
3809.327970928 3.395631e-17
3810.40024034048 3.7745389e-17
3811.47250975296 3.2583143499999994e-17
3812.54477916544 2.90623925e-17
3813.61704857792 3.64051005e-17
3814.6893179904 4.0323728000000005e-17
3815.76158740288 3.37737555e-17
3816.83385681536 3.49363515e-17
3817.90612622784 3.6664308e-17
3818.97839564032 3.5386163e-17
3820.0506650528 3.49171075e-17
3821.12293446528 3.3781414e-17
3822.19520387776 3.38017205e-17
3823.26747329024 3.82434125e-17
3824.33974270272 3.66100695e-17
3825.4120121152 3.2876147e-17
3826.48428152768 2.9494949e-17
3827.55655094016 3.34720565e-17
3828.62882035264 3.43401785e-17
3829.70108976512 4.23395795e-17
3830.7733591776 3.97818615e-17
3831.84562859008 3.61445415e-17
3832.91789800256 3.5887799e-17
3833.99016741504 3.7514631e-17
3835.06243682752 4.15005105e-17
3836.13470624 4.35371275e-17
3837.20697565248 4.43281545e-17
3838.27924506496 4.67943445e-17
3839.35151447744 4.3405131e-17
3840.42378388992 3.8257853999999995e-17
3841.4960533024 3.9515786e-17
3842.56832271488 3.7046025999999995e-17
3843.64059212736 3.20219905e-17
3844.71286153984 3.9279281999999997e-17
3845.78513095232 4.2470921499999996e-17
3846.8574003648 3.5316871000000004e-17
3847.92966977728 3.1887733e-17
3849.00193918976 4.03562745e-17
3850.07420860224 4.3529273500000004e-17
3851.14647801472 4.00628545e-17
3852.2187474272 3.1343563e-17
3853.29101683968 3.11013895e-17
3854.36328625216 3.60563965e-17
3855.43555566464 3.8816338000000005e-17
3856.50782507712 3.9202790499999995e-17
3857.5800944896 4.04314485e-17
3858.65236390208 3.711670349999999e-17
3859.72463331456 3.0885327999999996e-17
3860.79690272704 3.3811656999999995e-17
3861.86917213952 4.2549427500000007e-17
3862.941441552 4.2445353500000004e-17
3864.01371096448 3.7781208e-17
3865.08598037696 3.763712450000001e-17
3866.15824978944 3.8710606500000005e-17
3867.23051920192 3.8915481999999996e-17
3868.3027886144 3.4468792e-17
3869.37505802688 3.6376191999999997e-17
3870.44732743936 3.43076235e-17
3871.51959685184 3.037611e-17
3872.59186626432 3.7761556e-17
3873.6641356768 4.462535699999999e-17
3874.73640508928 3.81600105e-17
3875.80867450176 4.0213347e-17
3876.88094391424 4.3693893000000006e-17
3877.95321332672 3.61503385e-17
3879.0254827392 3.6260098999999996e-17
3880.09775215168 3.7959844e-17
3881.17002156416 3.5766725000000004e-17
3882.24229097664 4.1582059500000004e-17
3883.31456038912 4.6200951e-17
3884.3868298016 4.4678227e-17
3885.45909921408 4.51548475e-17
3886.53136862656 3.9849054e-17
3887.60363803904 3.71690295e-17
3888.67590745152 3.4936019999999996e-17
3889.748176864 3.2237678e-17
3890.82044627648 3.3848198499999997e-17
3891.89271568896 3.58358045e-17
3892.96498510144 3.9544176e-17
3894.03725451392 3.4761820999999997e-17
3895.1095239264 3.3854735e-17
3896.18179333888 4.0883487e-17
3897.25406275136 4.4075033e-17
3898.32633216384 4.3002358500000004e-17
3899.39860157632 4.2169792e-17
3900.4708709888 4.21499105e-17
3901.54314040128 4.4663606999999995e-17
3902.61540981376 4.1030587999999995e-17
3903.68767922624 3.48605315e-17
3904.75994863872 3.512843449999999e-17
3905.8322180512 3.3330013e-17
3906.90448746368 3.8279614e-17
3907.97675687616 3.9284050499999996e-17
3909.04902628864 3.5905274999999995e-17
3910.12129570112 4.142645e-17
3911.1935651136 4.32306005e-17
3912.26583452608 4.572227349999999e-17
3913.33810393856 4.78255985e-17
3914.41037335104 4.4883604e-17
3915.48264276352 4.5268109999999995e-17
3916.554912176 4.22133885e-17
3917.62718158848 3.6570620999999996e-17
3918.69945100096 3.7981077e-17
3919.77172041344 3.73270785e-17
3920.84398982592 3.7409800500000003e-17
3921.9162592384 4.01326735e-17
3922.98852865088 4.02069975e-17
3924.06079806336 4.0952507e-17
3925.13306747584 3.70018685e-17
3926.20533688832 3.4942293e-17
3927.2776063008 3.7406315499999996e-17
3928.34987571328 3.91031025e-17
3929.42214512576 3.6131800000000004e-17
3930.49441453824 3.6049043999999994e-17
3931.56668395072 3.4770559e-17
3932.6389533632 3.18575665e-17
3933.71122277568 3.7570535499999993e-17
3934.78349218816 4.00508865e-17
3935.85576160064 3.265955e-17
3936.92803101312 3.6599835499999996e-17
3938.0003004256 3.94065865e-17
3939.07256983808 3.77626015e-17
3940.14483925056 4.108430799999999e-17
3941.21710866304 3.86498825e-17
3942.28937807552 3.86476385e-17
3943.361647488 3.6936784e-17
3944.43391690048 3.377459699999999e-17
3945.50618631296 3.33053035e-17
3946.57845572544 3.231665149999999e-17
3947.65072513792 4.07828725e-17
3948.7229945504 4.1219662e-17
3949.79526396288 4.0596476e-17
3950.86753337536 4.467214099999999e-17
3951.93980278784 4.4647575999999996e-17
3953.01207220032 3.86871805e-17
3954.0843416128 3.6786538e-17
3955.15661102528 4.0428498999999996e-17
3956.22888043776 4.2090537999999996e-17
3957.30114985024 3.6500972e-17
3958.37341926272 3.2129099e-17
3959.4456886752 3.9768720500000003e-17
3960.51795808768 3.79365285e-17
3961.59022750016 3.6358223000000004e-17
3962.66249691264 4.0603701e-17
3963.73476632512 3.7763579e-17
3964.8070357376 3.7982836499999996e-17
3965.87930515008 3.8595389e-17
3966.95157456256 3.56518305e-17
3968.02384397504 3.75649425e-17
3969.09611338752 3.7191903e-17
3970.1683828 3.9554529e-17
3971.24065221248 4.52987695e-17
3972.31292162496 4.594432749999999e-17
3973.38519103744 4.05245575e-17
3974.45746044992 3.7359778e-17
3975.5297298624 4.1967713000000003e-17
3976.60199927488 3.23990675e-17
3977.67426868736 3.77794995e-17
3978.74653809984 3.9873941999999997e-17
3979.81880751232 3.8422431e-17
3980.8910769248 3.88691485e-17
3981.96334633728 3.8558269500000004e-17
3983.03561574976 3.9486554499999996e-17
3984.10788516224 3.9955584499999996e-17
3985.18015457472 4.286272900000001e-17
3986.2524239872 3.79696445e-17
3987.32469339968 4.0673146e-17
3988.39696281216 3.6783936999999993e-17
3989.46923222464 4.0893482999999996e-17
3990.54150163712 4.5501826000000005e-17
3991.6137710496 4.3429203000000003e-17
3992.68604046208 4.39480855e-17
3993.75830987456 4.27699345e-17
3994.83057928704 4.16453505e-17
3995.90284869952 3.70997885e-17
3996.975118112 3.8761223999999994e-17
3998.04738752448 4.4611876e-17
3999.11965693696 4.13950255e-17
4000.19192634944 3.8066637999999994e-17
4001.26419576192 4.0401732500000003e-17
4002.3364651744 3.9166248999999993e-17
4003.40873458688 3.7081471e-17
4004.48100399936 4.11839875e-17
4005.55327341184 4.1155572000000004e-17
4006.62554282432 3.8011549499999995e-17
4007.6978122368 4.01339485e-17
4008.77008164928 4.15445405e-17
4009.84235106176 4.54520925e-17
4010.91462047424 4.22193555e-17
4011.98688988672 4.6424764500000005e-17
4013.0591592992 4.5584828499999994e-17
4014.13142871168 3.9883547e-17
4015.20369812416 4.1574758e-17
4016.27596753664 4.10525605e-17
4017.34823694912 3.8799236e-17
4018.4205063616 3.966032e-17
4019.49277577408 4.5814183999999996e-17
4020.56504518656 4.1725131499999996e-17
4021.63731459904 4.3230541e-17
4022.70958401152 4.251435650000001e-17
4023.781853424 4.131612e-17
4024.85412283648 4.03020785e-17
4025.92639224896 4.1357532e-17
4026.99866166144 4.5846908999999996e-17
4028.07093107392 4.3424289999999997e-17
4029.1432004864 3.62382795e-17
4030.21546989888 3.7417577999999996e-17
4031.28773931136 4.0314939e-17
4032.36000872384 3.9566947499999996e-17
4033.43227813632 3.9771712500000003e-17
4034.5045475488 4.3084128500000006e-17
4035.57681696128 4.04914585e-17
4036.64908637376 4.09687505e-17
4037.72135578624 4.4470538e-17
4038.79362519872 4.0982886e-17
4039.8658946112 4.1209224e-17
4040.93816402368 4.53443465e-17
4042.01043343616 4.40589085e-17
4043.08270284864 4.14217495e-17
4044.15497226112 4.30670095e-17
4045.2272416736 4.1434967e-17
4046.29951108608 3.840757300000001e-17
4047.37178049856 4.1626931e-17
4048.44404991104 4.2541318499999995e-17
4049.51631932352 3.9628546999999995e-17
4050.588588736 4.6230225e-17
4051.66085814848 5.2532431e-17
4052.73312756096 4.8364439000000005e-17
4053.80539697344 4.5370518e-17
4054.87766638592 4.4062861e-17
4055.9499357984 3.90640195e-17
4057.02220521088 4.0398995499999994e-17
4058.09447462336 4.1004195499999995e-17
4059.16674403584 4.0948257e-17
4060.23901344832 4.4547446e-17
4061.3112828608 4.4134805e-17
4062.38355227328 4.469187799999999e-17
4063.45582168576 4.36510105e-17
4064.52809109824 4.1628376e-17
4065.60036051072 3.74679915e-17
4066.6726299232 3.4610419e-17
4067.74489933568 3.71860465e-17
4068.81716874816 4.1708803e-17
4069.88943816064 4.20057675e-17
4070.96170757312 3.80048175e-17
4072.0339769856 3.4189702999999996e-17
4073.10624639808 3.4369886e-17
4074.17851581056 3.3950258e-17
4075.25078522304 3.72055625e-17
4076.32305463552 4.1874995000000003e-17
4077.395324048 4.6540441e-17
4078.46759346048 3.98310425e-17
4079.53986287296 3.5035606e-17
4080.61213228544 3.7708482e-17
4081.68440169792 4.4005094999999995e-17
4082.7566711104 4.7782732999999995e-17
4083.82894052288 4.17802115e-17
4084.90120993536 4.24548055e-17
4085.97347934784 3.7196067999999996e-17
4087.04574876032 4.0870312e-17
4088.1180181728 4.5082555e-17
4089.19028758528 4.2490905e-17
4090.26255699776 3.6549515499999996e-17
4091.33482641024 4.39235205e-17
4092.40709582272 3.7484753499999997e-17
4093.4793652352 3.61161005e-17
4094.55163464768 3.9167065e-17
4095.62390406016 4.7014129e-17
4096.69617347264 4.8821126999999994e-17
4097.76844288512 3.7115802500000004e-17
4098.8407122976 3.0898401e-17
4099.91298171008 3.7893798999999997e-17
4100.98525112256 3.91618375e-17
4102.05752053504 3.9394049e-17
4103.12978994752 4.35811745e-17
4104.20205936 4.6630141500000003e-17
4105.27432877248 4.21698345e-17
4106.34659818496 4.3771532e-17
4107.41886759744 4.4864394e-17
4108.49113700992 4.3594681e-17
4109.5634064224 4.31868085e-17
4110.63567583488 3.9392663500000006e-17
4111.70794524736 3.9784419999999996e-17
4112.78021465984 4.6310626500000004e-17
4113.85248407232 4.5757386999999995e-17
4114.9247534848 4.0820383e-17
4115.99702289728 3.5170874999999997e-17
4117.06929230976 3.6697033e-17
4118.14156172224 4.3394115e-17
4119.21383113472 4.6306368e-17
4120.2861005472 5.3233596e-17
4121.35836995968 5.738984099999999e-17
4122.43063937216 5.8013299e-17
4123.50290878464 6.7659609e-17
4124.57517819712 7.12121245e-17
4125.6474476096 6.343806700000001e-17
4126.71971702208 4.86416325e-17
4127.79198643456 3.9182501e-17
4128.86425584704 3.6436924499999996e-17
4129.93652525952 3.6115369499999994e-17
