#OBJECT = IDdxr
#MJD-OBS = 58930.431516
#DATE-OBS = 2020-03-22T10:21:23
#EXPTIME = 2420.000000
#AIRMASS = 1.202000
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
3305.060000 -5.441756e-16 5.505937e-33
3307.060000 -2.128361e-16 4.856126e-33
3309.060000 5.631133e-17 4.918400e-33
3311.060000 1.838276e-18 5.570421e-33
3313.060000 -5.504556e-17 6.147762e-33
3315.060000 -1.535352e-16 5.733549e-33
3317.060000 2.662451e-16 4.371597e-33
3319.060000 1.841024e-16 3.988435e-33
3321.060000 -9.523483e-17 4.192569e-33
3323.060000 -2.869030e-16 4.994835e-33
3325.060000 -2.714315e-16 5.648583e-33
3327.060000 -1.707985e-16 5.276500e-33
3329.060000 -4.427265e-16 4.651822e-33
3331.060000 -5.292725e-16 4.090105e-33
3333.060000 -2.818651e-16 3.889845e-33
3335.060000 4.239111e-17 4.106861e-33
3337.060000 -1.303392e-18 5.018062e-33
3339.060000 1.179662e-16 5.080949e-33
3341.060000 1.590607e-16 4.313289e-33
3343.060000 -1.031515e-17 3.655353e-33
3345.060000 -1.886932e-16 3.430872e-33
3347.060000 -2.252681e-16 3.659067e-33
3349.060000 -2.992780e-17 4.098748e-33
3351.060000 3.525503e-16 4.288478e-33
3353.060000 4.557614e-16 3.774922e-33
3355.060000 1.868626e-16 3.220716e-33
3357.060000 4.012988e-17 2.922996e-33
3359.060000 5.105834e-17 3.001607e-33
3361.060000 1.394134e-16 3.353214e-33
3363.060000 1.382478e-16 3.917927e-33
3365.060000 -2.704791e-16 3.979679e-33
3367.060000 -4.880561e-16 3.516749e-33
3369.060000 -4.671663e-16 3.073357e-33
3371.060000 -2.722497e-16 3.030328e-33
3373.060000 -2.983902e-17 3.352419e-33
3375.060000 8.439477e-17 3.926101e-33
3377.060000 -1.873983e-16 3.887378e-33
3379.060000 -2.769197e-16 3.117387e-33
3381.060000 -1.507635e-16 2.639245e-33
3383.060000 9.968615e-18 2.501960e-33
3385.060000 8.052204e-17 2.697787e-33
3387.060000 9.996784e-18 3.220662e-33
3389.060000 8.216715e-17 3.290829e-33
3391.060000 1.376761e-17 2.827021e-33
3393.060000 -1.656633e-16 2.415447e-33
3395.060000 -3.806203e-16 2.342933e-33
3397.060000 -3.343004e-16 2.576063e-33
3399.060000 1.366327e-16 2.893597e-33
3401.060000 4.986432e-16 3.071013e-33
3403.060000 6.279178e-18 2.856543e-33
3405.060000 7.822479e-17 2.294891e-33
3407.060000 9.355016e-17 2.025372e-33
3409.060000 4.568852e-17 2.061091e-33
3411.060000 1.422599e-17 2.361493e-33
3413.060000 1.031114e-16 2.697744e-33
3415.060000 -1.613953e-16 2.673013e-33
3417.060000 -1.089747e-16 2.193662e-33
3419.060000 9.208661e-17 1.842282e-33
3421.060000 1.427166e-16 1.811666e-33
3423.060000 1.481426e-17 2.083390e-33
3425.060000 -4.898317e-17 2.467430e-33
3427.060000 -5.397021e-17 2.521116e-33
3429.060000 -8.705144e-17 2.096807e-33
3431.060000 5.020544e-17 1.736365e-33
3433.060000 1.530082e-16 1.619004e-33
3435.060000 1.766490e-16 1.730798e-33
3437.060000 1.602234e-16 2.073356e-33
3439.060000 1.184080e-16 2.219061e-33
3441.060000 1.453761e-17 1.970831e-33
3443.060000 -4.318945e-16 1.727060e-33
3445.060000 -3.410431e-16 1.560325e-33
3447.060000 -1.108822e-16 1.613535e-33
3449.060000 -1.877448e-16 1.951946e-33
3451.060000 -3.892125e-17 2.136095e-33
3453.060000 2.228722e-17 1.953387e-33
3455.060000 5.109493e-17 1.573550e-33
3457.060000 1.228946e-16 1.393990e-33
3459.060000 9.527503e-17 1.412374e-33
3461.060000 -5.754532e-17 1.595050e-33
3463.060000 -1.345674e-16 1.933570e-33
3465.060000 1.427755e-17 1.881352e-33
3467.060000 -2.024343e-16 1.576755e-33
3469.060000 -3.152251e-16 1.386337e-33
3471.060000 -3.458795e-16 1.371780e-33
3473.060000 -2.986990e-16 1.530912e-33
3475.060000 -1.567518e-16 1.769720e-33
3477.060000 9.553174e-17 1.810141e-33
3479.060000 1.684120e-16 1.547040e-33
3481.060000 8.205677e-17 1.352357e-33
3483.060000 -7.919489e-17 1.288886e-33
3485.060000 -7.954948e-17 1.387449e-33
3487.060000 2.459078e-16 1.591980e-33
3489.060000 2.093347e-16 1.714711e-33
3491.060000 8.244251e-17 1.510477e-33
3493.060000 7.908121e-17 1.234499e-33
3495.060000 2.395347e-16 1.098703e-33
3497.060000 2.958056e-16 1.134538e-33
3499.060000 1.127615e-16 1.356790e-33
3501.060000 1.415301e-16 1.535790e-33
3503.060000 1.348918e-16 1.400969e-33
3505.060000 3.102399e-16 1.157850e-33
3507.060000 2.359620e-16 1.050785e-33
3509.060000 3.614624e-17 1.091636e-33
3511.060000 -1.288566e-16 1.282681e-33
3513.060000 -1.309029e-16 1.513230e-33
3515.060000 -6.954822e-17 1.446477e-33
3517.060000 3.167079e-16 1.124553e-33
3519.060000 4.477060e-16 9.685818e-34
3521.060000 3.820803e-16 9.583363e-34
3523.060000 2.327476e-16 1.091465e-33
3525.060000 1.307408e-16 1.321572e-33
3527.060000 -4.598560e-17 1.375040e-33
3529.060000 2.810557e-16 1.129438e-33
3531.060000 3.407050e-16 9.517128e-34
3533.060000 1.132405e-16 9.293966e-34
3535.060000 -1.762188e-16 1.049362e-33
3537.060000 -2.384360e-16 1.257649e-33
3539.060000 2.255855e-17 1.368624e-33
3541.060000 8.197706e-17 1.237591e-33
3543.060000 1.966306e-16 1.052208e-33
3545.060000 2.764986e-16 9.591392e-34
3547.060000 1.763106e-16 1.006968e-33
3549.060000 -6.094490e-17 1.201265e-33
3551.060000 1.009439e-16 1.357362e-33
3553.060000 1.651478e-16 1.277724e-33
3555.060000 4.374412e-17 1.051920e-33
3557.060000 -5.249113e-18 9.301357e-34
3559.060000 -2.458661e-17 9.431873e-34
3561.060000 -6.461894e-17 1.087928e-33
3563.060000 -1.553360e-16 1.305098e-33
3565.060000 -2.509864e-16 1.312606e-33
3567.060000 1.244944e-16 9.984242e-34
3569.060000 1.254069e-16 8.497640e-34
3571.060000 -3.048698e-17 8.399497e-34
3573.060000 -1.333690e-16 9.588118e-34
3575.060000 -3.435573e-17 1.112162e-33
3577.060000 -1.275377e-16 1.185160e-33
3579.060000 -1.529454e-16 1.048873e-33
3581.060000 1.024481e-16 8.358955e-34
3583.060000 1.010385e-16 7.747805e-34
3585.060000 -1.242418e-16 8.444704e-34
3587.060000 -2.914646e-16 1.046459e-33
3589.060000 1.405930e-16 1.075529e-33
3591.060000 2.578143e-17 9.942732e-34
3593.060000 -7.876098e-17 8.405406e-34
3595.060000 -1.547457e-17 7.489613e-34
3597.060000 1.970721e-17 7.725414e-34
3599.060000 -9.692736e-17 9.222520e-34
3601.060000 -2.072591e-16 1.086207e-33
3603.060000 -1.383847e-16 9.970493e-34
3605.060000 -1.446631e-16 8.269757e-34
3607.060000 -7.284961e-17 7.317488e-34
3609.060000 -1.421639e-17 7.332799e-34
3611.060000 -5.446719e-18 8.262157e-34
3613.060000 -3.880381e-18 9.827807e-34
3615.060000 1.595725e-16 9.865613e-34
3617.060000 5.806361e-17 8.474551e-34
3619.060000 -6.241788e-17 7.434274e-34
3621.060000 -5.266931e-17 7.150179e-34
3623.060000 4.842819e-17 7.730958e-34
3625.060000 9.546703e-17 8.972675e-34
3627.060000 1.549441e-17 9.683323e-34
3629.060000 -1.916333e-16 9.691479e-34
3631.060000 -1.162863e-16 8.273519e-34
3633.060000 -3.690691e-17 7.599567e-34
3635.060000 -2.897715e-17 7.980086e-34
3637.060000 -9.142462e-17 9.403490e-34
3639.060000 -1.542406e-16 1.041020e-33
3641.060000 -4.342706e-17 9.214978e-34
3643.060000 -2.964493e-17 7.571344e-34
3645.060000 2.371992e-18 6.831786e-34
3647.060000 -2.336923e-17 7.061714e-34
3649.060000 -9.289363e-17 8.134336e-34
3651.060000 2.444436e-17 9.117641e-34
3653.060000 -1.178444e-16 8.927059e-34
3655.060000 -1.453755e-16 7.433452e-34
3657.060000 -1.710319e-16 6.514295e-34
3659.060000 -2.996941e-17 6.340930e-34
3661.060000 2.316907e-16 6.784612e-34
3663.060000 3.550559e-16 7.883621e-34
3665.060000 1.390737e-16 8.192978e-34
3667.060000 8.591254e-17 6.914699e-34
3669.060000 4.867387e-17 5.971957e-34
3671.060000 6.510888e-17 5.671375e-34
3673.060000 6.323677e-17 6.102193e-34
3675.060000 -4.029542e-17 7.229567e-34
3677.060000 2.314062e-17 7.568197e-34
3679.060000 1.284581e-16 6.611022e-34
3681.060000 2.401788e-16 5.453889e-34
3683.060000 1.839641e-16 5.055880e-34
3685.060000 4.940500e-17 5.412547e-34
3687.060000 -4.716218e-17 6.436054e-34
3689.060000 -1.555451e-16 7.148084e-34
3691.060000 -5.235794e-16 6.507893e-34
3693.060000 -6.594817e-16 5.482087e-34
3695.060000 -2.992739e-16 5.088411e-34
3697.060000 5.756622e-17 5.324482e-34
3699.060000 9.947737e-17 6.130262e-34
3701.060000 -1.254401e-17 7.388944e-34
3703.060000 4.880625e-17 7.174646e-34
3705.060000 -6.459043e-17 5.998539e-34
3707.060000 -1.384007e-16 5.284031e-34
3709.060000 -7.488413e-17 5.181708e-34
3711.060000 7.003399e-17 5.684378e-34
3713.060000 1.132686e-16 6.847478e-34
3715.060000 -7.981112e-17 7.120350e-34
3717.060000 -3.892538e-17 6.051833e-34
3719.060000 6.536341e-17 5.027140e-34
3721.060000 1.318738e-16 4.765371e-34
3723.060000 1.460827e-16 5.211578e-34
3725.060000 1.284531e-16 6.138242e-34
3727.060000 4.251347e-17 6.985715e-34
3729.060000 7.508172e-17 6.322210e-34
3731.060000 4.486268e-17 5.457649e-34
3733.060000 7.988821e-17 4.990111e-34
3735.060000 9.992669e-17 5.225023e-34
3737.060000 2.450147e-17 6.182274e-34
3739.060000 -1.079793e-16 7.337426e-34
3741.060000 -6.806340e-17 6.965223e-34
3743.060000 -1.669515e-16 5.866034e-34
3745.060000 -2.375677e-16 5.286212e-34
3747.060000 -2.540504e-16 5.369471e-34
3749.060000 -2.006549e-16 6.009004e-34
3751.060000 -5.793234e-17 6.949511e-34
3753.060000 -1.176193e-17 6.881556e-34
3755.060000 -9.764320e-17 5.814837e-34
3757.060000 -3.889722e-17 4.963981e-34
3759.060000 6.030386e-17 4.782508e-34
3761.060000 1.388014e-16 5.221048e-34
3763.060000 1.692578e-16 6.056595e-34
3765.060000 6.798667e-18 6.455391e-34
3767.060000 -9.306879e-17 5.811711e-34
3769.060000 -8.876762e-17 4.968773e-34
3771.060000 1.106664e-17 4.624962e-34
3773.060000 1.249064e-16 4.882473e-34
3775.060000 1.743382e-16 5.626536e-34
3777.060000 2.790672e-16 6.204861e-34
3779.060000 1.821629e-16 5.736452e-34
3781.060000 1.173952e-16 4.830681e-34
3783.060000 1.434583e-16 4.320246e-34
3785.060000 1.603557e-16 4.422417e-34
3787.060000 1.177858e-16 5.075170e-34
3789.060000 1.754667e-16 5.705345e-34
3791.060000 1.135153e-16 5.578327e-34
3793.060000 1.768995e-16 4.550788e-34
3795.060000 1.226158e-16 4.107837e-34
3797.060000 6.806494e-17 4.196405e-34
3799.060000 9.190891e-17 4.779561e-34
3801.060000 1.863557e-16 5.553011e-34
3803.060000 2.150690e-16 5.553254e-34
3805.060000 6.498814e-17 4.640431e-34
3807.060000 4.491671e-17 4.005029e-34
3809.060000 5.607968e-17 3.891766e-34
3811.060000 1.011876e-16 4.300885e-34
3813.060000 2.290784e-16 5.018032e-34
3815.060000 2.282744e-16 5.326531e-34
3817.060000 1.777725e-16 4.796710e-34
3819.060000 5.421786e-17 4.186718e-34
3821.060000 -1.482036e-17 4.000335e-34
3823.060000 2.294222e-17 4.330915e-34
3825.060000 1.500525e-16 4.923587e-34
3827.060000 1.756400e-16 5.436621e-34
3829.060000 1.558327e-16 5.105003e-34
3831.060000 4.380317e-17 4.475342e-34
3833.060000 2.407959e-17 4.060674e-34
3835.060000 -7.865244e-18 4.212397e-34
3837.060000 -6.186860e-17 4.929860e-34
3839.060000 1.729227e-16 5.300284e-34
3841.060000 1.719165e-16 5.204493e-34
3843.060000 2.801894e-16 4.311217e-34
3845.060000 1.295480e-17 3.971376e-34
3847.060000 -1.150311e-16 4.020651e-34
3849.060000 -2.248640e-16 4.474673e-34
3851.060000 -1.130940e-15 6.091923e-34
3853.060000 6.399749e-17 5.159032e-34
3855.060000 9.638024e-17 4.298915e-34
3857.060000 1.217832e-16 3.735356e-34
3859.060000 7.939168e-17 3.639455e-34
3861.060000 -1.784855e-17 4.055393e-34
3863.060000 -1.049721e-16 4.919903e-34
3865.060000 -5.192282e-17 5.184575e-34
3867.060000 3.114653e-17 4.413737e-34
3869.060000 -7.324310e-18 3.771705e-34
3871.060000 1.070804e-18 3.456050e-34
3873.060000 6.770385e-17 3.599759e-34
3875.060000 1.349097e-16 4.145954e-34
3877.060000 4.794177e-17 4.677482e-34
3879.060000 -7.212286e-17 4.441285e-34
3881.060000 -7.654914e-17 3.845357e-34
3883.060000 -2.018929e-17 3.455978e-34
3885.060000 7.752241e-17 3.512022e-34
3887.060000 1.679050e-16 3.925649e-34
3889.060000 1.448133e-16 4.659846e-34
3891.060000 1.267544e-16 4.488796e-34
3893.060000 1.097113e-16 3.760037e-34
3895.060000 2.356666e-17 3.351236e-34
3897.060000 1.551657e-17 3.351978e-34
3899.060000 9.446290e-17 3.758479e-34
3901.060000 1.274430e-16 4.418506e-34
3903.060000 1.079959e-16 4.526599e-34
3905.060000 7.881482e-17 3.790860e-34
3907.060000 2.201521e-17 3.319337e-34
3909.060000 -3.928709e-17 3.237051e-34
3911.060000 -6.522168e-18 3.572350e-34
3913.060000 1.881503e-16 3.984492e-34
3915.060000 1.073878e-16 4.412027e-34
3917.060000 8.821217e-17 3.860293e-34
3919.060000 7.327654e-17 3.226666e-34
3921.060000 1.262774e-16 2.914402e-34
3923.060000 2.156944e-16 3.014033e-34
3925.060000 2.543000e-16 3.498927e-34
3927.060000 3.571252e-17 4.220406e-34
3929.060000 3.207065e-16 3.796151e-34
3931.060000 1.483890e-16 3.401200e-34
3933.060000 1.228178e-16 3.061458e-34
3935.060000 4.874144e-17 3.180608e-34
3937.060000 -1.068489e-16 3.827410e-34
3939.060000 3.149568e-17 4.387943e-34
3941.060000 -2.312909e-17 4.386024e-34
3943.060000 -2.530045e-17 3.624296e-34
3945.060000 5.769690e-17 3.145187e-34
3947.060000 1.458786e-16 3.077026e-34
3949.060000 1.484970e-16 3.410832e-34
3951.060000 -6.705137e-18 4.219856e-34
3953.060000 -1.397418e-17 4.325884e-34
3955.060000 5.090565e-17 3.627613e-34
3957.060000 8.598716e-17 3.069084e-34
3959.060000 1.108739e-16 2.947843e-34
3961.060000 1.450391e-16 3.267838e-34
3963.060000 1.924680e-16 3.946606e-34
3965.060000 1.473631e-16 4.337991e-34
3967.060000 3.082537e-17 3.881969e-34
3969.060000 7.814911e-17 3.192509e-34
3971.060000 1.238505e-16 2.941920e-34
3973.060000 1.280306e-16 3.138171e-34
3975.060000 1.019715e-16 3.763311e-34
3977.060000 1.322582e-16 4.212271e-34
3979.060000 2.262520e-16 3.865784e-34
3981.060000 2.027230e-16 3.256939e-34
3983.060000 1.897410e-16 2.911480e-34
3985.060000 1.727843e-16 2.956773e-34
3987.060000 1.315329e-16 3.364498e-34
3989.060000 5.411566e-17 4.143246e-34
3991.060000 4.950371e-17 4.127022e-34
3993.060000 8.179964e-17 3.515038e-34
