#OBJECT = AT2020tgk
#MJD-OBS = 59133.496343
#DATE-OBS = 2020-10-11T11:54:44
#EXPTIME = 2420.000000
#AIRMASS = 1.214000
# 
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
#FLUXCAL = ABSOLUTE
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
3301.060000 nan 2.484740e-17
3303.440000 nan 2.359094e-17
3305.820000 nan 2.421634e-17
3308.200000 nan 2.314332e-17
3310.580000 nan 2.238068e-17
3312.960000 nan 2.228236e-17
3315.340000 nan 2.212946e-17
3317.720000 nan 2.239189e-17
3320.100000 nan 2.209937e-17
3322.480000 nan 2.296917e-17
3324.860000 nan 2.232454e-17
3327.240000 nan 2.206850e-17
3329.620000 nan 2.177016e-17
3332.000000 nan 2.181296e-17
3334.380000 nan 2.135256e-17
3336.760000 nan 2.071012e-17
3339.140000 nan 2.106902e-17
3341.520000 nan 2.085516e-17
3343.900000 nan 2.058057e-17
3346.280000 nan 2.020597e-17
3348.660000 nan 1.984132e-17
3351.040000 nan 1.975148e-17
3353.420000 nan 1.870719e-17
3355.800000 nan 1.806220e-17
3358.180000 nan 1.784970e-17
3360.560000 nan 1.811678e-17
3362.940000 nan 1.786978e-17
3365.320000 nan 1.820864e-17
3367.700000 nan 1.882509e-17
3370.080000 nan 1.810446e-17
3372.460000 nan 1.851660e-17
3374.840000 nan 1.828517e-17
3377.220000 nan 1.781595e-17
3379.600000 nan 1.723627e-17
3381.980000 nan 1.755613e-17
3384.360000 nan 1.717733e-17
3386.740000 nan 1.701267e-17
3389.120000 nan 1.660154e-17
3391.500000 nan 1.686719e-17
3393.880000 nan 1.633221e-17
3396.260000 nan 1.704157e-17
3398.640000 nan 1.694179e-17
3401.020000 nan 1.673067e-17
3403.400000 nan 1.660502e-17
3405.780000 nan 1.649245e-17
3408.160000 nan 1.640755e-17
3410.540000 nan 1.599418e-17
3412.920000 nan 1.571477e-17
3415.300000 nan 1.562120e-17
3417.680000 nan 1.588052e-17
3420.060000 nan 1.532570e-17
3422.440000 nan 1.533906e-17
3424.820000 nan 1.523731e-17
3427.200000 nan 1.505714e-17
3429.580000 nan 1.454518e-17
3431.960000 nan 1.454675e-17
3434.340000 nan 1.430315e-17
3436.720000 nan 1.442256e-17
3439.100000 nan 1.415614e-17
3441.480000 nan 1.345297e-17
3443.860000 nan 1.332839e-17
3446.240000 nan 1.344143e-17
3448.620000 nan 1.382138e-17
3451.000000 nan 1.370143e-17
3453.380000 nan 1.386482e-17
3455.760000 nan 1.372094e-17
3458.140000 nan 1.334902e-17
3460.520000 nan 1.299268e-17
3462.900000 nan 1.309384e-17
3465.280000 nan 1.309673e-17
3467.660000 nan 1.283873e-17
3470.040000 nan 1.276519e-17
3472.420000 nan 1.297252e-17
3474.800000 nan 1.293212e-17
3477.180000 nan 1.308469e-17
3479.560000 nan 1.297972e-17
3481.940000 nan 1.251374e-17
3484.320000 nan 1.226389e-17
3486.700000 nan 1.217574e-17
3489.080000 nan 1.247557e-17
3491.460000 nan 1.245507e-17
3493.840000 nan 1.229026e-17
3496.220000 nan 1.208176e-17
3498.600000 nan 1.203387e-17
3500.980000 2.206734e-18 1.200695e-17
3503.360000 -1.901853e-17 1.162157e-17
3505.740000 -6.097366e-17 1.129801e-17
3508.120000 -4.529608e-17 1.134023e-17
3510.500000 -3.697021e-17 1.129547e-17
3512.880000 -4.046896e-17 1.124248e-17
3515.260000 -2.561903e-17 1.123636e-17
3517.640000 3.374773e-18 1.140627e-17
3520.020000 4.609405e-17 1.165863e-17
3522.400000 5.117786e-17 1.162096e-17
3524.780000 2.681961e-17 1.133640e-17
3527.160000 6.212665e-18 1.113014e-17
3529.540000 1.166942e-17 1.123522e-17
3531.920000 4.772724e-18 1.118280e-17
3534.300000 4.074648e-18 1.115223e-17
3536.680000 3.814698e-18 1.108599e-17
3539.060000 -1.267000e-17 1.105391e-17
3541.440000 -3.367603e-18 1.131197e-17
3543.820000 -3.466665e-18 1.154096e-17
3546.200000 -3.467766e-17 1.121716e-17
3548.580000 -2.354905e-17 1.116710e-17
3550.960000 -1.117958e-17 1.110237e-17
3553.340000 1.965162e-18 1.099137e-17
3555.720000 1.864382e-17 1.106484e-17
3558.100000 4.470025e-17 1.124927e-17
3560.480000 4.314491e-18 1.094659e-17
3562.860000 5.607636e-18 1.080874e-17
3565.240000 2.800506e-18 1.058681e-17
3567.620000 -3.593563e-18 1.042966e-17
3570.000000 3.632290e-18 1.049960e-17
3572.380000 -1.334994e-17 1.034149e-17
3574.760000 -2.441873e-17 1.010658e-17
3577.140000 -2.762464e-17 9.960502e-18
3579.520000 -1.357863e-17 1.005486e-17
3581.900000 2.115619e-18 1.007986e-17
3584.280000 7.789471e-18 1.013826e-17
3586.660000 5.602590e-20 9.891445e-18
3589.040000 -1.255530e-17 9.669426e-18
3591.420000 1.208119e-17 9.854256e-18
3593.800000 8.714289e-18 9.816169e-18
3596.180000 4.774451e-18 9.738894e-18
3598.560000 2.143449e-17 9.827280e-18
3600.940000 2.918587e-17 9.773628e-18
3603.320000 7.235609e-18 9.503588e-18
3605.700000 1.504298e-18 9.423464e-18
3608.080000 8.955765e-18 9.327298e-18
3610.460000 -1.673283e-17 9.177958e-18
3612.840000 -2.652957e-17 9.199555e-18
3615.220000 -5.185227e-18 9.481017e-18
3617.600000 5.537233e-18 9.506837e-18
3619.980000 -1.379563e-17 9.394992e-18
3622.360000 -1.728734e-17 9.261965e-18
3624.740000 -1.106461e-17 9.252746e-18
3627.120000 -5.600670e-18 9.252677e-18
3629.500000 1.071832e-17 9.745643e-18
3631.880000 -1.683100e-17 9.469730e-18
3634.260000 -2.117205e-17 9.398769e-18
3636.640000 -8.016604e-18 9.529151e-18
3639.020000 -6.199244e-18 9.537641e-18
3641.400000 -1.084809e-17 9.423770e-18
3643.780000 -9.281019e-18 9.303240e-18
3646.160000 2.322195e-18 9.274739e-18
3648.540000 6.060329e-18 9.288486e-18
3650.920000 -6.350903e-20 9.202790e-18
3653.300000 -1.550543e-17 9.012610e-18
3655.680000 -6.946509e-18 9.014719e-18
3658.060000 3.422810e-17 9.328133e-18
3660.440000 3.172665e-17 9.239459e-18
3662.820000 8.101304e-18 8.950001e-18
3665.200000 4.588681e-18 8.793959e-18
3667.580000 1.099861e-17 8.689536e-18
3669.960000 3.775005e-18 8.678067e-18
3672.340000 -5.888508e-18 8.570542e-18
3674.720000 -2.210495e-17 8.363072e-18
3677.100000 -2.071751e-17 8.280763e-18
3679.480000 -2.080176e-18 8.403834e-18
3681.860000 4.720436e-18 8.376644e-18
3684.240000 1.932853e-17 8.371599e-18
3686.620000 1.186441e-17 8.299291e-18
3689.000000 1.345503e-17 8.368622e-18
3691.380000 -6.899211e-19 8.202341e-18
3693.760000 5.802408e-18 8.256295e-18
3696.140000 6.808715e-18 8.239769e-18
3698.520000 7.155151e-18 8.169263e-18
3700.900000 3.356843e-17 8.423323e-18
3703.280000 3.971285e-17 8.523035e-18
3705.660000 3.235648e-17 8.335655e-18
3708.040000 6.756244e-18 8.074507e-18
3710.420000 -2.519746e-18 8.002056e-18
3712.800000 -1.478526e-17 8.009678e-18
3715.180000 -3.933355e-17 7.808879e-18
3717.560000 -2.884947e-17 7.830807e-18
3719.940000 -2.502138e-17 7.817505e-18
3722.320000 -1.607832e-17 7.837288e-18
3724.700000 -1.579446e-17 7.956680e-18
3727.080000 1.083234e-18 8.231917e-18
3729.460000 1.409274e-17 8.278955e-18
3731.840000 5.520563e-18 8.139927e-18
3734.220000 3.032216e-18 8.034048e-18
3736.600000 -4.946006e-18 8.013397e-18
3738.980000 1.545217e-17 8.153873e-18
3741.360000 -1.274185e-17 8.012473e-18
3743.740000 -3.700522e-17 7.734216e-18
3746.120000 -2.470768e-17 7.732244e-18
3748.500000 5.707876e-18 7.883505e-18
3750.880000 1.920068e-17 7.955812e-18
3753.260000 -9.278840e-18 7.682928e-18
3755.640000 -1.261345e-17 7.585705e-18
3758.020000 1.049922e-17 7.732293e-18
3760.400000 2.706222e-18 7.635164e-18
3762.780000 -8.644941e-18 7.436956e-18
3765.160000 -8.236885e-18 7.453501e-18
3767.540000 2.124498e-18 7.646200e-18
3769.920000 -1.530990e-17 7.521755e-18
3772.300000 -5.157790e-18 7.551113e-18
3774.680000 -2.923478e-18 7.521998e-18
3777.060000 -4.518113e-18 7.573217e-18
3779.440000 1.191398e-17 7.696365e-18
3781.820000 8.006757e-18 7.586714e-18
3784.200000 -1.545446e-17 7.353364e-18
3786.580000 -1.802057e-17 7.261321e-18
3788.960000 3.238526e-18 7.363504e-18
3791.340000 2.393874e-17 7.417792e-18
3793.720000 2.441143e-17 7.381997e-18
3796.100000 1.801278e-17 7.279725e-18
