# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2021gad
# CHANNEL = B+R
# EXPNUM = 21_083_051
# MJD-OBS = 59297.628194
# DATE-OBS = 2021-03-24T15:04:41
# EXPTIME = 1800.0s
# AIRMASS = 1.10
# RA = 15:26:03.99
# DEC = 36:19:23.19
# wl fl err
# [A] [erg/s/cm2/A]
3402.860000 2.692751e-17 1.361857e-17
3405.860000 2.989356e-17 1.425775e-17
3408.860000 4.597155e-17 1.314277e-17
3411.860000 2.333895e-17 1.222459e-17
3414.860000 3.274820e-17 1.363392e-17
3417.860000 4.233385e-17 1.385916e-17
3420.860000 5.671395e-17 1.255096e-17
3423.860000 4.973822e-17 1.216166e-17
3426.860000 2.408285e-17 1.343361e-17
3429.860000 3.590182e-17 1.367840e-17
3432.860000 2.219474e-17 1.196580e-17
3435.860000 2.704519e-17 1.196161e-17
3438.860000 3.073347e-17 1.351503e-17
3441.860000 3.840335e-17 1.325933e-17
3444.860000 3.057844e-17 1.153075e-17
3447.860000 1.530196e-17 1.167785e-17
3450.860000 -9.562113e-18 1.246020e-17
3453.860000 2.045396e-17 1.232934e-17
3456.860000 2.577157e-17 1.131916e-17
3459.860000 3.689485e-17 1.217597e-17
3462.860000 5.793159e-17 1.325018e-17
3465.860000 3.501760e-17 1.226429e-17
3468.860000 2.455276e-17 1.119602e-17
3471.860000 3.722220e-17 1.223165e-17
3474.860000 3.566855e-17 1.278092e-17
3477.860000 4.187415e-17 1.196129e-17
3480.860000 2.714517e-17 1.127600e-17
3483.860000 2.694180e-17 1.248261e-17
3486.860000 3.543500e-17 1.297563e-17
3489.860000 3.749926e-17 1.165726e-17
3492.860000 4.488922e-17 1.132998e-17
3495.860000 5.248662e-17 1.283584e-17
3498.860000 4.426678e-17 1.288189e-17
3501.860000 3.239710e-17 1.122192e-17
3504.860000 2.876321e-17 1.123247e-17
3507.860000 3.285859e-17 1.253490e-17
3510.860000 4.684688e-17 1.249972e-17
3513.860000 4.687924e-17 1.094593e-17
3516.860000 5.262513e-17 1.122277e-17
3519.860000 3.615043e-17 1.221550e-17
