# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2021fel
# CHANNEL = B+R
# EXPNUM = 21_083_049
# MJD-OBS = 59297.599670
# DATE-OBS = 2021-03-24T14:23:36
# EXPTIME = 1800.0s
# AIRMASS = 1.37
# RA = 16:51:58.50
# DEC = 62:34:04.29
# wl fl err
# [A] [erg/s/cm2/A]
3402.860000 5.486301e-17 1.374253e-17
3405.860000 6.975671e-17 1.442702e-17
3408.860000 4.502908e-17 1.287718e-17
3411.860000 3.109075e-17 1.197044e-17
3414.860000 3.178587e-17 1.342979e-17
3417.860000 3.893112e-17 1.375182e-17
3420.860000 3.566444e-17 1.225820e-17
3423.860000 2.235059e-17 1.194371e-17
3426.860000 4.371448e-17 1.382062e-17
3429.860000 5.608037e-17 1.389104e-17
3432.860000 4.005273e-17 1.191599e-17
3435.860000 5.311483e-17 1.204635e-17
3438.860000 3.751308e-17 1.346877e-17
3441.860000 3.937653e-17 1.308242e-17
3444.860000 4.753558e-17 1.161618e-17
3447.860000 4.091670e-17 1.187811e-17
3450.860000 3.768187e-17 1.294499e-17
3453.860000 4.581296e-17 1.255787e-17
3456.860000 4.529931e-17 1.143087e-17
3459.860000 4.538784e-17 1.200358e-17
3462.860000 2.963560e-17 1.281444e-17
3465.860000 3.669244e-17 1.217112e-17
3468.860000 4.393889e-17 1.131666e-17
3471.860000 4.467356e-17 1.220675e-17
3474.860000 4.694210e-17 1.282628e-17
3477.860000 5.025406e-17 1.188201e-17
3480.860000 3.951378e-17 1.113033e-17
3483.860000 2.954609e-17 1.222958e-17
3486.860000 4.328350e-17 1.283453e-17
3489.860000 4.362164e-17 1.160456e-17
3492.860000 6.601113e-17 1.150695e-17
3495.860000 6.780746e-17 1.287103e-17
3498.860000 4.929581e-17 1.260687e-17
3501.860000 4.125548e-17 1.116405e-17
3504.860000 6.459222e-17 1.112310e-17
3507.860000 5.924847e-17 1.235825e-17
3510.860000 4.681439e-17 1.210544e-17
3513.860000 4.970193e-17 1.070903e-17
3516.860000 5.155120e-17 1.096708e-17
3519.860000 4.372198e-17 1.201147e-17
3522.860000 3.812552e-17 1.151092e-17
3525.860000 2.549417e-17 1.016200e-17
3528.860000 2.839123e-17 1.068044e-17
3531.860000 3.568588e-17 1.166563e-17
3534.860000 5.670708e-17 1.126094e-17
3537.860000 5.969857e-17 1.046844e-17
3540.860000 4.810495e-17 1.119936e-17
3543.860000 5.594031e-17 1.195975e-17
3546.860000 6.633634e-17 1.130092e-17
3549.860000 4.131054e-17 1.032490e-17
3552.860000 1.989176e-17 1.127685e-17
3555.860000 4.058218e-17 1.197324e-17
3558.860000 6.203774e-17 1.095675e-17
3561.860000 6.091874e-17 1.064410e-17
3564.860000 2.277343e-17 1.163781e-17
3567.860000 4.536656e-17 1.179896e-17
3570.860000 6.137985e-17 1.059760e-17
3573.860000 5.277628e-17 1.047300e-17
3576.860000 6.904340e-17 1.188844e-17
3579.860000 7.485408e-17 1.183181e-17
3582.860000 6.516380e-17 1.027757e-17
3585.860000 6.402566e-17 1.040993e-17
3588.860000 5.713218e-17 1.134255e-17
3591.860000 5.851706e-17 1.108987e-17
3594.860000 5.117473e-17 9.866207e-18
3597.860000 5.100009e-17 1.018905e-17
3600.860000 5.352712e-17 1.097945e-17
3603.860000 6.328305e-17 1.057324e-17
