# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2021gkk
# CHANNEL = B+R
# EXPNUM = 21_083_018
# MJD-OBS = 59297.278872
# DATE-OBS = 2021-03-24T06:41:39
# EXPTIME = 1800.0s
# AIRMASS = 1.83
# RA = 12:16:34.39
# DEC = 60:21:52.49
# wl fl err
# [A] [erg/s/cm2/A]
3402.860000 9.470337e-17 2.193514e-17
3405.860000 6.107484e-17 2.257030e-17
3408.860000 2.213139e-17 2.050496e-17
3411.860000 6.588048e-17 1.957007e-17
3414.860000 8.745338e-17 2.154182e-17
3417.860000 6.125019e-17 2.164939e-17
3420.860000 6.074534e-17 1.968078e-17
3423.860000 4.656107e-17 1.930051e-17
3426.860000 7.448152e-17 2.207108e-17
3429.860000 7.263619e-17 2.190247e-17
3432.860000 9.085665e-17 1.932155e-17
3435.860000 7.226454e-17 1.938356e-17
3438.860000 6.842620e-17 2.157562e-17
3441.860000 4.360293e-17 2.105406e-17
3444.860000 5.008596e-17 1.824679e-17
3447.860000 4.295261e-17 1.839847e-17
3450.860000 8.654459e-17 2.074008e-17
3453.860000 3.956556e-17 2.018962e-17
3456.860000 2.166520e-17 1.828355e-17
3459.860000 6.856146e-17 1.949478e-17
3462.860000 7.216561e-17 2.093053e-17
3465.860000 7.562166e-17 1.952665e-17
3468.860000 8.275835e-17 1.822574e-17
3471.860000 4.885155e-17 1.959178e-17
3474.860000 6.825571e-17 2.082812e-17
3477.860000 4.561069e-17 1.902483e-17
3480.860000 3.911947e-17 1.782622e-17
3483.860000 7.678340e-17 2.012289e-17
3486.860000 1.235979e-16 2.078506e-17
3489.860000 1.057496e-16 1.846805e-17
3492.860000 9.081476e-17 1.780738e-17
3495.860000 7.166617e-17 1.963152e-17
3498.860000 8.029904e-17 1.964001e-17
3501.860000 6.964604e-17 1.727980e-17
3504.860000 8.668752e-17 1.761095e-17
3507.860000 1.289668e-16 2.006818e-17
3510.860000 1.079840e-16 1.960532e-17
3513.860000 7.594730e-17 1.694312e-17
3516.860000 5.871665e-17 1.710787e-17
3519.860000 6.830972e-17 1.886563e-17
3522.860000 5.249879e-17 1.839563e-17
3525.860000 9.074995e-17 1.666649e-17
3528.860000 9.233462e-17 1.739458e-17
3531.860000 8.344501e-17 1.874365e-17
3534.860000 8.811090e-17 1.814580e-17
3537.860000 9.840378e-17 1.696372e-17
3540.860000 1.018104e-16 1.844572e-17
3543.860000 8.407244e-17 1.957718e-17
3546.860000 7.903900e-17 1.818410e-17
3549.860000 1.103579e-16 1.736552e-17
3552.860000 1.046538e-16 1.908194e-17
3555.860000 9.390385e-17 1.958569e-17
3558.860000 1.032847e-16 1.778933e-17
3561.860000 8.175682e-17 1.710579e-17
3564.860000 8.161550e-17 1.918095e-17
3567.860000 7.922089e-17 1.920287e-17
3570.860000 9.579337e-17 1.676230e-17
3573.860000 1.049790e-16 1.649999e-17
3576.860000 1.200408e-16 1.855418e-17
3579.860000 9.364449e-17 1.835836e-17
3582.860000 1.117095e-16 1.607697e-17
3585.860000 9.921886e-17 1.597152e-17
3588.860000 7.807089e-17 1.741877e-17
3591.860000 9.465605e-17 1.701638e-17
3594.860000 1.199524e-16 1.560253e-17
3597.860000 1.301933e-16 1.681241e-17
3600.860000 1.063578e-16 1.836288e-17
3603.860000 1.136100e-16 1.756321e-17
3606.860000 1.307127e-16 1.598443e-17
3609.860000 1.168919e-16 1.685939e-17
3612.860000 1.098254e-16 1.767900e-17
3615.860000 1.004838e-16 1.653562e-17
3618.860000 1.251110e-16 1.574963e-17
3621.860000 1.170983e-16 1.719852e-17
3624.860000 9.675809e-17 1.766470e-17
3627.860000 6.100578e-17 1.621233e-17
3630.860000 8.563655e-17 1.586841e-17
3633.860000 1.364832e-16 1.803804e-17
3636.860000 1.590021e-16 1.818352e-17
3639.860000 1.527602e-16 1.617587e-17
3642.860000 1.524047e-16 1.612984e-17
3645.860000 1.529838e-16 1.831784e-17
3648.860000 1.427472e-16 1.794455e-17
3651.860000 1.222472e-16 1.546736e-17
3654.860000 1.010848e-16 1.564331e-17
3657.860000 1.103109e-16 1.765366e-17
3660.860000 1.200074e-16 1.752354e-17
3663.860000 1.345187e-16 1.585824e-17
3666.860000 1.336053e-16 1.649569e-17
3669.860000 1.516592e-16 1.786609e-17
3672.860000 1.761950e-16 1.707994e-17
3675.860000 1.634583e-16 1.560993e-17
3678.860000 1.391716e-16 1.660979e-17
3681.860000 1.340398e-16 1.753376e-17
3684.860000 1.119714e-16 1.616030e-17
3687.860000 1.142326e-16 1.505856e-17
3690.860000 1.453537e-16 1.657137e-17
3693.860000 1.433676e-16 1.731197e-17
3696.860000 1.197204e-16 1.602721e-17
3699.860000 1.489068e-16 1.544414e-17
3702.860000 1.325748e-16 1.725756e-17
3705.860000 1.389297e-16 1.774353e-17
3708.860000 1.529016e-16 1.569600e-17
3711.860000 1.350561e-16 1.511225e-17
3714.860000 1.069896e-16 1.705446e-17
3717.860000 1.057815e-16 1.735766e-17
3720.860000 1.059648e-16 1.544224e-17
3723.860000 1.496266e-16 1.532548e-17
3726.860000 1.495125e-16 1.677028e-17
3729.860000 1.267143e-16 1.661599e-17
3732.860000 1.426341e-16 1.503115e-17
3735.860000 1.572285e-16 1.554058e-17
3738.860000 1.683776e-16 1.669120e-17
3741.860000 1.055687e-16 1.564875e-17
3744.860000 9.303167e-17 1.445680e-17
3747.860000 1.571471e-16 1.559730e-17
3750.860000 1.610754e-16 1.638471e-17
3753.860000 1.282418e-16 1.519761e-17
3756.860000 9.640952e-17 1.431933e-17
3759.860000 1.173074e-16 1.601493e-17
3762.860000 1.689475e-16 1.692061e-17
3765.860000 1.399266e-16 1.535756e-17
3768.860000 1.216794e-16 1.456025e-17
3771.860000 1.360789e-16 1.630049e-17
3774.860000 1.457069e-16 1.685263e-17
3777.860000 1.083151e-16 1.520128e-17
3780.860000 1.089765e-16 1.490531e-17
3783.860000 1.017372e-16 1.688182e-17
3786.860000 1.131235e-16 1.708977e-17
3789.860000 1.345820e-16 1.508040e-17
3792.860000 1.328306e-16 1.469055e-17
3795.860000 1.050556e-16 1.610561e-17
3798.860000 1.033209e-16 1.575366e-17
3801.860000 1.030385e-16 1.381524e-17
3804.860000 7.296734e-17 1.411834e-17
3807.860000 6.984467e-17 1.574299e-17
3810.860000 6.986008e-17 1.528638e-17
3813.860000 6.508903e-17 1.382195e-17
3816.860000 7.039879e-17 1.455084e-17
3819.860000 7.047798e-17 1.531780e-17
3822.860000 4.036307e-17 1.408586e-17
3825.860000 5.928529e-17 1.280584e-17
3828.860000 7.875353e-17 1.377270e-17
3831.860000 8.601457e-17 1.441545e-17
3834.860000 7.073928e-17 1.330293e-17
3837.860000 8.497292e-17 1.259437e-17
3840.860000 9.511914e-17 1.389729e-17
3843.860000 8.578732e-17 1.437730e-17
3846.860000 6.385916e-17 1.321655e-17
3849.860000 3.812975e-17 1.315952e-17
3852.860000 3.137858e-17 1.494463e-17
3855.860000 4.644342e-17 1.505536e-17
3858.860000 5.642011e-17 1.332917e-17
3861.860000 5.740049e-17 1.312524e-17
3864.860000 3.950269e-17 1.471148e-17
3867.860000 4.119382e-17 1.470210e-17
3870.860000 5.414023e-17 1.313759e-17
3873.860000 7.534957e-17 1.333953e-17
3876.860000 5.895893e-17 1.451779e-17
3879.860000 4.199007e-17 1.420492e-17
3882.860000 4.847211e-17 1.273450e-17
3885.860000 6.764831e-17 1.338627e-17
3888.860000 7.205113e-17 1.437702e-17
3891.860000 8.264594e-17 1.364599e-17
3894.860000 6.465552e-17 1.260210e-17
3897.860000 6.578595e-17 1.374938e-17
3900.860000 8.715892e-17 1.462647e-17
3903.860000 8.323926e-17 1.357934e-17
3906.860000 8.994134e-17 1.276168e-17
3909.860000 8.785653e-17 1.402802e-17
3912.860000 5.806865e-17 1.457470e-17
3915.860000 5.777269e-17 1.340447e-17
3918.860000 9.255269e-17 1.323833e-17
3921.860000 1.075935e-16 1.490416e-17
3924.860000 1.059409e-16 1.477457e-17
3927.860000 9.077392e-17 1.292920e-17
3930.860000 8.790352e-17 1.260764e-17
3933.860000 9.979869e-17 1.377559e-17
3936.860000 9.139618e-17 1.316186e-17
3939.860000 9.033726e-17 1.146505e-17
3942.860000 8.600302e-17 1.211450e-17
3945.860000 5.561895e-17 1.388157e-17
3948.860000 6.884819e-17 1.383384e-17
3951.860000 8.201001e-17 1.275458e-17
3954.860000 8.453096e-17 1.360628e-17
3957.860000 1.020933e-16 1.487181e-17
3960.860000 1.120136e-16 1.438602e-17
3963.860000 1.082298e-16 1.311752e-17
3966.860000 1.195516e-16 1.380246e-17
3969.860000 1.361765e-16 1.428860e-17
3972.860000 1.046300e-16 1.298084e-17
3975.860000 7.990317e-17 1.224059e-17
3978.860000 5.038607e-17 1.394859e-17
3981.860000 6.232327e-17 1.510407e-17
3984.860000 7.032641e-17 1.414461e-17
3987.860000 6.512879e-17 1.372984e-17
3990.860000 7.447985e-17 1.535834e-17
3993.860000 1.013846e-16 1.565763e-17
3996.860000 1.318178e-16 1.402574e-17
3999.860000 1.184625e-16 1.360609e-17
4002.860000 1.025088e-16 1.522978e-17
4005.860000 1.215474e-16 1.519953e-17
4008.860000 1.478789e-16 1.329024e-17
4011.860000 1.304911e-16 1.343037e-17
4014.860000 1.176798e-16 1.501535e-17
4017.860000 1.219788e-16 1.469587e-17
4020.860000 1.492129e-16 1.311254e-17
4023.860000 1.430721e-16 1.366686e-17
4026.860000 1.527460e-16 1.482867e-17
4029.860000 1.372626e-16 1.416277e-17
4032.860000 1.459360e-16 1.299210e-17
4035.860000 1.610946e-16 1.378331e-17
4038.860000 1.564071e-16 1.458054e-17
4041.860000 1.548764e-16 1.375947e-17
4044.860000 1.573178e-16 1.300743e-17
4047.860000 1.888957e-16 1.424313e-17
4050.860000 1.733910e-16 1.456469e-17
4053.860000 1.544056e-16 1.333753e-17
4056.860000 1.494773e-16 1.288472e-17
4059.860000 1.618942e-16 1.445869e-17
4062.860000 1.848309e-16 1.478316e-17
4065.860000 1.795153e-16 1.326492e-17
4068.860000 1.825686e-16 1.309608e-17
4071.860000 1.618631e-16 1.506161e-17
4074.860000 1.747570e-16 1.538509e-17
4077.860000 1.849771e-16 1.353613e-17
4080.860000 1.912573e-16 1.359453e-17
4083.860000 1.728924e-16 1.534032e-17
4086.860000 1.873901e-16 1.522989e-17
4089.860000 1.768506e-16 1.367259e-17
4092.860000 1.577366e-16 1.419230e-17
4095.860000 1.932897e-16 1.569679e-17
4098.860000 2.240186e-16 1.510040e-17
4101.860000 1.981769e-16 1.333743e-17
4104.860000 2.054919e-16 1.389130e-17
4107.860000 1.901209e-16 1.463719e-17
4110.860000 1.386930e-16 1.365315e-17
4113.860000 1.590732e-16 1.287180e-17
4116.860000 1.860360e-16 1.416487e-17
