x y
4107.15655 4.75668e-17
4109.23001 4.77785e-17
4111.30347 4.77779e-17
4113.37694 4.79916e-17
4115.45040 4.79763e-17
4117.52386 4.82971e-17
4119.59733 4.84010e-17
4121.67079 4.87031e-17
4123.74425 4.88618e-17
4125.81771 4.95940e-17
4127.89118 5.00469e-17
4129.96464 5.04876e-17
4132.03810 5.06688e-17
4134.11157 5.11346e-17
4136.18503 5.13517e-17
4138.25849 5.17546e-17
4140.33196 5.21904e-17
4142.40542 5.24509e-17
4144.47888 5.25848e-17
4146.55235 5.31074e-17
4148.62581 5.33829e-17
4150.69927 5.36781e-17
4152.77274 5.41151e-17
4154.84620 5.44827e-17
4156.91966 5.50277e-17
4158.99313 5.55967e-17
4161.06659 5.59410e-17
4163.14005 5.65407e-17
4165.21352 5.70024e-17
4167.28698 5.76522e-17
4169.36044 5.82442e-17
4171.43391 5.87937e-17
4173.50737 5.94008e-17
4175.58083 5.97543e-17
4177.65429 6.02588e-17
4179.72776 6.07806e-17
4181.80122 6.10324e-17
4183.87468 6.12145e-17
4185.94815 6.13813e-17
4188.02161 6.15966e-17
4190.09507 6.17309e-17
4192.16854 6.18871e-17
4194.24200 6.22057e-17
4196.31546 6.22676e-17
4198.38893 6.23501e-17
4200.46239 6.21640e-17
4202.53585 6.23551e-17
4204.60932 6.27449e-17
4206.68278 6.33980e-17
4208.75624 6.31314e-17
4210.82971 6.30809e-17
4212.90317 6.28537e-17
4214.97663 6.25174e-17
4217.05010 6.24149e-17
4219.12356 6.20403e-17
4221.19702 6.19377e-17
4223.27049 6.16305e-17
4225.34395 6.14874e-17
4227.41741 6.12490e-17
4229.49088 6.12632e-17
4231.56434 6.09775e-17
4233.63780 6.07725e-17
4235.71126 6.03631e-17
4237.78473 6.03653e-17
4239.85819 6.01981e-17
4241.93165 6.01708e-17
4244.00512 6.01843e-17
4246.07858 6.02211e-17
4248.15204 6.02403e-17
4250.22551 6.03463e-17
4252.29897 6.00888e-17
4254.37243 6.01599e-17
4256.44590 6.06267e-17
4258.51936 6.17320e-17
4260.59282 6.16317e-17
4262.66629 6.15501e-17
4264.73975 6.14615e-17
4266.81321 6.13947e-17
4268.88668 6.12827e-17
4270.96014 6.10934e-17
4273.03360 6.10033e-17
4275.10707 6.09277e-17
4277.18053 6.07431e-17
4279.25399 6.05508e-17
4281.32746 6.03834e-17
4283.40092 6.01153e-17
4285.47438 5.98697e-17
4287.54784 5.96923e-17
4289.62131 5.96395e-17
4291.69477 5.96159e-17
4293.76823 5.95028e-17
4295.84170 5.93429e-17
4297.91516 5.93959e-17
4299.98862 5.90911e-17
4302.06209 5.91556e-17
4304.13555 5.88475e-17
4306.20901 5.88100e-17
4308.28248 5.87099e-17
4310.35594 5.79799e-17
4312.42940 5.71518e-17
4314.50287 5.69342e-17
4316.57633 5.64906e-17
4318.64979 5.61254e-17
4320.72326 5.57011e-17
4322.79672 5.50701e-17
4324.87018 5.46861e-17
4326.94365 5.42002e-17
4329.01711 5.36393e-17
4331.09057 5.33037e-17
4333.16404 5.28177e-17
4335.23750 5.22800e-17
4337.31096 5.17618e-17
4339.38442 5.11208e-17
4341.45789 5.06592e-17
4343.53135 4.99896e-17
4345.60481 4.95240e-17
4347.67828 4.89079e-17
4349.75174 4.83604e-17
4351.82520 4.77727e-17
4353.89867 4.74049e-17
4355.97213 4.69273e-17
4358.04559 4.64523e-17
4360.11906 4.58562e-17
4362.19252 4.51049e-17
4364.26598 4.34423e-17
4366.33945 4.27669e-17
4368.41291 4.19713e-17
4370.48637 4.12617e-17
4372.55984 4.05170e-17
4374.63330 3.97282e-17
4376.70676 3.89451e-17
4378.78023 3.83682e-17
4380.85369 3.75988e-17
4382.92715 3.70275e-17
4385.00062 3.65693e-17
4387.07408 3.60154e-17
4389.14754 3.55398e-17
4391.22100 3.50019e-17
4393.29447 3.46201e-17
4395.36793 3.39692e-17
4397.44139 3.34161e-17
4399.51486 3.29442e-17
4401.58832 3.25557e-17
4403.66178 3.21534e-17
4405.73525 3.20057e-17
4407.80871 3.14807e-17
4409.88217 3.12948e-17
4411.95564 3.10922e-17
4414.02910 3.08443e-17
4416.10256 3.06102e-17
4418.17603 3.04605e-17
4420.24949 3.03332e-17
4422.32295 3.00949e-17
4424.39642 2.98256e-17
4426.46988 2.96468e-17
4428.54334 2.95256e-17
4430.61681 2.95254e-17
4432.69027 2.94980e-17
4434.76373 2.96037e-17
4436.83720 2.95989e-17
4438.91066 2.96205e-17
4440.98412 2.95111e-17
4443.05758 2.95755e-17
4445.13105 2.96655e-17
4447.20451 2.98685e-17
4449.27797 3.01013e-17
4451.35144 3.03182e-17
4453.42490 3.08705e-17
4455.49836 3.12358e-17
4457.57183 3.17114e-17
4459.64529 3.18371e-17
4461.71875 3.21617e-17
4463.79222 3.24374e-17
4465.86568 3.28170e-17
4467.93914 3.32144e-17
4470.01261 3.35298e-17
4472.08607 3.45377e-17
4474.15953 3.48090e-17
4476.23300 3.51498e-17
4478.30646 3.54302e-17
4480.37992 3.58941e-17
4482.45339 3.64474e-17
4484.52685 3.68977e-17
4486.60031 3.74486e-17
4488.67378 3.78826e-17
4490.74724 3.83938e-17
4492.82070 3.88532e-17
4494.89416 3.93316e-17
4496.96763 3.99518e-17
4499.04109 4.04131e-17
4501.11455 4.09476e-17
4503.18802 4.15486e-17
4505.26148 4.22756e-17
4507.33494 4.28779e-17
4509.40841 4.34232e-17
4511.48187 4.34975e-17
4513.55533 4.45093e-17
4515.62880 4.52759e-17
4517.70226 4.62410e-17
4519.77572 4.71656e-17
4521.84919 4.82435e-17
4523.92265 4.90714e-17
4525.99611 4.97903e-17
4528.06958 5.06411e-17
4530.14304 5.15080e-17
4532.21650 5.25324e-17
4534.28997 5.36946e-17
4536.36343 5.45956e-17
4538.43689 5.55452e-17
4540.51036 5.65562e-17
4542.58382 5.75586e-17
4544.65728 5.84514e-17
4546.73074 5.93881e-17
4548.80421 6.02388e-17
4550.87767 6.10910e-17
4552.95113 6.20813e-17
4555.02460 6.30428e-17
4557.09806 6.38822e-17
4559.17152 6.45012e-17
4561.24499 6.53300e-17
4563.31845 6.58468e-17
4565.39191 6.67099e-17
4567.46538 6.73516e-17
4569.53884 6.80580e-17
4571.61230 6.87928e-17
4573.68577 6.94348e-17
4575.75923 7.00687e-17
4577.83269 7.00281e-17
4579.90616 7.05372e-17
4581.97962 7.09693e-17
4584.05308 7.15825e-17
4586.12655 7.19630e-17
4588.20001 7.23376e-17
4590.27347 7.27131e-17
4592.34694 7.31280e-17
4594.42040 7.36175e-17
4596.49386 7.39963e-17
4598.56732 7.45145e-17
4600.64079 7.49111e-17
4602.71425 7.51179e-17
4604.78771 7.54917e-17
4606.86118 7.58491e-17
4608.93464 7.63652e-17
4611.00810 7.64443e-17
4613.08157 7.66716e-17
4615.15503 7.70508e-17
4617.22849 7.79422e-17
4619.30196 7.81254e-17
4621.37542 7.84322e-17
4623.44888 7.84101e-17
4625.52235 7.84554e-17
4627.59581 7.83922e-17
4629.66927 7.83857e-17
4631.74274 7.84992e-17
4633.81620 7.84630e-17
4635.88966 7.84495e-17
4637.96313 7.83119e-17
4640.03659 7.80673e-17
4642.11005 7.78652e-17
4644.18352 7.76436e-17
4646.25698 7.72228e-17
4648.33044 7.66642e-17
4650.40390 7.60723e-17
4652.47737 7.55803e-17
4654.55083 7.51292e-17
4656.62429 7.48093e-17
4658.69776 7.43436e-17
4660.77122 7.37449e-17
4662.84468 7.32845e-17
4664.91815 7.28616e-17
4666.99161 7.23715e-17
4669.06507 7.18962e-17
4671.13854 7.13144e-17
4673.21200 7.07056e-17
4675.28546 7.01853e-17
4677.35893 6.96799e-17
4679.43239 6.90547e-17
4681.50585 6.85618e-17
4683.57932 6.81207e-17
4685.65278 6.76643e-17
4687.72624 6.72202e-17
4689.79971 6.70011e-17
4691.87317 6.70043e-17
4693.94663 6.65430e-17
4696.02010 6.59201e-17
4698.09356 6.53212e-17
4700.16702 6.47236e-17
4702.24048 6.40664e-17
4704.31395 6.33034e-17
4706.38741 6.25462e-17
4708.46087 6.18603e-17
4710.53434 6.11259e-17
4712.60780 6.03810e-17
4714.68126 5.94315e-17
4716.75473 5.85747e-17
4718.82819 5.77136e-17
4720.90165 5.67768e-17
4722.97512 5.58872e-17
4725.04858 5.49449e-17
4727.12204 5.38647e-17
4729.19551 5.29495e-17
4731.26897 5.20357e-17
4733.34243 5.11003e-17
4735.41590 5.02206e-17
4737.48936 4.91475e-17
4739.56282 4.82140e-17
4741.63629 4.73431e-17
4743.70975 4.64320e-17
4745.78321 4.55217e-17
4747.85668 4.46940e-17
4749.93014 4.37953e-17
4752.00360 4.31206e-17
4754.07706 4.24153e-17
4756.15053 4.19370e-17
4758.22399 4.13612e-17
4760.29745 4.07849e-17
4762.37092 4.03720e-17
4764.44438 3.98383e-17
4766.51784 3.95827e-17
4768.59131 3.91067e-17
4770.66477 3.86794e-17
4772.73823 3.83147e-17
4774.81170 3.80409e-17
4776.88516 3.77030e-17
4778.95862 3.76165e-17
4781.03209 3.75335e-17
4783.10555 3.74274e-17
4785.17901 3.74104e-17
4787.25248 3.73610e-17
4789.32594 3.72097e-17
4791.39940 3.70992e-17
4793.47287 3.72382e-17
4795.54633 3.69452e-17
4797.61979 3.63240e-17
4799.69326 3.60662e-17
4801.76672 3.58328e-17
4803.84018 3.56401e-17
4805.91365 3.53942e-17
4807.98711 3.51320e-17
4810.06057 3.48369e-17
4812.13403 3.46523e-17
4814.20750 3.43963e-17
4816.28096 3.40434e-17
4818.35442 3.37028e-17
4820.42789 3.34925e-17
4822.50135 3.32845e-17
4824.57481 3.30332e-17
4826.64828 3.28235e-17
4828.72174 3.24979e-17
4830.79520 3.22114e-17
4832.86867 3.19434e-17
4834.94213 3.17101e-17
4837.01559 3.14971e-17
4839.08906 3.12645e-17
4841.16252 3.10217e-17
4843.23598 3.09350e-17
4845.30945 3.07110e-17
4847.38291 3.05117e-17
4849.45637 3.04430e-17
4851.52984 3.03450e-17
4853.60330 3.02023e-17
4855.67676 3.00676e-17
4857.75023 2.98628e-17
4859.82369 2.97282e-17
4861.89715 2.96503e-17
4863.97061 2.95425e-17
4866.04408 2.95687e-17
4868.11754 2.94309e-17
4870.19100 2.94001e-17
4872.26447 2.93094e-17
4874.33793 2.93038e-17
4876.41139 2.93832e-17
4878.48486 2.94808e-17
4880.55832 2.96477e-17
4882.63178 2.98675e-17
4884.70525 3.00295e-17
4886.77871 3.01412e-17
4888.85217 3.02189e-17
4890.92564 3.03521e-17
4892.99910 3.04844e-17
4895.07256 3.06998e-17
4897.14603 3.08934e-17
4899.21949 3.10347e-17
4901.29295 3.11425e-17
4903.36642 3.12823e-17
4905.43988 3.13518e-17
4907.51334 3.15759e-17
4909.58681 3.17827e-17
4911.66027 3.19180e-17
4913.73373 3.20764e-17
4915.80719 3.23795e-17
4917.88066 3.24611e-17
4919.95412 3.24380e-17
4922.02758 3.28154e-17
4924.10105 3.30611e-17
4926.17451 3.30852e-17
4928.24797 3.31669e-17
4930.32144 3.32769e-17
4932.39490 3.32593e-17
4934.46836 3.32546e-17
4936.54183 3.32461e-17
4938.61529 3.32233e-17
4940.68875 3.31469e-17
4942.76222 3.30600e-17
4944.83568 3.29345e-17
4946.90914 3.28253e-17
4948.98261 3.26211e-17
4951.05607 3.24802e-17
4953.12953 3.23083e-17
4955.20300 3.19512e-17
4957.27646 3.16265e-17
4959.34992 3.13003e-17
4961.42339 3.10737e-17
4963.49685 3.07529e-17
4965.57031 3.05005e-17
4967.64377 3.01397e-17
4969.71724 2.99103e-17
4971.79070 2.96680e-17
4973.86416 2.93862e-17
4975.93763 2.91620e-17
4978.01109 2.89053e-17
4980.08455 2.87287e-17
4982.15802 2.85969e-17
4984.23148 2.83710e-17
4986.30494 2.81668e-17
4988.37841 2.80130e-17
4990.45187 2.77752e-17
4992.52533 2.75640e-17
4994.59880 2.74507e-17
4996.67226 2.73172e-17
4998.74572 2.71665e-17
5000.81919 2.70795e-17
5002.89265 2.69902e-17
5004.96611 2.68323e-17
5007.03958 2.67310e-17
5009.11304 2.67914e-17
5011.18650 2.68191e-17
5013.25997 2.68018e-17
5015.33343 2.67173e-17
5017.40689 2.67116e-17
5019.48035 2.67389e-17
5021.55382 2.66081e-17
5023.62728 2.66425e-17
5025.70074 2.68767e-17
5027.77421 2.66987e-17
5029.84767 2.66491e-17
5031.92113 2.66420e-17
5033.99460 2.66357e-17
5036.06806 2.66786e-17
5038.14152 2.66902e-17
5040.21499 2.66895e-17
5042.28845 2.66915e-17
5044.36191 2.67767e-17
5046.43538 2.69121e-17
5048.50884 2.69631e-17
5050.58230 2.70669e-17
5052.65577 2.71319e-17
5054.72923 2.72056e-17
5056.80269 2.72742e-17
5058.87616 2.73548e-17
5060.94962 2.75551e-17
5063.02308 2.77487e-17
5065.09655 2.79275e-17
5067.17001 2.80858e-17
5069.24347 2.83190e-17
5071.31693 2.85233e-17
5073.39040 2.88408e-17
5075.46386 2.90847e-17
5077.53732 2.91769e-17
5079.61079 2.93466e-17
5081.68425 2.96028e-17
5083.75771 3.00003e-17
5085.83118 3.03533e-17
5087.90464 3.05528e-17
5089.97810 3.08630e-17
5092.05157 3.10935e-17
5094.12503 3.12977e-17
5096.19849 3.15630e-17
5098.27196 3.18564e-17
5100.34542 3.21097e-17
5102.41888 3.22941e-17
5104.49235 3.25193e-17
5106.56581 3.27274e-17
5108.63927 3.29855e-17
5110.71274 3.32309e-17
5112.78620 3.35228e-17
5114.85966 3.36255e-17
5116.93313 3.38615e-17
5119.00659 3.39885e-17
5121.08005 3.41176e-17
5123.15351 3.42895e-17
5125.22698 3.44273e-17
5127.30044 3.46103e-17
5129.37390 3.47725e-17
5131.44737 3.49195e-17
5133.52083 3.51292e-17
5135.59429 3.52482e-17
5137.66776 3.53539e-17
5139.74122 3.55142e-17
5141.81468 3.57074e-17
5143.88815 3.58857e-17
5145.96161 3.60731e-17
5148.03507 3.62345e-17
5150.10854 3.64799e-17
5152.18200 3.69400e-17
5154.25546 3.70139e-17
5156.32893 3.72020e-17
5158.40239 3.73942e-17
5160.47585 3.76354e-17
5162.54932 3.78013e-17
5164.62278 3.80201e-17
5166.69624 3.83042e-17
5168.76971 3.85987e-17
5170.84317 3.89610e-17
5172.91663 3.93433e-17
5174.99009 3.97499e-17
5177.06356 4.01472e-17
5179.13702 4.04434e-17
5181.21048 4.10011e-17
5183.28395 4.18351e-17
5185.35741 4.24996e-17
5187.43087 4.28909e-17
5189.50434 4.30465e-17
5191.57780 4.33036e-17
5193.65126 4.37822e-17
5195.72473 4.41449e-17
5197.79819 4.44676e-17
5199.87165 4.49009e-17
5201.94512 4.52989e-17
5204.01858 4.56377e-17
5206.09204 4.60121e-17
5208.16551 4.63413e-17
5210.23897 4.67115e-17
5212.31243 4.71300e-17
5214.38590 4.75256e-17
5216.45936 4.78531e-17
5218.53282 4.81654e-17
5220.60629 4.85714e-17
5222.67975 4.87784e-17
5224.75321 4.90561e-17
5226.82667 4.93597e-17
5228.90014 4.96774e-17
5230.97360 4.99552e-17
5233.04706 5.02588e-17
5235.12053 5.04260e-17
5237.19399 5.05609e-17
5239.26745 5.06890e-17
5241.34092 5.09621e-17
5243.41438 5.12892e-17
5245.48784 5.14856e-17
5247.56131 5.15029e-17
5249.63477 5.16330e-17
5251.70823 5.18354e-17
5253.78170 5.20248e-17
5255.85516 5.21604e-17
5257.92862 5.19898e-17
5260.00209 5.22961e-17
5262.07555 5.25314e-17
5264.14901 5.27926e-17
5266.22248 5.29701e-17
5268.29594 5.33003e-17
5270.36940 5.36533e-17
5272.44287 5.40176e-17
5274.51633 5.43657e-17
5276.58979 5.46932e-17
5278.66325 5.50003e-17
5280.73672 5.53165e-17
5282.81018 5.56567e-17
5284.88364 5.60065e-17
5286.95711 5.61527e-17
5289.03057 5.61400e-17
5291.10403 5.62143e-17
5293.17750 5.64892e-17
5295.25096 5.68513e-17
5297.32442 5.71958e-17
5299.39789 5.74395e-17
5301.47135 5.77319e-17
5303.54481 5.80769e-17
5305.61828 5.82702e-17
5307.69174 5.84892e-17
5309.76520 5.87119e-17
5311.83867 5.88892e-17
5313.91213 5.90725e-17
5315.98559 5.91295e-17
5318.05906 5.91303e-17
5320.13252 5.92618e-17
5322.20598 5.93221e-17
5324.27945 5.92341e-17
5326.35291 5.90923e-17
5328.42637 5.89353e-17
5330.49984 5.87742e-17
5332.57330 5.86625e-17
5334.64676 5.84726e-17
5336.72022 5.82394e-17
5338.79369 5.78769e-17
5340.86715 5.75888e-17
5342.94061 5.72978e-17
5345.01408 5.69888e-17
5347.08754 5.66583e-17
5349.16100 5.62313e-17
5351.23447 5.58360e-17
5353.30793 5.55470e-17
5355.38139 5.52330e-17
5357.45486 5.48272e-17
5359.52832 5.45251e-17
5361.60178 5.41785e-17
5363.67525 5.38664e-17
5365.74871 5.34838e-17
5367.82217 5.30697e-17
5369.89564 5.26756e-17
5371.96910 5.23731e-17
5374.04256 5.21368e-17
5376.11603 5.19020e-17
5378.18949 5.16273e-17
5380.26295 5.13240e-17
5382.33642 5.10517e-17
5384.40988 5.09414e-17
5386.48334 5.07177e-17
5388.55680 5.05187e-17
5390.63027 5.05092e-17
5392.70373 5.04749e-17
5394.77719 5.04313e-17
5396.85066 5.04562e-17
5398.92412 5.05271e-17
5400.99758 5.05885e-17
5403.07105 5.05757e-17
5405.14451 5.06032e-17
5407.21797 5.06725e-17
5409.29144 5.07337e-17
5411.36490 5.08356e-17
5413.43836 5.09109e-17
5415.51183 5.09215e-17
5417.58529 5.09362e-17
5419.65875 5.09706e-17
5421.73222 5.10960e-17
5423.80568 5.11862e-17
5425.87914 5.11283e-17
5427.95261 5.12000e-17
5430.02607 5.13676e-17
5432.09953 5.15274e-17
5434.17300 5.17261e-17
5436.24646 5.18596e-17
5438.31992 5.19726e-17
5440.39338 5.20783e-17
5442.46685 5.21142e-17
5444.54031 5.23078e-17
5446.61377 5.22411e-17
5448.68724 5.23762e-17
5450.76070 5.24880e-17
5452.83416 5.25824e-17
5454.90763 5.28375e-17
5456.98109 5.27509e-17
5459.05455 5.28365e-17
5461.12802 5.28061e-17
5463.20148 5.27981e-17
5465.27494 5.27847e-17
5467.34841 5.27102e-17
5469.42187 5.26381e-17
5471.49533 5.25987e-17
5473.56880 5.25986e-17
5475.64226 5.25856e-17
5477.71572 5.25749e-17
5479.78919 5.24496e-17
5481.86265 5.22457e-17
5483.93611 5.21340e-17
5486.00958 5.20106e-17
5488.08304 5.18640e-17
5490.15650 5.17025e-17
5492.22996 5.15856e-17
5494.30343 5.15537e-17
5496.37689 5.14563e-17
5498.45035 5.14680e-17
5500.52382 5.15401e-17
5502.59728 5.12954e-17
5504.67074 5.10289e-17
5506.74421 5.07064e-17
5508.81767 5.04422e-17
5510.89113 5.01600e-17
5512.96460 4.98757e-17
5515.03806 4.95923e-17
5517.11152 4.92381e-17
5519.18499 4.88784e-17
5521.25845 4.85797e-17
5523.33191 4.82737e-17
5525.40538 4.80545e-17
5527.47884 4.76885e-17
5529.55230 4.74830e-17
5531.62577 4.72983e-17
5533.69923 4.68732e-17
5535.77269 4.65471e-17
5537.84616 4.61691e-17
5539.91962 4.58015e-17
5541.99308 4.55338e-17
5544.06654 4.51899e-17
5546.14001 4.47527e-17
5548.21347 4.44920e-17
5550.28693 4.41773e-17
5552.36040 4.41031e-17
5554.43386 4.38591e-17
5556.50732 4.36311e-17
5558.58079 4.33322e-17
5560.65425 4.28511e-17
5562.72771 4.27481e-17
5564.80118 4.25027e-17
5566.87464 4.23433e-17
5568.94810 4.22422e-17
5571.02157 4.20860e-17
5573.09503 4.20737e-17
5575.16849 4.20449e-17
5577.24196 4.21011e-17
5579.31542 4.20351e-17
5581.38888 4.20621e-17
5583.46235 4.20128e-17
5585.53581 4.20669e-17
5587.60927 4.22252e-17
5589.68274 4.22905e-17
5591.75620 4.24926e-17
5593.82966 4.28318e-17
5595.90312 4.31192e-17
5597.97659 4.34673e-17
5600.05005 4.38011e-17
5602.12351 4.40859e-17
5604.19698 4.42410e-17
5606.27044 4.42820e-17
5608.34390 4.45904e-17
5610.41737 4.48667e-17
5612.49083 4.52302e-17
5614.56429 4.55991e-17
5616.63776 4.60063e-17
5618.71122 4.64109e-17
5620.78468 4.67934e-17
5622.85815 4.71827e-17
5624.93161 4.75682e-17
5627.00507 4.79957e-17
5629.07854 4.84139e-17
5631.15200 4.86604e-17
5633.22546 4.90683e-17
5635.29893 4.92570e-17
5637.37239 4.95110e-17
5639.44585 4.98441e-17
5641.51932 5.02843e-17
5643.59278 5.10377e-17
5645.66624 5.17344e-17
5647.73970 5.17085e-17
5649.81317 5.18933e-17
5651.88663 5.22105e-17
5653.96009 5.21170e-17
5656.03356 5.18350e-17
5658.10702 5.15512e-17
5660.18048 5.12544e-17
5662.25395 5.09817e-17
5664.32741 5.07062e-17
5666.40087 5.04837e-17
5668.47434 5.02182e-17
5670.54780 4.99682e-17
5672.62126 4.98217e-17
5674.69473 4.97774e-17
5676.76819 4.94085e-17
5678.84165 4.90500e-17
5680.91512 4.88112e-17
5682.98858 4.84318e-17
5685.06204 4.81460e-17
5687.13551 4.78226e-17
5689.20897 4.76780e-17
5691.28243 4.75409e-17
5693.35590 4.73749e-17
5695.42936 4.72750e-17
