#OBJECT = 20vwv
#MJD-OBS = 59158.553461
#DATE-OBS = 2020-11-05T13:16:59
#EXPTIME = 1820.000000
#AIRMASS = 1.885000
# 
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
#FLUXCAL = RELATIVE
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
3308.060000 -3.012658e-16 4.913060e-17
3315.060000 -3.430994e-16 4.581595e-17
3322.060000 -2.125243e-16 4.434767e-17
3329.060000 -2.628424e-16 4.268596e-17
3336.060000 -8.819563e-17 4.244402e-17
3343.060000 -1.716965e-16 4.046832e-17
3350.060000 -1.336144e-16 3.904925e-17
3357.060000 -9.935504e-17 3.728565e-17
3364.060000 -2.135085e-16 3.557218e-17
3371.060000 -2.271050e-16 3.594790e-17
3378.060000 -1.774764e-16 3.580512e-17
3385.060000 -7.909109e-17 3.563147e-17
3392.060000 -4.435646e-17 3.470793e-17
3399.060000 -1.489009e-16 3.603314e-17
3406.060000 -1.228536e-16 3.497936e-17
3413.060000 -7.122834e-17 3.419012e-17
3420.060000 -2.390021e-17 3.429521e-17
3427.060000 -5.401755e-17 3.277661e-17
3434.060000 -9.123011e-17 3.078418e-17
3441.060000 7.767350e-18 2.864172e-17
3448.060000 -5.095192e-17 2.816417e-17
3455.060000 -1.145034e-16 2.743046e-17
3462.060000 -1.403748e-16 2.597142e-17
3469.060000 -3.038840e-17 2.582271e-17
3476.060000 -6.072345e-17 2.481019e-17
3483.060000 -1.334226e-16 2.459214e-17
3490.060000 -1.118847e-16 2.366560e-17
3497.060000 -3.001837e-17 2.361258e-17
3504.060000 -4.141076e-17 2.423573e-17
3511.060000 -1.900208e-17 2.393084e-17
3518.060000 -2.110150e-17 2.381610e-17
3525.060000 2.477887e-17 2.354616e-17
3532.060000 -1.895191e-17 2.398120e-17
3539.060000 -2.038977e-17 2.442268e-17
3546.060000 -3.571946e-17 2.437562e-17
3553.060000 -6.737491e-17 2.300972e-17
3560.060000 -2.211142e-17 2.204713e-17
3567.060000 -8.127092e-18 2.059833e-17
3574.060000 -3.084831e-17 1.998599e-17
3581.060000 1.136074e-17 1.920377e-17
3588.060000 3.835428e-17 1.898871e-17
3595.060000 5.210307e-17 1.958393e-17
3602.060000 2.929854e-17 1.898294e-17
3609.060000 5.370798e-17 1.832197e-17
3616.060000 5.957787e-17 1.863205e-17
3623.060000 1.649804e-17 1.884759e-17
3630.060000 6.966166e-17 1.955062e-17
3637.060000 1.002039e-16 1.975953e-17
3644.060000 8.735891e-17 1.947271e-17
3651.060000 4.660791e-17 1.971259e-17
3658.060000 8.138023e-17 2.008998e-17
3665.060000 1.142390e-16 1.934073e-17
3672.060000 9.472624e-17 1.864332e-17
3679.060000 9.724413e-17 1.772818e-17
3686.060000 1.287860e-16 1.727252e-17
