#OBJECT = ZTFaacijie
#MJD-OBS = 58496.517257
#DATE-OBS = 2019-01-13T12:24:51
#EXPTIME = 1820.000000
#AIRMASS = 1.203000
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
3305.060000 6.662183e-17 1.606378e-33
3307.060000 7.677934e-17 1.432347e-33
3309.060000 7.230265e-17 1.457331e-33
3311.060000 6.646956e-17 1.644662e-33
3313.060000 8.038365e-17 1.851227e-33
3315.060000 1.809363e-17 1.664229e-33
3317.060000 2.265360e-17 1.375596e-33
3319.060000 4.800842e-17 1.240494e-33
3321.060000 6.022534e-17 1.272168e-33
3323.060000 4.712430e-17 1.465116e-33
3325.060000 2.468542e-17 1.649414e-33
3327.060000 -5.591068e-18 1.584528e-33
3329.060000 5.686230e-17 1.429500e-33
3331.060000 8.399537e-17 1.241475e-33
3333.060000 9.577342e-17 1.200383e-33
3335.060000 1.115680e-16 1.321378e-33
3337.060000 1.414452e-16 1.636198e-33
3339.060000 9.386488e-17 1.647924e-33
3341.060000 8.607406e-17 1.375759e-33
3343.060000 5.460948e-17 1.125093e-33
3345.060000 5.383874e-17 1.046788e-33
3347.060000 7.690976e-17 1.124290e-33
3349.060000 9.951444e-17 1.316008e-33
3351.060000 1.205842e-16 1.454920e-33
3353.060000 4.926912e-17 1.226107e-33
3355.060000 7.753589e-17 1.041733e-33
3357.060000 8.392343e-17 9.411696e-34
3359.060000 6.533079e-17 9.608058e-34
3361.060000 3.743963e-17 1.059791e-33
3363.060000 1.622733e-17 1.177026e-33
3365.060000 9.388212e-17 1.211582e-33
3367.060000 1.310877e-16 1.063065e-33
3369.060000 1.072488e-16 9.190053e-34
3371.060000 7.938939e-17 9.073699e-34
3373.060000 7.778708e-17 1.022182e-33
3375.060000 9.451812e-17 1.215101e-33
3377.060000 9.353445e-17 1.192616e-33
3379.060000 1.066630e-16 1.009505e-33
3381.060000 1.087457e-16 8.537788e-34
3383.060000 8.933843e-17 8.045915e-34
3385.060000 6.588539e-17 8.596090e-34
3387.060000 6.584524e-17 1.015425e-33
3389.060000 5.483677e-17 1.041234e-33
3391.060000 8.670705e-17 9.424560e-34
3393.060000 9.031726e-17 7.873672e-34
3395.060000 1.069101e-16 7.656617e-34
3397.060000 1.096627e-16 8.487185e-34
3399.060000 7.135636e-17 9.603940e-34
3401.060000 3.290207e-17 1.025678e-33
3403.060000 7.619802e-17 9.728256e-34
3405.060000 8.587711e-17 7.815398e-34
3407.060000 1.073505e-16 7.050041e-34
3409.060000 1.145085e-16 7.250343e-34
3411.060000 9.401908e-17 8.142688e-34
3413.060000 7.227783e-17 8.915089e-34
3415.060000 1.328726e-16 8.951119e-34
3417.060000 9.594011e-17 7.194847e-34
3419.060000 7.974564e-17 6.260011e-34
3421.060000 7.397759e-17 6.218782e-34
3423.060000 6.727334e-17 6.999686e-34
3425.060000 5.428132e-17 7.930680e-34
3427.060000 1.006370e-16 8.307451e-34
3429.060000 1.271677e-16 7.147024e-34
3431.060000 1.275583e-16 6.043735e-34
3433.060000 1.087854e-16 5.684180e-34
3435.060000 7.949586e-17 6.056305e-34
3437.060000 5.467472e-17 6.872421e-34
3439.060000 9.068663e-17 7.570339e-34
3441.060000 6.412385e-17 6.389939e-34
3443.060000 8.230216e-17 5.434106e-34
3445.060000 9.787892e-17 5.082417e-34
3447.060000 8.691932e-17 5.419813e-34
3449.060000 5.202192e-17 6.251594e-34
3451.060000 6.535469e-17 6.986010e-34
3453.060000 8.805867e-17 6.538634e-34
3455.060000 1.176164e-16 5.582229e-34
3457.060000 1.166747e-16 4.970520e-34
3459.060000 1.007252e-16 4.993546e-34
3461.060000 8.420149e-17 5.491227e-34
3463.060000 6.794555e-17 6.229431e-34
3465.060000 8.069188e-17 6.337890e-34
3467.060000 8.535121e-17 5.197631e-34
3469.060000 7.080323e-17 4.488830e-34
3471.060000 5.500980e-17 4.387767e-34
3473.060000 5.497285e-17 4.867065e-34
3475.060000 8.198456e-17 5.918785e-34
3477.060000 8.814355e-17 6.183045e-34
3479.060000 6.314568e-17 5.185888e-34
3481.060000 7.290236e-17 4.487016e-34
3483.060000 8.515024e-17 4.330567e-34
3485.060000 9.422290e-17 4.759379e-34
3487.060000 1.031417e-16 5.482298e-34
3489.060000 9.492759e-17 5.848449e-34
3491.060000 7.112175e-17 5.062222e-34
3493.060000 7.954680e-17 4.265399e-34
3495.060000 9.322333e-17 3.975272e-34
3497.060000 1.059916e-16 4.230896e-34
3499.060000 1.173233e-16 4.907576e-34
3501.060000 1.325876e-16 5.756222e-34
3503.060000 9.983595e-17 5.174218e-34
3505.060000 1.042639e-16 4.339425e-34
3507.060000 1.012949e-16 3.915148e-34
3509.060000 9.492691e-17 3.983266e-34
3511.060000 9.102799e-17 4.469582e-34
3513.060000 9.220408e-17 5.240122e-34
3515.060000 8.337524e-17 5.016081e-34
3517.060000 1.025122e-16 4.266482e-34
3519.060000 1.121513e-16 3.786561e-34
3521.060000 1.032568e-16 3.695037e-34
3523.060000 8.757898e-17 4.025190e-34
3525.060000 8.996978e-17 4.827456e-34
3527.060000 1.003182e-16 5.048075e-34
3529.060000 1.067863e-16 4.338864e-34
3531.060000 1.195894e-16 3.761243e-34
3533.060000 1.245655e-16 3.578024e-34
3535.060000 1.138163e-16 3.856798e-34
3537.060000 9.015295e-17 4.378998e-34
3539.060000 9.729843e-17 4.858131e-34
3541.060000 1.001744e-16 4.457606e-34
3543.060000 1.092948e-16 3.859937e-34
3545.060000 1.141727e-16 3.573410e-34
3547.060000 1.135617e-16 3.755430e-34
3549.060000 1.120752e-16 4.319390e-34
3551.060000 1.248931e-16 4.939327e-34
3553.060000 1.315832e-16 4.748355e-34
3555.060000 1.375328e-16 3.927916e-34
3557.060000 1.263077e-16 3.395081e-34
3559.060000 1.120642e-16 3.377407e-34
3561.060000 1.076708e-16 3.843954e-34
3563.060000 1.202674e-16 4.680559e-34
3565.060000 1.111415e-16 4.486487e-34
3567.060000 1.159895e-16 3.715851e-34
3569.060000 1.125595e-16 3.206820e-34
3571.060000 1.027845e-16 3.089222e-34
3573.060000 9.169837e-17 3.363411e-34
3575.060000 8.571598e-17 3.946053e-34
3577.060000 8.461403e-17 4.140933e-34
3579.060000 9.005665e-17 3.666048e-34
3581.060000 9.447927e-17 3.103822e-34
3583.060000 1.007072e-16 2.921629e-34
3585.060000 1.055162e-16 3.141216e-34
3587.060000 1.035305e-16 3.614520e-34
3589.060000 8.614353e-17 3.911767e-34
3591.060000 9.128894e-17 3.581592e-34
3593.060000 9.619932e-17 2.968714e-34
3595.060000 9.583712e-17 2.705560e-34
3597.060000 9.797244e-17 2.822875e-34
3599.060000 1.067166e-16 3.266126e-34
3601.060000 1.139027e-16 3.730467e-34
3603.060000 1.142720e-16 3.603726e-34
