#OBJECT = ASASSN-19bk
#MJD-OBS = 58518.244838
#DATE-OBS = 2019-02-04T05:52:34
#EXPTIME = 1520.000000
#AIRMASS = 1.813000
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
# BLUE_FLUX = data/035_mhuber/mhuber_rerun_035/spec_Credo_B.fits
# BLUE_VAR = data/035_mhuber/mhuber_rerun_035/var_spec_Credo_B.fits
# RED_FLUX = data/035_mhuber/mhuber_rerun_035/spec_Credo_R.fits
# RED_VAR = data/035_mhuber/mhuber_rerun_035/var_spec_Credo_R.fits
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
3305.060000 -6.096309e-17 4.561270e-33
3307.060000 -4.862685e-17 4.148701e-33
3309.060000 -2.446596e-17 4.308796e-33
3311.060000 -1.723206e-17 4.813371e-33
3313.060000 4.800286e-17 5.575258e-33
3315.060000 6.614114e-18 5.097909e-33
3317.060000 9.719449e-19 4.113157e-33
3319.060000 -3.775674e-18 3.626146e-33
3321.060000 -3.138038e-17 3.647882e-33
3323.060000 -6.091473e-17 4.127256e-33
3325.060000 -1.829709e-17 4.914069e-33
3327.060000 5.095890e-18 4.722342e-33
3329.060000 3.501096e-17 4.091671e-33
3331.060000 3.036143e-17 3.560562e-33
3333.060000 -5.713608e-18 3.396529e-33
3335.060000 -3.862550e-17 3.638014e-33
3337.060000 -2.600928e-17 4.512263e-33
3339.060000 -7.550616e-17 4.503136e-33
3341.060000 -1.516168e-17 3.841609e-33
3343.060000 1.466349e-17 3.230563e-33
3345.060000 2.977099e-17 2.999940e-33
3347.060000 1.848710e-17 3.172746e-33
3349.060000 -2.574724e-17 3.597769e-33
3351.060000 -5.868692e-17 3.817557e-33
3353.060000 3.597269e-17 3.535554e-33
3355.060000 8.036924e-17 2.976869e-33
3357.060000 8.216512e-17 2.660662e-33
3359.060000 4.114706e-17 2.701205e-33
3361.060000 -1.267844e-17 3.007619e-33
3363.060000 1.309844e-17 3.480520e-33
3365.060000 7.263123e-17 3.444909e-33
3367.060000 8.655922e-17 2.976470e-33
3369.060000 3.124680e-17 2.592602e-33
3371.060000 3.599664e-18 2.578051e-33
3373.060000 2.146961e-17 2.917668e-33
3375.060000 5.920860e-18 3.416424e-33
3377.060000 -9.917907e-17 3.181796e-33
3379.060000 -2.309623e-17 2.737136e-33
3381.060000 -8.938776e-18 2.346696e-33
3383.060000 2.295464e-17 2.268501e-33
3385.060000 5.369000e-17 2.504949e-33
3387.060000 1.964926e-17 2.921684e-33
3389.060000 -3.033253e-17 2.915166e-33
3391.060000 -1.243234e-17 2.583196e-33
3393.060000 6.828120e-17 2.235865e-33
3395.060000 1.419203e-16 2.214076e-33
3397.060000 1.404734e-16 2.465451e-33
3399.060000 5.067131e-17 2.717595e-33
3401.060000 5.939555e-17 3.031614e-33
3403.060000 1.009488e-16 2.729455e-33
3405.060000 7.043005e-17 2.164998e-33
3407.060000 9.090715e-17 1.971229e-33
3409.060000 8.917631e-17 2.039938e-33
3411.060000 1.264455e-17 2.277105e-33
3413.060000 -1.077619e-16 2.404954e-33
3415.060000 6.326917e-17 2.440641e-33
3417.060000 9.329174e-17 2.121344e-33
3419.060000 1.081595e-16 1.843542e-33
3421.060000 1.071333e-16 1.807611e-33
3423.060000 8.215195e-17 1.991864e-33
3425.060000 2.568631e-17 2.267110e-33
3427.060000 4.880160e-17 2.311151e-33
3429.060000 5.573150e-17 1.895528e-33
3431.060000 2.964648e-17 1.577307e-33
3433.060000 2.251169e-17 1.501399e-33
3435.060000 3.984100e-17 1.650316e-33
3437.060000 6.398432e-17 1.966410e-33
3439.060000 9.575756e-17 2.071803e-33
3441.060000 4.206947e-17 1.759308e-33
3443.060000 2.627607e-17 1.490797e-33
3445.060000 4.230376e-17 1.366992e-33
3447.060000 5.682990e-17 1.433870e-33
3449.060000 3.956684e-17 1.670878e-33
3451.060000 -5.515666e-18 1.795398e-33
3453.060000 -2.540651e-17 1.656500e-33
3455.060000 6.141576e-18 1.386891e-33
3457.060000 4.273431e-17 1.254120e-33
3459.060000 5.366312e-17 1.278950e-33
3461.060000 3.105788e-17 1.422638e-33
3463.060000 1.369340e-18 1.626032e-33
3465.060000 -1.321455e-17 1.613636e-33
3467.060000 -5.767711e-18 1.340829e-33
3469.060000 5.633586e-19 1.161681e-33
3471.060000 8.301609e-18 1.131174e-33
3473.060000 2.942527e-17 1.244474e-33
3475.060000 7.789870e-17 1.548878e-33
3477.060000 6.371594e-17 1.593009e-33
3479.060000 8.090414e-17 1.395321e-33
3481.060000 7.990219e-17 1.171458e-33
3483.060000 7.423809e-17 1.101259e-33
3485.060000 5.149093e-17 1.179314e-33
3487.060000 6.402298e-18 1.330062e-33
3489.060000 5.310548e-17 1.471479e-33
3491.060000 1.450648e-17 1.248050e-33
3493.060000 3.459023e-17 1.088304e-33
3495.060000 5.987503e-17 1.009038e-33
3497.060000 5.086907e-17 1.054538e-33
3499.060000 1.069429e-17 1.177407e-33
3501.060000 6.093988e-17 1.429274e-33
3503.060000 5.979425e-17 1.304554e-33
3505.060000 5.861514e-17 1.076383e-33
3507.060000 6.854315e-17 9.688915e-34
3509.060000 5.638359e-17 9.813400e-34
3511.060000 2.666239e-17 1.088605e-33
3513.060000 4.317129e-17 1.300144e-33
3515.060000 2.420360e-17 1.239719e-33
3517.060000 3.190254e-17 1.038277e-33
3519.060000 6.598449e-17 9.199471e-34
3521.060000 1.048067e-16 9.126509e-34
3523.060000 1.168508e-16 1.022187e-33
3525.060000 7.294825e-17 1.171794e-33
3527.060000 5.405552e-17 1.190429e-33
3529.060000 3.712899e-17 1.019485e-33
3531.060000 5.320260e-17 8.967657e-34
3533.060000 7.917534e-17 8.556098e-34
3535.060000 1.048334e-16 9.264926e-34
3537.060000 1.181031e-16 1.089507e-33
3539.060000 6.528798e-17 1.181710e-33
3541.060000 6.795875e-17 1.082311e-33
3543.060000 8.013771e-17 9.160320e-34
3545.060000 9.279813e-17 8.432631e-34
3547.060000 9.218709e-17 8.851306e-34
3549.060000 7.667218e-17 1.019579e-33
3551.060000 7.619024e-17 1.145113e-33
3553.060000 6.942455e-17 1.083816e-33
3555.060000 5.422538e-17 8.833998e-34
3557.060000 7.112285e-17 7.986945e-34
3559.060000 9.395699e-17 8.166392e-34
3561.060000 1.060893e-16 9.317591e-34
3563.060000 1.102293e-16 1.116509e-33
3565.060000 1.086698e-16 1.117130e-33
3567.060000 1.015347e-16 9.146438e-34
3569.060000 7.545014e-17 7.716310e-34
3571.060000 6.586560e-17 7.401099e-34
3573.060000 7.658368e-17 8.128124e-34
3575.060000 8.907077e-17 9.666707e-34
3577.060000 8.647445e-17 9.981529e-34
3579.060000 7.858448e-17 8.771941e-34
3581.060000 6.901016e-17 7.317935e-34
3583.060000 7.837728e-17 6.865514e-34
3585.060000 9.074902e-17 7.402478e-34
3587.060000 8.697399e-17 8.650873e-34
3589.060000 9.228270e-17 9.420240e-34
3591.060000 4.424571e-17 8.260807e-34
3593.060000 3.890983e-17 6.763747e-34
3595.060000 5.955090e-17 6.228390e-34
3597.060000 6.650177e-17 6.498800e-34
3599.060000 5.125273e-17 7.281548e-34
3601.060000 8.484427e-17 8.762365e-34
3603.060000 9.763291e-17 8.524928e-34
3605.060000 7.838510e-17 6.781952e-34
3607.060000 8.126944e-17 5.977794e-34
3609.060000 8.870785e-17 6.048609e-34
3611.060000 9.657478e-17 6.984317e-34
3613.060000 1.191901e-16 8.541373e-34
3615.060000 1.206333e-16 8.743754e-34
3617.060000 8.997361e-17 7.105856e-34
3619.060000 8.277358e-17 6.145878e-34
3621.060000 8.828880e-17 5.961313e-34
3623.060000 9.921498e-17 6.588045e-34
3625.060000 1.091764e-16 7.788771e-34
3627.060000 1.033448e-16 8.319022e-34
3629.060000 8.219300e-17 7.764518e-34
3631.060000 1.010553e-16 6.723958e-34
3633.060000 1.072873e-16 6.278881e-34
3635.060000 9.669795e-17 6.645296e-34
3637.060000 7.863106e-17 7.546886e-34
3639.060000 5.674425e-17 8.119496e-34
3641.060000 9.438491e-17 7.773663e-34
3643.060000 5.970335e-17 6.259014e-34
3645.060000 6.781219e-17 5.758048e-34
3647.060000 9.394353e-17 6.035204e-34
3649.060000 1.100532e-16 6.930799e-34
3651.060000 1.179874e-16 8.009333e-34
3653.060000 7.822726e-17 7.655344e-34
3655.060000 7.349368e-17 6.159995e-34
3657.060000 8.735928e-17 5.431144e-34
3659.060000 9.819152e-17 5.405849e-34
3661.060000 9.998374e-17 6.047695e-34
3663.060000 1.021488e-16 7.181929e-34
3665.060000 7.821780e-17 7.003889e-34
3667.060000 1.146923e-16 6.104325e-34
3669.060000 1.081098e-16 5.202178e-34
3671.060000 1.009965e-16 4.977449e-34
3673.060000 9.795324e-17 5.437360e-34
3675.060000 8.839231e-17 6.299537e-34
3677.060000 9.410779e-17 6.756330e-34
3679.060000 1.145754e-16 6.036088e-34
3681.060000 1.064700e-16 5.004970e-34
3683.060000 1.124678e-16 4.634118e-34
3685.060000 1.231310e-16 4.924713e-34
3687.060000 1.236889e-16 5.714727e-34
3689.060000 1.252576e-16 6.445106e-34
3691.060000 1.137735e-16 5.915658e-34
