# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = AT2020abxg
# CHANNEL = B+R
# EXPNUM = 20_346_055
# MJD-OBS = 59194.546150
# EXPTIME = 1800.1s
# AIRMASS = 1.66
# RA = 11:30:16.05
# DEC = 57:54:15.77
# wl fl err
# [A] [erg/s/cm2/A]
3606.860000 1.057330e-13 2.383785e-14
3609.860000 7.856107e-14 2.534196e-14
3612.860000 3.933229e-14 2.659239e-14
3615.860000 7.134139e-14 2.495884e-14
3618.860000 6.181847e-14 2.342781e-14
3621.860000 1.886977e-14 2.543947e-14
3624.860000 6.591716e-14 2.658711e-14
3627.860000 5.916979e-14 2.432413e-14
3630.860000 8.042929e-14 2.353070e-14
3633.860000 8.992027e-14 2.635203e-14
3636.860000 6.405290e-14 2.669766e-14
3639.860000 7.513524e-14 2.399223e-14
3642.860000 8.257474e-14 2.356994e-14
3645.860000 1.228293e-13 2.668243e-14
3648.860000 9.775178e-14 2.640354e-14
3651.860000 7.131482e-14 2.311818e-14
3654.860000 8.521535e-14 2.348161e-14
3657.860000 1.255778e-13 2.631017e-14
3660.860000 1.155465e-13 2.571257e-14
3663.860000 5.381855e-14 2.274127e-14
3666.860000 6.805536e-14 2.366525e-14
3669.860000 9.387913e-14 2.570614e-14
3672.860000 9.492837e-14 2.466034e-14
3675.860000 1.068765e-13 2.259611e-14
3678.860000 1.186843e-13 2.405086e-14
3681.860000 9.550920e-14 2.556909e-14
3684.860000 4.482808e-14 2.365142e-14
3687.860000 4.527207e-14 2.201955e-14
3690.860000 8.038463e-14 2.449976e-14
3693.860000 1.003261e-13 2.548792e-14
3696.860000 9.969707e-14 2.330574e-14
3699.860000 9.622385e-14 2.235276e-14
3702.860000 1.063890e-13 2.503054e-14
3705.860000 1.232159e-13 2.564971e-14
3708.860000 9.590634e-14 2.302455e-14
3711.860000 1.004097e-13 2.268811e-14
3714.860000 1.021507e-13 2.576028e-14
3717.860000 7.589221e-14 2.562647e-14
3720.860000 6.051112e-14 2.222641e-14
3723.860000 6.969803e-14 2.238915e-14
3726.860000 7.175247e-14 2.498315e-14
3729.860000 8.399490e-14 2.463651e-14
3732.860000 7.122010e-14 2.192020e-14
3735.860000 5.760657e-14 2.262944e-14
3738.860000 6.965468e-14 2.503683e-14
3741.860000 8.825443e-14 2.411387e-14
3744.860000 1.253003e-13 2.210775e-14
3747.860000 1.315143e-13 2.351208e-14
3750.860000 7.438378e-14 2.458779e-14
3753.860000 3.671811e-14 2.293636e-14
3756.860000 9.356110e-14 2.146980e-14
3759.860000 9.404975e-14 2.315098e-14
3762.860000 6.344190e-14 2.416858e-14
3765.860000 8.196254e-14 2.245309e-14
3768.860000 1.213477e-13 2.164266e-14
3771.860000 1.368154e-13 2.406219e-14
3774.860000 6.740684e-14 2.417403e-14
3777.860000 4.858915e-14 2.139784e-14
3780.860000 8.068773e-14 2.116537e-14
3783.860000 1.028394e-13 2.406504e-14
3786.860000 9.800118e-14 2.408389e-14
3789.860000 1.040160e-13 2.106771e-14
3792.860000 1.048276e-13 2.104184e-14
3795.860000 9.563066e-14 2.348540e-14
3798.860000 9.981731e-14 2.308272e-14
3801.860000 8.857362e-14 2.055399e-14
3804.860000 1.003371e-13 2.112524e-14
3807.860000 1.130106e-13 2.299269e-14
3810.860000 1.136781e-13 2.221811e-14
3813.860000 9.649367e-14 2.007599e-14
3816.860000 1.191048e-13 2.131208e-14
3819.860000 1.140236e-13 2.285397e-14
3822.860000 9.951901e-14 2.153831e-14
3825.860000 1.119408e-13 1.989025e-14
3828.860000 1.198954e-13 2.168188e-14
3831.860000 8.858072e-14 2.258936e-14
3834.860000 8.969105e-14 2.090917e-14
3837.860000 7.242151e-14 1.978551e-14
3840.860000 7.149364e-14 2.205917e-14
3843.860000 1.311205e-13 2.301963e-14
3846.860000 1.205517e-13 2.091215e-14
3849.860000 1.285433e-13 2.051923e-14
3852.860000 1.269334e-13 2.309799e-14
3855.860000 9.315215e-14 2.312321e-14
3858.860000 7.157111e-14 2.025458e-14
3861.860000 8.640414e-14 2.032224e-14
3864.860000 1.198301e-13 2.303615e-14
3867.860000 1.277972e-13 2.284078e-14
3870.860000 1.292813e-13 2.008374e-14
3873.860000 1.586435e-13 2.074594e-14
3876.860000 2.538926e-13 2.374840e-14
3879.860000 3.910465e-13 2.410074e-14
3882.860000 4.538464e-13 2.204981e-14
3885.860000 3.289414e-13 2.180480e-14
3888.860000 1.525991e-13 2.198592e-14
3891.860000 6.705152e-14 2.025361e-14
3894.860000 8.678900e-14 1.875880e-14
3897.860000 1.275989e-13 2.024718e-14
3900.860000 9.530180e-14 2.110943e-14
3903.860000 8.380994e-14 1.959478e-14
3906.860000 1.043074e-13 1.861669e-14
3909.860000 1.158135e-13 2.066670e-14
3912.860000 1.299427e-13 2.133949e-14
3915.860000 1.495950e-13 1.966706e-14
3918.860000 1.358313e-13 1.907439e-14
3921.860000 1.314209e-13 2.145427e-14
3924.860000 9.974290e-14 2.161859e-14
3927.860000 1.087082e-13 1.924802e-14
3930.860000 1.321629e-13 1.924953e-14
3933.860000 1.553676e-13 2.202182e-14
3936.860000 1.579536e-13 2.193265e-14
3939.860000 1.468445e-13 1.918131e-14
3942.860000 1.509421e-13 1.974277e-14
3945.860000 1.291293e-13 2.182974e-14
3948.860000 1.324360e-13 2.122865e-14
3951.860000 1.233158e-13 1.905804e-14
3954.860000 1.305864e-13 2.008755e-14
3957.860000 1.038207e-13 2.206787e-14
3960.860000 1.054226e-13 2.118123e-14
3963.860000 1.241785e-13 1.982017e-14
3966.860000 1.466841e-13 2.169208e-14
3969.860000 1.661588e-13 2.324800e-14
3972.860000 1.678489e-13 2.195499e-14
3975.860000 1.296521e-13 2.030207e-14
3978.860000 1.226907e-13 2.211311e-14
3981.860000 1.362312e-13 2.296230e-14
3984.860000 1.300257e-13 2.078579e-14
3987.860000 1.274885e-13 1.960340e-14
3990.860000 1.304537e-13 2.172935e-14
3993.860000 9.605786e-14 2.174804e-14
3996.860000 1.241600e-13 1.909803e-14
3999.860000 1.260277e-13 1.844316e-14
4002.860000 1.606235e-13 2.104230e-14
4005.860000 1.557603e-13 2.090415e-14
4008.860000 1.628951e-13 1.815625e-14
4011.860000 1.902965e-13 1.837995e-14
4014.860000 2.137920e-13 2.051983e-14
4017.860000 1.996030e-13 1.996461e-14
4020.860000 1.982463e-13 1.788661e-14
4023.860000 1.947936e-13 1.862595e-14
4026.860000 1.766049e-13 2.014693e-14
4029.860000 1.888056e-13 1.927671e-14
4032.860000 1.968060e-13 1.759521e-14
4035.860000 2.309612e-13 1.899938e-14
4038.860000 2.113091e-13 2.011334e-14
4041.860000 1.867184e-13 1.865362e-14
4044.860000 1.634883e-13 1.724917e-14
4047.860000 1.928266e-13 1.916168e-14
4050.860000 2.112905e-13 2.020911e-14
4053.860000 1.773875e-13 1.832373e-14
4056.860000 1.671066e-13 1.750147e-14
4059.860000 1.798088e-13 1.994028e-14
4062.860000 2.144303e-13 2.062010e-14
4065.860000 1.684216e-13 1.836929e-14
4068.860000 1.979861e-13 1.837511e-14
4071.860000 2.284855e-13 2.122188e-14
4074.860000 1.723005e-13 2.107633e-14
4077.860000 1.795936e-13 1.855323e-14
4080.860000 1.993497e-13 1.908085e-14
4083.860000 2.066996e-13 2.140931e-14
4086.860000 2.123261e-13 2.100989e-14
4089.860000 2.338629e-13 1.874355e-14
4092.860000 1.815160e-13 1.906143e-14
4095.860000 1.850911e-13 2.072206e-14
4098.860000 1.815188e-13 1.989324e-14
4101.860000 2.058595e-13 1.815172e-14
4104.860000 2.130061e-13 1.908408e-14
4107.860000 2.162787e-13 2.037808e-14
4110.860000 2.431478e-13 1.937475e-14
4113.860000 2.443531e-13 1.784463e-14
4116.860000 2.172634e-13 1.910710e-14
4119.860000 2.169548e-13 2.012646e-14
4122.860000 2.011138e-13 1.826009e-14
4125.860000 1.867854e-13 1.709509e-14
4128.860000 1.794315e-13 1.884430e-14
4131.860000 1.656813e-13 1.915358e-14
4134.860000 2.118543e-13 1.737814e-14
4137.860000 2.246689e-13 1.698865e-14
4140.860000 1.894928e-13 1.921141e-14
4143.860000 1.679088e-13 1.920816e-14
4146.860000 1.747231e-13 1.693727e-14
4149.860000 2.029741e-13 1.715928e-14
4152.860000 2.316610e-13 1.944027e-14
4155.860000 2.323568e-13 1.904038e-14
4158.860000 2.261260e-13 1.716281e-14
4161.860000 1.918739e-13 1.743967e-14
4164.860000 1.814125e-13 1.907191e-14
4167.860000 2.357475e-13 1.873456e-14
4170.860000 2.245841e-13 1.692300e-14
4173.860000 2.209697e-13 1.782680e-14
4176.860000 2.265336e-13 1.914909e-14
4179.860000 2.225734e-13 1.820037e-14
4182.860000 2.341001e-13 1.684734e-14
4185.860000 2.488018e-13 1.828883e-14
4188.860000 2.481671e-13 1.926796e-14
4191.860000 2.176343e-13 1.753944e-14
4194.860000 2.190929e-13 1.667767e-14
4197.860000 2.275060e-13 1.848407e-14
4200.860000 2.356976e-13 1.899555e-14
4203.860000 2.577226e-13 1.731193e-14
4206.860000 2.526909e-13 1.700662e-14
4209.860000 2.341721e-13 1.905512e-14
4212.860000 2.314430e-13 1.905199e-14
4215.860000 2.117429e-13 1.670930e-14
4218.860000 2.076820e-13 1.666053e-14
4221.860000 2.459234e-13 1.916080e-14
4224.860000 2.262897e-13 1.871219e-14
4227.860000 2.743761e-13 1.678325e-14
4230.860000 2.729527e-13 1.717260e-14
4233.860000 2.288867e-13 1.878334e-14
4236.860000 2.010676e-13 1.802932e-14
4239.860000 2.110570e-13 1.626406e-14
4242.860000 2.050347e-13 1.709237e-14
4245.860000 1.871319e-13 1.841419e-14
4248.860000 2.003420e-13 1.743354e-14
4251.860000 2.182641e-13 1.621535e-14
4254.860000 2.182938e-13 1.753146e-14
4257.860000 1.799727e-13 1.821801e-14
4260.860000 1.479346e-13 1.666290e-14
4263.860000 1.863887e-13 1.606679e-14
4266.860000 1.666737e-13 1.743163e-14
4269.860000 1.826306e-13 1.802834e-14
4272.860000 1.833002e-13 1.644372e-14
4275.860000 1.710339e-13 1.583381e-14
4278.860000 1.615581e-13 1.778572e-14
4281.860000 1.724472e-13 1.817516e-14
4284.860000 1.419511e-13 1.591523e-14
4287.860000 1.651757e-13 1.608507e-14
4290.860000 2.006716e-13 1.836984e-14
4293.860000 1.577395e-13 1.792508e-14
4296.860000 1.465906e-13 1.572083e-14
4299.860000 1.608697e-13 1.610756e-14
4302.860000 1.756161e-13 1.805642e-14
4305.860000 1.596647e-13 1.734778e-14
4308.860000 1.885405e-13 1.580394e-14
4311.860000 1.890904e-13 1.646680e-14
4314.860000 1.919773e-13 1.797558e-14
4317.860000 2.059605e-13 1.723046e-14
4320.860000 2.066979e-13 1.579188e-14
4323.860000 2.344797e-13 1.688984e-14
4326.860000 2.079540e-13 1.782710e-14
4329.860000 2.292357e-13 1.689954e-14
4332.860000 2.087521e-13 1.571038e-14
4335.860000 1.734974e-13 1.709255e-14
4338.860000 1.693897e-13 1.779999e-14
4341.860000 1.543347e-13 1.611276e-14
4344.860000 1.475819e-13 1.539941e-14
4347.860000 1.827192e-13 1.755469e-14
4350.860000 1.939372e-13 1.790910e-14
4353.860000 1.690594e-13 1.582965e-14
4356.860000 1.430834e-13 1.547101e-14
4359.860000 1.516742e-13 1.772751e-14
4362.860000 1.811673e-13 1.790467e-14
