# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = ATLAS20hqn
# CHANNEL = B+R
# EXPNUM = 20_069_018
# MJD-OBS = 58917
# EXPTIME = 2100.1s
# AIRMASS = 1.00
# RA = 09:13:26.40
# DEC = 16:26:04.80
# wl fl err
# [A] [erg/s/cm2/A]
3402.860000 -1.637537e-13 4.592836e-14
3405.860000 -1.048328e-13 4.842070e-14
3408.860000 -2.621880e-14 4.399847e-14
3411.860000 -5.201163e-14 4.070262e-14
3414.860000 -4.468186e-14 4.436347e-14
3417.860000 9.512876e-14 4.531126e-14
3420.860000 -8.305794e-15 4.062495e-14
3423.860000 -3.445522e-14 4.042891e-14
3426.860000 7.386074e-14 4.673898e-14
3429.860000 8.533593e-14 4.663700e-14
3432.860000 1.809436e-14 4.084740e-14
3435.860000 3.267275e-14 4.139749e-14
3438.860000 -1.267969e-14 4.577963e-14
3441.860000 1.725495e-13 4.499267e-14
3444.860000 1.346922e-13 3.756305e-14
3447.860000 6.022068e-14 3.674318e-14
3450.860000 -2.363246e-14 4.087552e-14
3453.860000 4.783438e-15 4.118646e-14
3456.860000 2.658068e-14 3.828996e-14
3459.860000 1.476623e-14 4.076843e-14
3462.860000 1.233188e-13 4.340348e-14
3465.860000 4.829381e-14 3.988243e-14
3468.860000 1.747699e-14 3.733601e-14
3471.860000 -2.272346e-14 4.075002e-14
3474.860000 1.513318e-14 4.322222e-14
3477.860000 8.285079e-14 3.954582e-14
3480.860000 7.543281e-14 3.655086e-14
3483.860000 3.424198e-15 4.073302e-14
3486.860000 -1.122767e-14 4.231870e-14
3489.860000 -6.414099e-14 3.800084e-14
3492.860000 -7.262653e-14 3.685420e-14
3495.860000 -5.445855e-14 4.086298e-14
3498.860000 4.375446e-14 4.122933e-14
3501.860000 1.426109e-14 3.661878e-14
3504.860000 -8.649039e-15 3.791377e-14
3507.860000 4.889952e-14 4.423970e-14
3510.860000 6.478201e-14 4.381245e-14
3513.860000 1.034370e-13 3.800554e-14
3516.860000 8.492272e-14 3.789189e-14
3519.860000 5.388979e-14 4.145611e-14
3522.860000 7.043602e-14 4.106893e-14
3525.860000 1.100673e-13 3.643826e-14
3528.860000 1.150570e-13 3.659947e-14
3531.860000 9.245571e-14 3.926884e-14
3534.860000 2.116042e-14 3.834411e-14
3537.860000 3.311079e-14 3.614373e-14
3540.860000 5.826987e-14 3.961132e-14
3543.860000 2.687320e-15 4.212240e-14
3546.860000 7.060687e-15 3.930628e-14
3549.860000 1.349914e-14 3.737965e-14
3552.860000 -1.906749e-14 4.122528e-14
3555.860000 -1.949746e-15 4.270681e-14
3558.860000 1.021135e-14 3.806531e-14
3561.860000 5.912022e-14 3.665349e-14
3564.860000 6.809640e-14 4.136459e-14
3567.860000 1.066904e-13 4.188329e-14
3570.860000 1.421943e-13 3.588794e-14
3573.860000 3.391934e-14 3.372354e-14
3576.860000 8.161132e-15 3.817939e-14
3579.860000 1.366357e-14 3.859531e-14
3582.860000 1.939069e-13 3.430627e-14
3585.860000 1.394482e-13 3.314302e-14
3588.860000 8.162862e-14 3.531281e-14
3591.860000 3.054518e-14 3.427047e-14
3594.860000 1.265349e-14 3.234849e-14
3597.860000 5.016444e-14 3.602711e-14
3600.860000 3.131162e-14 4.019503e-14
3603.860000 8.527136e-14 3.903274e-14
3606.860000 1.178315e-13 3.526032e-14
3609.860000 1.071915e-13 3.630722e-14
3612.860000 6.515392e-14 3.704948e-14
3615.860000 6.322106e-14 3.422848e-14
3618.860000 9.262144e-14 3.290279e-14
3621.860000 1.211083e-13 3.618116e-14
3624.860000 4.898426e-14 3.670396e-14
3627.860000 2.119032e-14 3.441586e-14
3630.860000 1.556045e-14 3.463046e-14
3633.860000 1.197382e-13 3.938145e-14
3636.860000 6.307318e-14 3.820515e-14
3639.860000 4.383120e-14 3.382559e-14
3642.860000 1.543792e-14 3.427911e-14
3645.860000 6.377910e-14 4.018680e-14
3648.860000 1.375577e-13 3.980470e-14
3651.860000 8.678521e-14 3.364182e-14
3654.860000 1.387482e-14 3.403678e-14
3657.860000 1.021372e-14 3.939906e-14
3660.860000 8.844053e-14 3.995416e-14
3663.860000 9.916951e-14 3.610625e-14
3666.860000 1.041145e-13 3.739454e-14
3669.860000 9.393016e-14 4.022135e-14
3672.860000 4.042679e-14 3.801436e-14
3675.860000 2.322379e-14 3.458105e-14
3678.860000 5.854985e-14 3.710477e-14
3681.860000 9.629225e-14 3.898616e-14
3684.860000 1.004662e-13 3.560764e-14
3687.860000 7.384094e-14 3.288540e-14
3690.860000 1.667523e-14 3.542636e-14
3693.860000 5.288656e-14 3.738319e-14
3696.860000 7.550551e-14 3.519041e-14
3699.860000 6.659396e-14 3.421749e-14
3702.860000 7.443042e-14 3.853850e-14
3705.860000 1.042731e-13 3.988660e-14
3708.860000 7.691277e-14 3.439505e-14
3711.860000 3.253850e-14 3.215006e-14
3714.860000 -3.794748e-14 3.689712e-14
3717.860000 6.532140e-14 3.913987e-14
3720.860000 9.394532e-14 3.493572e-14
3723.860000 9.814800e-14 3.334074e-14
3726.860000 3.674861e-14 3.555919e-14
3729.860000 5.297448e-14 3.584039e-14
3732.860000 7.378257e-14 3.282474e-14
3735.860000 1.700619e-13 3.382381e-14
3738.860000 1.335787e-13 3.467531e-14
3741.860000 4.946586e-14 3.235679e-14
3744.860000 8.266531e-14 3.093927e-14
3747.860000 1.105269e-13 3.363808e-14
3750.860000 9.800097e-14 3.441540e-14
3753.860000 3.568307e-14 3.133367e-14
3756.860000 3.590752e-14 3.091932e-14
3759.860000 6.301916e-14 3.588194e-14
3762.860000 1.059287e-13 3.742089e-14
3765.860000 9.711055e-14 3.384792e-14
3768.860000 7.457852e-14 3.204026e-14
3771.860000 6.797064e-14 3.580976e-14
3774.860000 1.217644e-13 3.728192e-14
3777.860000 1.418327e-13 3.461450e-14
3780.860000 5.493249e-14 3.439160e-14
3783.860000 6.775182e-14 3.979857e-14
3786.860000 1.242863e-13 4.058708e-14
3789.860000 1.504284e-13 3.519297e-14
3792.860000 1.524673e-13 3.375718e-14
3795.860000 1.405246e-13 3.692521e-14
3798.860000 1.458065e-13 3.592055e-14
3801.860000 1.255451e-13 3.089374e-14
3804.860000 1.232950e-13 3.201801e-14
3807.860000 9.764529e-14 3.640031e-14
3810.860000 1.393415e-13 3.582047e-14
3813.860000 1.476263e-13 3.236829e-14
3816.860000 1.836495e-13 3.381092e-14
3819.860000 1.747412e-13 3.468709e-14
3822.860000 1.462652e-13 3.147224e-14
3825.860000 1.326757e-13 2.816711e-14
3828.860000 1.679857e-13 2.985716e-14
3831.860000 1.232431e-13 3.001528e-14
3834.860000 1.696962e-13 2.754500e-14
3837.860000 1.248751e-13 2.565323e-14
3840.860000 9.394253e-14 2.820299e-14
3843.860000 7.325460e-14 2.942305e-14
3846.860000 6.329437e-14 2.760869e-14
3849.860000 5.807325e-14 2.856390e-14
3852.860000 3.913948e-14 3.333160e-14
3855.860000 4.495434e-14 3.343566e-14
3858.860000 8.257051e-14 2.930783e-14
3861.860000 1.042587e-13 2.848299e-14
3864.860000 3.477425e-14 3.128242e-14
3867.860000 6.108364e-14 3.198983e-14
3870.860000 1.158756e-13 2.930763e-14
3873.860000 1.014670e-13 2.951332e-14
3876.860000 3.060977e-14 3.174751e-14
3879.860000 5.005826e-14 3.132377e-14
3882.860000 9.268706e-14 2.858140e-14
3885.860000 9.479511e-14 2.955034e-14
3888.860000 1.038858e-13 3.180351e-14
3891.860000 1.037864e-13 3.001179e-14
3894.860000 1.267475e-13 2.828483e-14
3897.860000 1.430540e-13 3.181353e-14
3900.860000 1.529713e-13 3.428247e-14
3903.860000 1.207513e-13 3.188915e-14
3906.860000 1.719274e-13 2.999500e-14
3909.860000 1.759744e-13 3.262881e-14
3912.860000 1.150445e-13 3.404979e-14
3915.860000 1.913251e-13 3.196704e-14
3918.860000 2.019618e-13 3.123309e-14
3921.860000 1.926018e-13 3.460478e-14
3924.860000 1.500114e-13 3.371649e-14
3927.860000 1.728363e-13 2.933659e-14
3930.860000 2.083542e-13 2.815632e-14
3933.860000 2.148613e-13 2.945320e-14
3936.860000 1.348881e-13 2.661603e-14
3939.860000 1.326702e-13 2.223413e-14
3942.860000 1.676575e-13 2.438656e-14
3945.860000 1.658964e-13 2.937910e-14
3948.860000 1.399989e-13 2.976423e-14
3951.860000 1.897093e-13 2.829820e-14
3954.860000 1.706127e-13 3.061120e-14
3957.860000 2.004656e-13 3.394606e-14
3960.860000 1.790804e-13 3.224392e-14
3963.860000 2.006227e-13 2.899400e-14
3966.860000 1.888302e-13 2.926938e-14
3969.860000 1.190510e-13 2.843249e-14
3972.860000 1.014960e-13 2.428854e-14
3975.860000 3.391502e-14 2.264975e-14
3978.860000 -4.249870e-14 2.718832e-14
