#OBJECT = ATLAS19cdc
#MJD-OBS = 58518.459919
#DATE-OBS = 2019-02-04T11:02:17
#EXPTIME = 2420.000000
#AIRMASS = 1.322000
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
# BLUE_FLUX = data/035_lbl1/spec_C19_035_031_002_17_B.fits
# BLUE_VAR = data/035_lbl1/var_spec_C19_035_031_002_17_B.fits
# RED_FLUX = data/035_lbl1/spec_C19_035_031_002_17_R.fits
# RED_VAR = data/035_lbl1/var_spec_C19_035_031_002_17_R.fits
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
3305.060000 -2.543634e-19 4.041549e-17
3307.060000 3.478456e-17 3.699925e-17
3309.060000 7.468949e-17 3.864613e-17
3311.060000 8.001374e-17 4.405857e-17
3313.060000 7.171987e-17 5.001097e-17
3315.060000 3.752842e-17 4.685754e-17
3317.060000 1.366326e-17 3.844569e-17
3319.060000 -4.340316e-17 3.394499e-17
3321.060000 -5.922028e-17 3.450698e-17
3323.060000 -1.254688e-17 4.009784e-17
3325.060000 3.979103e-17 4.789019e-17
3327.060000 7.649183e-17 4.736780e-17
3329.060000 3.672075e-18 3.931218e-17
3331.060000 -5.253226e-19 3.429908e-17
3333.060000 -1.820542e-17 3.327897e-17
3335.060000 -4.595392e-17 3.652037e-17
3337.060000 -3.041433e-17 4.374167e-17
3339.060000 -1.894107e-17 4.558556e-17
3341.060000 -3.428001e-17 3.914249e-17
3343.060000 -1.475555e-17 3.325684e-17
3345.060000 -3.212748e-17 3.097993e-17
3347.060000 -4.326998e-17 3.297514e-17
3349.060000 2.645961e-18 3.867428e-17
3351.060000 1.696639e-17 4.229495e-17
3353.060000 1.491849e-17 3.830040e-17
3355.060000 -3.555533e-18 3.193309e-17
3357.060000 -1.789602e-17 2.898589e-17
3359.060000 -4.307934e-18 3.014416e-17
3361.060000 3.897354e-17 3.495707e-17
3363.060000 6.767110e-17 4.061464e-17
3365.060000 6.508963e-17 3.917281e-17
3367.060000 2.142043e-17 3.261709e-17
3369.060000 3.048145e-17 2.891133e-17
3371.060000 4.613248e-17 2.905921e-17
3373.060000 3.404355e-17 3.289861e-17
3375.060000 -1.506326e-17 3.871195e-17
3377.060000 -6.426197e-17 3.824448e-17
3379.060000 -5.340180e-17 3.189304e-17
3381.060000 -5.031458e-17 2.734829e-17
3383.060000 -3.880529e-17 2.644231e-17
3385.060000 -2.421283e-17 2.924621e-17
3387.060000 -2.597569e-17 3.476499e-17
3389.060000 -8.494993e-17 3.602536e-17
3391.060000 -3.590482e-17 3.181526e-17
3393.060000 3.471145e-18 2.708710e-17
3395.060000 -1.919590e-18 2.572592e-17
3397.060000 -1.884686e-17 2.797078e-17
3399.060000 -6.342082e-18 3.285030e-17
3401.060000 2.398414e-17 3.656573e-17
3403.060000 -4.352722e-19 3.312086e-17
3405.060000 -3.904569e-17 2.701633e-17
3407.060000 -4.078935e-17 2.435758e-17
3409.060000 -3.162176e-17 2.514856e-17
3411.060000 -2.030201e-17 2.890366e-17
3413.060000 4.068485e-17 3.424396e-17
3415.060000 1.327401e-17 3.275660e-17
3417.060000 8.790852e-18 2.749279e-17
3419.060000 -6.224291e-18 2.398900e-17
3421.060000 -2.997864e-17 2.368305e-17
3423.060000 -3.869741e-17 2.641639e-17
3425.060000 5.044479e-18 3.172453e-17
3427.060000 -2.621959e-17 3.168494e-17
3429.060000 -5.144020e-17 2.633995e-17
3431.060000 -3.498902e-17 2.286952e-17
3433.060000 -3.266751e-17 2.197397e-17
3435.060000 -2.858186e-17 2.402301e-17
3437.060000 1.341913e-17 2.868075e-17
3439.060000 3.402863e-18 3.050646e-17
3441.060000 -3.696832e-18 2.670669e-17
3443.060000 1.627501e-17 2.247178e-17
3445.060000 1.537295e-17 2.076237e-17
3447.060000 -3.208105e-18 2.202718e-17
3449.060000 -2.016897e-17 2.597079e-17
3451.060000 -6.325643e-18 2.935124e-17
3453.060000 -4.111611e-18 2.733479e-17
3455.060000 2.190161e-17 2.278516e-17
3457.060000 3.933764e-17 2.045492e-17
3459.060000 3.867943e-17 2.086728e-17
3461.060000 2.253323e-17 2.359712e-17
3463.060000 8.268016e-18 2.775972e-17
3465.060000 3.699118e-17 2.776072e-17
3467.060000 8.820937e-18 2.261549e-17
3469.060000 1.198829e-17 1.993793e-17
3471.060000 2.147607e-17 1.975210e-17
3473.060000 2.327300e-17 2.206089e-17
3475.060000 1.747176e-17 2.625608e-17
3477.060000 3.541361e-17 2.783731e-17
3479.060000 1.325921e-17 2.356797e-17
3481.060000 1.579046e-17 2.017596e-17
3483.060000 3.091385e-17 1.923526e-17
3485.060000 3.395321e-17 2.089867e-17
3487.060000 7.294735e-18 2.418302e-17
3489.060000 1.445104e-17 2.619209e-17
3491.060000 2.083020e-18 2.334446e-17
3493.060000 1.966398e-19 1.969728e-17
3495.060000 1.264141e-17 1.814303e-17
3497.060000 3.096261e-17 1.914677e-17
3499.060000 4.609907e-17 2.239513e-17
3501.060000 5.751885e-17 2.576727e-17
3503.060000 5.949426e-17 2.414226e-17
3505.060000 4.971779e-17 2.032050e-17
3507.060000 3.032155e-17 1.809237e-17
3509.060000 1.814029e-17 1.832520e-17
3511.060000 2.354012e-17 2.081245e-17
3513.060000 4.526628e-17 2.510305e-17
3515.060000 3.947941e-17 2.460807e-17
3517.060000 3.001964e-17 2.027896e-17
3519.060000 2.956805e-17 1.777882e-17
3521.060000 6.091402e-18 1.742861e-17
3523.060000 -2.051641e-17 1.930874e-17
3525.060000 3.370870e-18 2.321033e-17
3527.060000 4.695158e-17 2.455734e-17
3529.060000 5.084741e-17 2.127796e-17
3531.060000 4.533780e-17 1.822452e-17
3533.060000 3.594559e-17 1.723151e-17
3535.060000 2.721752e-17 1.859106e-17
3537.060000 1.965727e-17 2.176925e-17
3539.060000 -9.757424e-18 2.393369e-17
3541.060000 -1.065524e-17 2.158131e-17
3543.060000 2.435397e-18 1.830475e-17
3545.060000 2.193428e-17 1.694341e-17
3547.060000 3.447506e-17 1.787376e-17
3549.060000 3.067563e-17 2.066973e-17
3551.060000 1.232303e-17 2.363088e-17
3553.060000 1.058662e-17 2.259142e-17
3555.060000 2.882117e-17 1.877599e-17
3557.060000 4.109799e-17 1.668826e-17
3559.060000 3.631380e-17 1.686996e-17
3561.060000 1.522232e-17 1.917632e-17
3563.060000 -7.812200e-18 2.269452e-17
3565.060000 6.625818e-18 2.245691e-17
3567.060000 3.680505e-17 1.884181e-17
3569.060000 4.715528e-17 1.645450e-17
3571.060000 4.332169e-17 1.594678e-17
3573.060000 3.004820e-17 1.743980e-17
3575.060000 1.092814e-17 2.065694e-17
3577.060000 -2.283500e-17 2.148565e-17
3579.060000 -3.768420e-17 1.887008e-17
3581.060000 -1.403692e-17 1.623854e-17
3583.060000 2.036844e-18 1.529174e-17
3585.060000 8.198922e-18 1.642707e-17
3587.060000 1.059530e-17 1.924600e-17
3589.060000 -1.723446e-17 2.077747e-17
3591.060000 -2.424802e-17 1.897940e-17
3593.060000 -4.481549e-18 1.617057e-17
3595.060000 9.933811e-18 1.480421e-17
3597.060000 1.439320e-17 1.541748e-17
3599.060000 1.376867e-17 1.770192e-17
3601.060000 2.421689e-17 2.060185e-17
3603.060000 1.839245e-17 1.967803e-17
3605.060000 1.113336e-17 1.632968e-17
3607.060000 4.209935e-18 1.438212e-17
3609.060000 1.312017e-17 1.449020e-17
3611.060000 3.349953e-17 1.663526e-17
3613.060000 3.896736e-17 1.993259e-17
3615.060000 3.318819e-17 2.036580e-17
3617.060000 1.855105e-17 1.689339e-17
3619.060000 -1.409147e-18 1.451763e-17
3621.060000 -2.502724e-19 1.411927e-17
3623.060000 1.811887e-17 1.574418e-17
3625.060000 3.218095e-17 1.877888e-17
3627.060000 3.103806e-17 1.990224e-17
3629.060000 2.065822e-17 1.817891e-17
3631.060000 2.204708e-18 1.538104e-17
3633.060000 3.700039e-19 1.437603e-17
3635.060000 -3.023059e-18 1.535969e-17
3637.060000 -2.504452e-17 1.778173e-17
3639.060000 -2.822041e-17 1.962179e-17
3641.060000 -1.777486e-17 1.823676e-17
3643.060000 -1.801460e-17 1.525434e-17
3645.060000 -2.189178e-17 1.378750e-17
3647.060000 -1.644247e-17 1.424871e-17
3649.060000 -9.605509e-19 1.645460e-17
3651.060000 5.283583e-19 1.925597e-17
