# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = ATLAS21iid
# CHANNEL = B+R
# EXPNUM = 21_079_026
# MJD-OBS = 59293.367251
# DATE-OBS = 2021-03-20T08:48:55
# EXPTIME = 2000.0s
# AIRMASS = 1.08
# RA = 11:53:19.02
# DEC = 20:06:30.89
# wl fl err
# [A] [erg/s/cm2/A]
3402.860000 1.726054e-16 1.454341e-17
3405.860000 1.714310e-16 1.512815e-17
3408.860000 1.904138e-16 1.395796e-17
3411.860000 1.862476e-16 1.322908e-17
3414.860000 1.946767e-16 1.470882e-17
3417.860000 1.725692e-16 1.474390e-17
3420.860000 1.763823e-16 1.332437e-17
3423.860000 1.909035e-16 1.315998e-17
3426.860000 1.880828e-16 1.479539e-17
3429.860000 1.477527e-16 1.449837e-17
3432.860000 1.448605e-16 1.268048e-17
3435.860000 1.658537e-16 1.288447e-17
3438.860000 1.672406e-16 1.446075e-17
3441.860000 1.926598e-16 1.448132e-17
3444.860000 1.769147e-16 1.259568e-17
3447.860000 1.753971e-16 1.287285e-17
3450.860000 1.809020e-16 1.432313e-17
3453.860000 1.778889e-16 1.386829e-17
3456.860000 1.750568e-16 1.259538e-17
3459.860000 1.876231e-16 1.340800e-17
3462.860000 1.975013e-16 1.453578e-17
3465.860000 1.723421e-16 1.346336e-17
3468.860000 1.744529e-16 1.240116e-17
3471.860000 1.775286e-16 1.343004e-17
3474.860000 1.556960e-16 1.378028e-17
3477.860000 1.736582e-16 1.294659e-17
3480.860000 1.729891e-16 1.233490e-17
3483.860000 1.955799e-16 1.398196e-17
3486.860000 1.733495e-16 1.408634e-17
3489.860000 1.673567e-16 1.280727e-17
3492.860000 1.829971e-16 1.236820e-17
3495.860000 1.984213e-16 1.391262e-17
3498.860000 1.879391e-16 1.407103e-17
3501.860000 1.981837e-16 1.232350e-17
3504.860000 2.089431e-16 1.225138e-17
3507.860000 1.754927e-16 1.359742e-17
3510.860000 1.722189e-16 1.318008e-17
3513.860000 1.899845e-16 1.170563e-17
3516.860000 1.837698e-16 1.191572e-17
3519.860000 1.973521e-16 1.326233e-17
3522.860000 1.788664e-16 1.275205e-17
3525.860000 1.851927e-16 1.149696e-17
3528.860000 1.602117e-16 1.196438e-17
3531.860000 1.491015e-16 1.283217e-17
3534.860000 1.548444e-16 1.222430e-17
3537.860000 1.524064e-16 1.116841e-17
3540.860000 1.607592e-16 1.231599e-17
3543.860000 1.818048e-16 1.324162e-17
3546.860000 1.791146e-16 1.233367e-17
3549.860000 1.821466e-16 1.174549e-17
3552.860000 1.927307e-16 1.308942e-17
3555.860000 1.909907e-16 1.324880e-17
3558.860000 1.937333e-16 1.207422e-17
3561.860000 1.852250e-16 1.163903e-17
3564.860000 1.886280e-16 1.315950e-17
3567.860000 2.086694e-16 1.331238e-17
3570.860000 1.807280e-16 1.165554e-17
3573.860000 1.836619e-16 1.148933e-17
3576.860000 1.867290e-16 1.312040e-17
3579.860000 1.951212e-16 1.311195e-17
3582.860000 1.889278e-16 1.144823e-17
3585.860000 1.842781e-16 1.149777e-17
3588.860000 1.777398e-16 1.259777e-17
3591.860000 1.925807e-16 1.237957e-17
3594.860000 1.808571e-16 1.097174e-17
3597.860000 1.770175e-16 1.131556e-17
3600.860000 1.838036e-16 1.230770e-17
3603.860000 1.874082e-16 1.173107e-17
3606.860000 1.832954e-16 1.069180e-17
3609.860000 1.859727e-16 1.148371e-17
3612.860000 1.827762e-16 1.209841e-17
3615.860000 1.889683e-16 1.135591e-17
3618.860000 1.864588e-16 1.066548e-17
3621.860000 1.726226e-16 1.167665e-17
3624.860000 1.859439e-16 1.223369e-17
3627.860000 1.901609e-16 1.114636e-17
3630.860000 1.917083e-16 1.074552e-17
3633.860000 1.887054e-16 1.195530e-17
3636.860000 2.053785e-16 1.227880e-17
3639.860000 2.071104e-16 1.096919e-17
3642.860000 1.847149e-16 1.071749e-17
3645.860000 1.762738e-16 1.219153e-17
3648.860000 1.866287e-16 1.213014e-17
3651.860000 1.956490e-16 1.062513e-17
3654.860000 1.924827e-16 1.067797e-17
3657.860000 2.005161e-16 1.192345e-17
3660.860000 1.813488e-16 1.156503e-17
3663.860000 1.925559e-16 1.034943e-17
3666.860000 1.843819e-16 1.073158e-17
3669.860000 1.940391e-16 1.165089e-17
3672.860000 2.007625e-16 1.122094e-17
3675.860000 2.010018e-16 1.022821e-17
3678.860000 1.962532e-16 1.090987e-17
3681.860000 1.894934e-16 1.147194e-17
3684.860000 1.919292e-16 1.075672e-17
3687.860000 1.919997e-16 1.004108e-17
3690.860000 1.930087e-16 1.091690e-17
3693.860000 1.895559e-16 1.137161e-17
3696.860000 1.760108e-16 1.031187e-17
3699.860000 1.938959e-16 1.003652e-17
3702.860000 2.131162e-16 1.144475e-17
3705.860000 2.164886e-16 1.171256e-17
3708.860000 2.066301e-16 1.039261e-17
3711.860000 1.999280e-16 1.019318e-17
3714.860000 1.808616e-16 1.143871e-17
3717.860000 1.961590e-16 1.150846e-17
3720.860000 1.869453e-16 1.007330e-17
3723.860000 1.826756e-16 1.010508e-17
3726.860000 1.814338e-16 1.132427e-17
3729.860000 1.927055e-16 1.123620e-17
3732.860000 1.916094e-16 1.003774e-17
3735.860000 1.935070e-16 1.040783e-17
3738.860000 1.938819e-16 1.137067e-17
3741.860000 1.862752e-16 1.089687e-17
3744.860000 1.766769e-16 9.850936e-18
3747.860000 1.879678e-16 1.049654e-17
3750.860000 2.010113e-16 1.132361e-17
3753.860000 1.882732e-16 1.048188e-17
3756.860000 1.965622e-16 9.842030e-18
3759.860000 2.017810e-16 1.076888e-17
3762.860000 1.983689e-16 1.118354e-17
3765.860000 1.903536e-16 1.017715e-17
3768.860000 1.819633e-16 9.577423e-18
3771.860000 1.750992e-16 1.074889e-17
3774.860000 1.863182e-16 1.112644e-17
3777.860000 1.930384e-16 1.014734e-17
3780.860000 2.022281e-16 9.944733e-18
3783.860000 2.007709e-16 1.119721e-17
3786.860000 1.893809e-16 1.115653e-17
3789.860000 2.052185e-16 9.790890e-18
3792.860000 2.083726e-16 9.787457e-18
3795.860000 1.939217e-16 1.088792e-17
3798.860000 1.930621e-16 1.066145e-17
3801.860000 2.004126e-16 9.484807e-18
3804.860000 2.039804e-16 9.847729e-18
3807.860000 2.542206e-16 1.133266e-17
3810.860000 3.106324e-16 1.137657e-17
3813.860000 2.842502e-16 1.006972e-17
3816.860000 2.325088e-16 1.008642e-17
3819.860000 2.028145e-16 1.060397e-17
3822.860000 1.836290e-16 9.734969e-18
3825.860000 1.924500e-16 9.068171e-18
3828.860000 1.815900e-16 9.723407e-18
3831.860000 1.936391e-16 1.030958e-17
3834.860000 1.870713e-16 9.471095e-18
3837.860000 1.879606e-16 9.059316e-18
3840.860000 1.909453e-16 1.005547e-17
3843.860000 1.884963e-16 1.033999e-17
3846.860000 1.993057e-16 9.472154e-18
3849.860000 1.968140e-16 9.236519e-18
3852.860000 1.882250e-16 1.036915e-17
3855.860000 1.802783e-16 1.039427e-17
3858.860000 1.895972e-16 9.245041e-18
3861.860000 1.926135e-16 9.269795e-18
3864.860000 1.935806e-16 1.053040e-17
3867.860000 1.866833e-16 1.041614e-17
3870.860000 1.771944e-16 9.066146e-18
3873.860000 1.922813e-16 9.360445e-18
3876.860000 1.954479e-16 1.035353e-17
3879.860000 1.755588e-16 9.864362e-18
3882.860000 1.728898e-16 8.871800e-18
3885.860000 1.843703e-16 9.408908e-18
3888.860000 1.823698e-16 1.007017e-17
3891.860000 1.800574e-16 9.453435e-18
3894.860000 1.848725e-16 8.737863e-18
3897.860000 1.778797e-16 9.346389e-18
3900.860000 1.835236e-16 9.876033e-18
3903.860000 1.937491e-16 9.279794e-18
3906.860000 1.877864e-16 8.669913e-18
3909.860000 1.830180e-16 9.526984e-18
3912.860000 1.794493e-16 9.824224e-18
3915.860000 1.818309e-16 8.941426e-18
3918.860000 1.777811e-16 8.666897e-18
3921.860000 1.831652e-16 9.795266e-18
3924.860000 1.846123e-16 9.958102e-18
3927.860000 1.703198e-16 8.722558e-18
3930.860000 1.669495e-16 8.600411e-18
3933.860000 1.640148e-16 9.665945e-18
3936.860000 1.751034e-16 9.714357e-18
3939.860000 1.786000e-16 8.522560e-18
3942.860000 1.693066e-16 8.699533e-18
3945.860000 1.758837e-16 9.797898e-18
3948.860000 1.896692e-16 9.641939e-18
3951.860000 1.964616e-16 8.716871e-18
3954.860000 2.001459e-16 9.219880e-18
3957.860000 1.910253e-16 9.988340e-18
3960.860000 1.715062e-16 9.363636e-18
3963.860000 1.704655e-16 8.531896e-18
3966.860000 1.702763e-16 9.178934e-18
3969.860000 1.684579e-16 9.781657e-18
3972.860000 1.595872e-16 9.101523e-18
3975.860000 1.591768e-16 8.629690e-18
3978.860000 1.708077e-16 9.734254e-18
3981.860000 1.704823e-16 1.024856e-17
3984.860000 1.789231e-16 9.484180e-18
3987.860000 1.857195e-16 9.274207e-18
3990.860000 1.980149e-16 1.051781e-17
3993.860000 2.137484e-16 1.071191e-17
3996.860000 2.027601e-16 9.361377e-18
3999.860000 1.969014e-16 9.047605e-18
4002.860000 1.791288e-16 1.002804e-17
4005.860000 1.762600e-16 9.868699e-18
4008.860000 1.836196e-16 8.573323e-18
4011.860000 1.686684e-16 8.439767e-18
4014.860000 1.701550e-16 9.410867e-18
4017.860000 1.715708e-16 9.144060e-18
4020.860000 1.749418e-16 8.156182e-18
4023.860000 1.758480e-16 8.513134e-18
4026.860000 1.722469e-16 9.322436e-18
4029.860000 1.877724e-16 8.959016e-18
4032.860000 1.945028e-16 8.261763e-18
4035.860000 1.856060e-16 8.778935e-18
4038.860000 1.748092e-16 9.227413e-18
4041.860000 1.761146e-16 8.584159e-18
4044.860000 1.712838e-16 7.963334e-18
4047.860000 1.689476e-16 8.706193e-18
4050.860000 1.650481e-16 8.971850e-18
4053.860000 1.677544e-16 8.252352e-18
4056.860000 1.600642e-16 7.907903e-18
4059.860000 1.672740e-16 8.916774e-18
4062.860000 1.742562e-16 9.156178e-18
4065.860000 1.663037e-16 8.148823e-18
4068.860000 1.661531e-16 7.988775e-18
4071.860000 1.805325e-16 9.328800e-18
4074.860000 1.753048e-16 9.396412e-18
4077.860000 1.616904e-16 8.158578e-18
4080.860000 1.608703e-16 8.241591e-18
4083.860000 1.642755e-16 9.297767e-18
4086.860000 1.794118e-16 9.325114e-18
4089.860000 1.898404e-16 8.440403e-18
4092.860000 1.868853e-16 8.768072e-18
4095.860000 1.679310e-16 9.398452e-18
4098.860000 1.763044e-16 9.137704e-18
4101.860000 1.820940e-16 8.309874e-18
4104.860000 1.684657e-16 8.625595e-18
4107.860000 1.593699e-16 9.155260e-18
