#OBJECT = AT2020zen
#MJD-OBS = 59167.424016
#DATE-OBS = 2020-11-14T10:10:35
#EXPTIME = 1820.000000
#AIRMASS = 1.004000
# 
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
#FLUXCAL = RELATIVE
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
3308.060000 8.668492e-17 2.391884e-17
3315.060000 9.120895e-17 2.244818e-17
3322.060000 8.742453e-17 2.167268e-17
3329.060000 1.067920e-16 2.140349e-17
3336.060000 7.480612e-17 2.062467e-17
3343.060000 5.633164e-17 1.952305e-17
3350.060000 1.044516e-16 1.896253e-17
3357.060000 1.176463e-16 1.839935e-17
3364.060000 9.471821e-17 1.780146e-17
3371.060000 1.057708e-16 1.829756e-17
3378.060000 1.287170e-16 1.780222e-17
3385.060000 1.105213e-16 1.716082e-17
3392.060000 1.193809e-16 1.695381e-17
3399.060000 1.096576e-16 1.723268e-17
3406.060000 1.113600e-16 1.671903e-17
3413.060000 1.010509e-16 1.647048e-17
3420.060000 9.268843e-17 1.626535e-17
3427.060000 9.579028e-17 1.551830e-17
3434.060000 8.999636e-17 1.481858e-17
3441.060000 1.058385e-16 1.423912e-17
3448.060000 8.986887e-17 1.372515e-17
3455.060000 9.141384e-17 1.348721e-17
3462.060000 8.776482e-17 1.295319e-17
3469.060000 1.153641e-16 1.292896e-17
3476.060000 9.504123e-17 1.255256e-17
3483.060000 9.174659e-17 1.255503e-17
3490.060000 9.291617e-17 1.227999e-17
3497.060000 1.002034e-16 1.202851e-17
3504.060000 1.041801e-16 1.203997e-17
3511.060000 1.143668e-16 1.216700e-17
3518.060000 9.506425e-17 1.184957e-17
3525.060000 6.772402e-17 1.171420e-17
3532.060000 9.767118e-17 1.201967e-17
3539.060000 6.310005e-17 1.187092e-17
3546.060000 8.921865e-17 1.218140e-17
3553.060000 9.809801e-17 1.188991e-17
3560.060000 1.100997e-16 1.146586e-17
3567.060000 8.974145e-17 1.089292e-17
3574.060000 8.351600e-17 1.046456e-17
3581.060000 7.978003e-17 1.029280e-17
3588.060000 8.049565e-17 1.000677e-17
3595.060000 7.759454e-17 9.793849e-18
3602.060000 9.311757e-17 9.664694e-18
3609.060000 8.834001e-17 9.530852e-18
3616.060000 9.441343e-17 9.652238e-18
3623.060000 1.117613e-16 9.807473e-18
3630.060000 8.460580e-17 1.004629e-17
3637.060000 9.375312e-17 1.015257e-17
3644.060000 9.484409e-17 1.012448e-17
3651.060000 7.909194e-17 9.939810e-18
3658.060000 8.479477e-17 9.895009e-18
3665.060000 9.405295e-17 9.686331e-18
3672.060000 8.049508e-17 9.190490e-18
3679.060000 9.237207e-17 8.923926e-18
3686.060000 9.102024e-17 8.631658e-18
3693.060000 1.015798e-16 8.553081e-18
3700.060000 8.119014e-17 8.294323e-18
3707.060000 9.937999e-17 8.341462e-18
3714.060000 1.012738e-16 8.358354e-18
3721.060000 1.059902e-16 8.266776e-18
3728.060000 9.713413e-17 8.233267e-18
3735.060000 8.828418e-17 8.244195e-18
3742.060000 9.636421e-17 8.452434e-18
3749.060000 1.149963e-16 8.494628e-18
3756.060000 9.398054e-17 8.272852e-18
3763.060000 7.219096e-17 8.104690e-18
3770.060000 9.944134e-17 8.484811e-18
3777.060000 8.486868e-17 8.404509e-18
3784.060000 7.815646e-17 8.085390e-18
3791.060000 7.873915e-17 7.844652e-18
3798.060000 8.597748e-17 7.621919e-18
3805.060000 8.135182e-17 7.422280e-18
3812.060000 8.626412e-17 7.289495e-18
3819.060000 9.567742e-17 7.262032e-18
3826.060000 9.745243e-17 7.329413e-18
3833.060000 1.001437e-16 7.418480e-18
3840.060000 8.835886e-17 7.362406e-18
3847.060000 9.434303e-17 7.297620e-18
3854.060000 8.540762e-17 7.237240e-18
3861.060000 1.070992e-16 7.373649e-18
3868.060000 9.838459e-17 7.236917e-18
3875.060000 6.688164e-17 6.959041e-18
3882.060000 8.659968e-17 7.260739e-18
3889.060000 9.692649e-17 7.423005e-18
3896.060000 8.806258e-17 7.352691e-18
3903.060000 9.034132e-17 7.157372e-18
3910.060000 8.745766e-17 6.961040e-18
3917.060000 1.071491e-16 7.012490e-18
3924.060000 8.961166e-17 6.709194e-18
3931.060000 7.496241e-17 6.582298e-18
3938.060000 7.800316e-17 6.600933e-18
3945.060000 8.370616e-17 6.645978e-18
3952.060000 8.286712e-17 6.601296e-18
3959.060000 8.673546e-17 6.612031e-18
3966.060000 6.966806e-17 6.475016e-18
3973.060000 6.939345e-17 6.712502e-18
3980.060000 8.605802e-17 7.049822e-18
3987.060000 8.566627e-17 7.094029e-18
3994.060000 7.629564e-17 7.068170e-18
4001.060000 7.446909e-17 6.903782e-18
4008.060000 6.134379e-17 6.674265e-18
4015.060000 6.294685e-17 6.601129e-18
4022.060000 7.348227e-17 6.521692e-18
4029.060000 9.436904e-17 6.515995e-18
4036.060000 8.815765e-17 6.314049e-18
4043.060000 8.836172e-17 6.215951e-18
4050.060000 7.607002e-17 6.038042e-18
4057.060000 8.473510e-17 6.023589e-18
4064.060000 8.086726e-17 6.039159e-18
4071.060000 8.516908e-17 6.148984e-18
4078.060000 7.747061e-17 6.159197e-18
4085.060000 8.757652e-17 6.338778e-18
4092.060000 8.113495e-17 6.298619e-18
4099.060000 8.076006e-17 6.326670e-18
4106.060000 7.218911e-17 6.243273e-18
4113.060000 6.973008e-17 6.196579e-18
4120.060000 8.122248e-17 6.291001e-18
4127.060000 8.022183e-17 6.275972e-18
4134.060000 8.019191e-17 6.242338e-18
4141.060000 7.704291e-17 6.127528e-18
4148.060000 7.475713e-17 5.934840e-18
4155.060000 8.421275e-17 5.860503e-18
4162.060000 7.737772e-17 5.708852e-18
4169.060000 6.618468e-17 5.599855e-18
4176.060000 8.161231e-17 5.674937e-18
4183.060000 6.904672e-17 5.481312e-18
4190.060000 7.133786e-17 5.409127e-18
4197.060000 8.118865e-17 5.526998e-18
4204.060000 8.454005e-17 5.544338e-18
4211.060000 7.231054e-17 5.428941e-18
4218.060000 7.163625e-17 5.468582e-18
4225.060000 8.154416e-17 5.633066e-18
4232.060000 8.303212e-17 5.691055e-18
4239.060000 8.518705e-17 5.741807e-18
4246.060000 9.696661e-17 5.915897e-18
4253.060000 7.740649e-17 5.787298e-18
4260.060000 7.733737e-17 5.725717e-18
4267.060000 6.693444e-17 5.578507e-18
4274.060000 6.053496e-17 5.344176e-18
4281.060000 6.165532e-17 5.298288e-18
4288.060000 7.647179e-17 5.322019e-18
4295.060000 7.423864e-17 5.228806e-18
4302.060000 7.071151e-17 5.118887e-18
4309.060000 7.278101e-17 5.201774e-18
4316.060000 6.387885e-17 5.161768e-18
4323.060000 7.242525e-17 5.215638e-18
4330.060000 7.115496e-17 5.211464e-18
4337.060000 8.536938e-17 5.395375e-18
4344.060000 7.906041e-17 5.438963e-18
4351.060000 7.351678e-17 5.418536e-18
4358.060000 6.228926e-17 5.424984e-18
4365.060000 6.098412e-17 5.498448e-18
4372.060000 8.403006e-17 5.660200e-18
4379.060000 7.967046e-17 5.593427e-18
4386.060000 8.418592e-17 5.484479e-18
4393.060000 7.700815e-17 5.339529e-18
4400.060000 7.446451e-17 5.264662e-18
4407.060000 7.543288e-17 5.247295e-18
4414.060000 7.220837e-17 5.119621e-18
4421.060000 7.337086e-17 5.152695e-18
4428.060000 6.351355e-17 5.045796e-18
4435.060000 6.609324e-17 5.041284e-18
4442.060000 7.392672e-17 5.081757e-18
4449.060000 6.837029e-17 5.046905e-18
4456.060000 7.474415e-17 5.064681e-18
4463.060000 6.924848e-17 5.075081e-18
4470.060000 7.164875e-17 5.148163e-18
4477.060000 6.311651e-17 5.145786e-18
4484.060000 6.842061e-17 5.248057e-18
4491.060000 8.020760e-17 5.414872e-18
4498.060000 7.523353e-17 5.393114e-18
4505.060000 6.542517e-17 5.243730e-18
4512.060000 8.370105e-17 5.269653e-18
4519.060000 8.312530e-17 5.189871e-18
4526.060000 7.980523e-17 5.104575e-18
4533.060000 7.004424e-17 5.033335e-18
4540.060000 7.997648e-17 5.018960e-18
4547.060000 7.772772e-17 4.953830e-18
4554.060000 1.059954e-16 5.073562e-18
4561.060000 8.354385e-17 5.017230e-18
4568.060000 6.473446e-17 4.936124e-18
4575.060000 5.685801e-17 4.954166e-18
4582.060000 7.247397e-17 5.105287e-18
4589.060000 7.079705e-17 5.165142e-18
4596.060000 7.755534e-17 5.283227e-18
4603.060000 5.794904e-17 5.225993e-18
4610.060000 6.178629e-17 5.327417e-18
4617.060000 6.155786e-17 5.271867e-18
4624.060000 6.230967e-17 5.146215e-18
4631.060000 7.468606e-17 5.112727e-18
4638.060000 6.674810e-17 4.937904e-18
4645.060000 7.524786e-17 4.912360e-18
4652.060000 5.852943e-17 4.745155e-18
4659.060000 7.015707e-17 4.812874e-18
4666.060000 7.395061e-17 4.764200e-18
4673.060000 7.018072e-17 4.792152e-18
4680.060000 5.130941e-17 4.679104e-18
4687.060000 5.547658e-17 4.761586e-18
4694.060000 6.168399e-17 4.860743e-18
4701.060000 5.741295e-17 4.925611e-18
4708.060000 6.556457e-17 5.050362e-18
4715.060000 6.205786e-17 5.087837e-18
4722.060000 4.544783e-17 5.062074e-18
4729.060000 6.132232e-17 5.251397e-18
4736.060000 6.226462e-17 5.169204e-18
4743.060000 6.813376e-17 5.111404e-18
4750.060000 7.134991e-17 5.150020e-18
4757.060000 7.060491e-17 5.030067e-18
4764.060000 6.512110e-17 4.994793e-18
4771.060000 6.716376e-17 4.954323e-18
4778.060000 7.421071e-17 4.997454e-18
4785.060000 7.598653e-17 4.984513e-18
4792.060000 7.367996e-17 4.955470e-18
4799.060000 7.055868e-17 4.917381e-18
4806.060000 6.471174e-17 4.915264e-18
4813.060000 5.866781e-17 4.922932e-18
4820.060000 7.447172e-17 5.137303e-18
4827.060000 7.087858e-17 5.141535e-18
4834.060000 7.416828e-17 5.269097e-18
4841.060000 7.640594e-17 5.380062e-18
4848.060000 7.964660e-17 5.489157e-18
4855.060000 6.264417e-17 5.311649e-18
4862.060000 6.695148e-17 5.323837e-18
4869.060000 7.862698e-17 5.377900e-18
4876.060000 8.311411e-17 5.378120e-18
4883.060000 7.470725e-17 5.355580e-18
4890.060000 6.394658e-17 5.273699e-18
4897.060000 6.580238e-17 6.382535e-18
4904.060000 6.647676e-17 9.932748e-18
4911.060000 6.647676e-17 9.932748e-18
4918.060000 6.647676e-17 9.932748e-18
4925.060000 6.647676e-17 9.932748e-18
4932.060000 6.647676e-17 9.932748e-18
4939.060000 6.647676e-17 9.932748e-18
4946.060000 6.647676e-17 9.932748e-18
4953.060000 6.647676e-17 9.932748e-18
4960.060000 6.647676e-17 9.932748e-18
4967.060000 6.647676e-17 9.932748e-18
4974.060000 6.647676e-17 9.932748e-18
4981.060000 6.647676e-17 9.932748e-18
4988.060000 6.647676e-17 9.932748e-18
4995.060000 6.647676e-17 9.932748e-18
5002.060000 6.647676e-17 9.932748e-18
5009.060000 6.647676e-17 9.932748e-18
