#OBJECT = AT2020abgn
#MJD-OBS = 59189.448924
#DATE-OBS = 2020-12-06T10:46:27
#EXPTIME = 2720.000000
#AIRMASS = 1.745000
# 
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
#FLUXCAL = RELATIVE
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
5101.130000 2.031026e-16 4.326783e-17
5104.060000 1.406882e-16 4.274032e-17
5106.990000 1.168499e-16 4.169261e-17
5109.920000 1.957483e-16 4.140153e-17
5112.850000 1.993980e-16 4.072059e-17
5115.780000 1.598904e-16 3.990713e-17
5118.710000 1.902349e-16 3.935893e-17
5121.640000 1.407057e-16 3.828351e-17
5124.570000 1.736624e-16 3.755465e-17
5127.500000 1.825890e-16 3.633487e-17
5130.430000 1.312460e-16 3.517060e-17
5133.360000 9.063646e-17 3.454455e-17
5136.290000 7.578376e-17 3.388194e-17
5139.220000 1.018891e-16 3.267694e-17
5142.150000 8.375693e-17 3.123861e-17
5145.080000 1.018834e-16 3.065758e-17
5148.010000 1.048593e-16 2.959966e-17
5150.940000 9.697838e-17 2.877888e-17
5153.870000 1.083404e-16 2.747722e-17
5156.800000 1.133206e-16 2.635618e-17
5159.730000 8.583335e-17 2.496133e-17
5162.660000 1.044148e-16 2.396273e-17
5165.590000 1.479830e-16 2.325095e-17
5168.520000 1.208632e-16 2.205079e-17
5171.450000 8.928231e-17 2.119042e-17
5174.380000 1.155371e-16 2.105039e-17
5177.310000 1.165945e-16 2.036572e-17
5180.240000 1.488886e-16 1.996039e-17
5183.170000 1.919975e-16 1.973045e-17
5186.100000 1.708347e-16 1.934184e-17
5189.030000 1.335388e-16 1.905285e-17
5191.960000 1.080980e-16 1.908601e-17
5194.890000 1.352604e-16 1.915988e-17
5197.820000 1.881582e-16 1.931597e-17
5200.750000 1.575530e-16 1.911496e-17
5203.680000 1.704893e-16 1.914259e-17
5206.610000 1.500367e-16 1.885179e-17
5209.540000 1.579504e-16 1.900221e-17
5212.470000 1.527901e-16 1.912061e-17
5215.400000 1.682523e-16 1.915399e-17
5218.330000 1.523576e-16 1.912041e-17
5221.260000 1.366673e-16 1.913466e-17
5224.190000 1.464674e-16 1.911234e-17
5227.120000 1.084224e-16 1.876984e-17
5230.050000 1.024482e-16 1.862757e-17
5232.980000 1.204563e-16 1.853278e-17
5235.910000 8.189970e-17 1.826217e-17
5238.840000 9.557546e-17 1.826858e-17
5241.770000 1.179997e-16 1.827062e-17
5244.700000 1.076176e-16 1.799664e-17
5247.630000 9.088797e-17 1.780006e-17
5250.560000 9.822786e-17 1.799803e-17
5253.490000 9.220376e-17 1.776964e-17
5256.420000 1.097058e-16 1.770780e-17
5259.350000 8.275036e-17 1.730738e-17
5262.280000 9.914493e-17 1.712516e-17
5265.210000 8.991047e-17 1.694610e-17
5268.140000 1.123614e-16 1.678602e-17
5271.070000 1.229045e-16 1.656516e-17
5274.000000 1.257369e-16 1.638696e-17
5276.930000 9.835426e-17 1.600823e-17
5279.860000 1.055707e-16 1.608868e-17
5282.790000 9.345538e-17 1.586631e-17
5285.720000 8.950334e-17 1.569583e-17
5288.650000 1.077133e-16 1.573004e-17
5291.580000 9.028007e-17 1.545252e-17
5294.510000 6.415082e-17 1.535440e-17
5297.440000 1.187000e-16 1.537378e-17
5300.370000 1.280665e-16 1.520155e-17
5303.300000 1.359933e-16 1.514343e-17
5306.230000 1.355213e-16 1.505100e-17
5309.160000 1.043375e-16 1.484201e-17
5312.090000 1.117135e-16 1.476558e-17
5315.020000 9.241059e-17 1.444680e-17
5317.950000 1.051351e-16 1.431028e-17
5320.880000 1.441401e-16 1.429153e-17
5323.810000 1.383770e-16 1.422679e-17
5326.740000 1.147507e-16 1.418265e-17
5329.670000 1.056527e-16 1.413765e-17
5332.600000 1.091998e-16 1.412099e-17
5335.530000 8.699653e-17 1.379247e-17
5338.460000 1.029823e-16 1.370441e-17
5341.390000 1.207763e-16 1.374483e-17
5344.320000 1.231558e-16 1.371770e-17
5347.250000 1.307034e-16 1.373212e-17
5350.180000 1.024720e-16 1.351986e-17
5353.110000 9.301451e-17 1.348038e-17
5356.040000 1.015485e-16 1.347618e-17
5358.970000 1.380221e-16 1.355411e-17
5361.900000 1.294618e-16 1.334446e-17
5364.830000 1.029122e-16 1.313348e-17
5367.760000 1.047597e-16 1.303510e-17
5370.690000 8.874539e-17 1.283905e-17
5373.620000 9.862065e-17 1.295995e-17
5376.550000 1.089267e-16 1.307730e-17
5379.480000 1.342615e-16 1.329588e-17
5382.410000 1.299213e-16 1.325937e-17
5385.340000 1.268311e-16 1.299373e-17
5388.270000 1.100572e-16 1.268791e-17
5391.200000 8.638559e-17 1.245828e-17
5394.130000 1.026829e-16 1.241386e-17
5397.060000 1.221438e-16 1.237561e-17
5399.990000 1.287869e-16 1.229267e-17
5402.920000 9.885196e-17 1.210070e-17
5405.850000 9.268626e-17 1.204941e-17
5408.780000 9.537630e-17 1.200976e-17
5411.710000 9.940385e-17 1.199706e-17
5414.640000 9.881095e-17 1.210377e-17
5417.570000 9.412718e-17 1.205926e-17
5420.500000 1.097517e-16 1.210123e-17
5423.430000 1.204216e-16 1.207900e-17
5426.360000 1.128427e-16 1.194020e-17
5429.290000 1.159118e-16 1.198675e-17
5432.220000 1.211003e-16 1.201916e-17
5435.150000 1.057993e-16 1.209972e-17
5438.080000 1.110701e-16 1.212491e-17
5441.010000 1.157701e-16 1.208322e-17
5443.940000 1.121570e-16 1.196141e-17
5446.870000 1.220480e-16 1.193389e-17
5449.800000 1.119657e-16 1.185190e-17
5452.730000 1.305728e-16 1.196912e-17
5455.660000 1.150594e-16 1.187350e-17
5458.590000 8.888684e-17 1.173963e-17
5461.520000 1.022216e-16 1.170358e-17
5464.450000 1.173763e-16 1.166898e-17
5467.380000 1.096410e-16 1.160875e-17
5470.310000 1.062030e-16 1.153573e-17
5473.240000 1.167681e-16 1.149312e-17
5476.170000 1.335957e-16 1.147102e-17
5479.100000 1.273857e-16 1.134827e-17
5482.030000 1.252572e-16 1.133690e-17
5484.960000 1.243036e-16 1.143764e-17
5487.890000 1.241075e-16 1.146589e-17
5490.820000 1.146326e-16 1.132893e-17
5493.750000 1.303851e-16 1.136121e-17
5496.680000 1.156912e-16 1.124585e-17
5499.610000 1.145836e-16 1.116139e-17
5502.540000 1.025856e-16 1.105431e-17
5505.470000 1.149192e-16 1.111547e-17
5508.400000 1.214590e-16 1.113757e-17
5511.330000 1.153775e-16 1.113032e-17
5514.260000 9.789164e-17 1.096409e-17
5517.190000 1.091214e-16 1.096734e-17
5520.120000 1.157240e-16 1.095406e-17
5523.050000 1.092567e-16 1.083749e-17
5525.980000 1.178253e-16 1.084717e-17
5528.910000 9.974377e-17 1.076890e-17
5531.840000 1.146059e-16 1.086247e-17
5534.770000 1.179289e-16 1.088828e-17
5537.700000 1.084552e-16 1.086406e-17
5540.630000 1.106574e-16 1.086964e-17
5543.560000 1.065988e-16 1.087689e-17
5546.490000 1.093810e-16 1.090626e-17
5549.420000 1.129440e-16 1.086851e-17
5552.350000 1.082472e-16 1.082126e-17
5555.280000 1.060492e-16 1.076695e-17
5558.210000 1.214579e-16 1.079400e-17
5561.140000 1.062017e-16 1.072808e-17
5564.070000 9.349731e-17 1.091988e-17
5567.000000 7.357427e-17 1.132805e-17
5569.930000 6.628000e-17 1.283734e-17
5572.860000 1.384061e-16 1.636756e-17
