#OBJECT = ASAShcg
#MJD-OBS = 58643.389248
#DATE-OBS = 2019-06-09T09:20:31
#EXPTIME = 1520.000000
#AIRMASS = 1.010000
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
3305.060000 -2.855918e-18 2.095117e-33
3307.060000 1.394388e-17 1.908890e-33
3309.060000 3.166284e-17 1.994303e-33
3311.060000 4.196541e-17 2.285002e-33
3313.060000 1.498658e-17 2.528983e-33
3315.060000 2.382426e-17 2.320219e-33
3317.060000 7.997306e-17 1.986546e-33
3319.060000 5.653216e-17 1.727052e-33
3321.060000 3.173267e-17 1.733564e-33
3323.060000 4.239321e-17 2.005518e-33
3325.060000 5.229001e-17 2.345265e-33
3327.060000 6.241129e-17 2.285475e-33
3329.060000 1.101947e-16 2.064128e-33
3331.060000 9.600733e-17 1.762516e-33
3333.060000 5.814120e-17 1.667694e-33
3335.060000 3.503676e-17 1.781898e-33
3337.060000 5.609407e-17 2.175305e-33
3339.060000 7.009203e-17 2.223379e-33
3341.060000 7.704007e-17 1.914359e-33
3343.060000 1.075328e-17 1.518022e-33
3345.060000 1.707032e-17 1.410972e-33
3347.060000 6.653600e-17 1.526505e-33
3349.060000 8.333375e-17 1.773212e-33
3351.060000 5.716551e-17 1.893782e-33
3353.060000 8.841383e-17 1.761477e-33
3355.060000 8.362048e-17 1.458735e-33
3357.060000 8.445088e-17 1.321758e-33
3359.060000 6.899812e-17 1.353129e-33
3361.060000 3.656747e-17 1.479472e-33
3363.060000 5.343825e-17 1.721577e-33
3365.060000 8.028423e-17 1.720872e-33
3367.060000 3.881252e-17 1.423649e-33
3369.060000 6.157126e-17 1.277325e-33
3371.060000 7.659418e-17 1.280879e-33
3373.060000 8.115436e-17 1.427371e-33
3375.060000 1.566946e-16 1.811114e-33
3377.060000 1.084541e-16 1.732226e-33
3379.060000 1.352975e-16 1.444753e-33
3381.060000 1.179563e-16 1.204898e-33
3383.060000 1.077127e-16 1.138101e-33
3385.060000 9.766392e-17 1.226656e-33
3387.060000 5.682828e-17 1.406125e-33
3389.060000 4.881708e-17 1.470515e-33
3391.060000 6.441587e-17 1.298232e-33
3393.060000 3.688486e-17 1.062614e-33
3395.060000 2.681528e-17 1.021154e-33
3397.060000 3.995036e-17 1.128381e-33
3399.060000 6.016582e-17 1.301362e-33
3401.060000 5.008100e-17 1.395342e-33
3403.060000 7.835170e-17 1.287383e-33
3405.060000 6.611888e-17 1.045263e-33
3407.060000 7.143268e-17 9.516356e-34
3409.060000 6.867317e-17 9.816328e-34
3411.060000 4.262055e-17 1.093526e-33
3413.060000 1.714095e-17 1.197922e-33
3415.060000 5.906099e-17 1.189827e-33
3417.060000 1.079113e-16 1.054666e-33
3419.060000 1.229570e-16 9.253392e-34
3421.060000 9.076629e-17 8.982247e-34
3423.060000 3.321820e-17 9.566270e-34
3425.060000 3.541375e-18 1.086563e-33
3427.060000 2.729580e-17 1.112835e-33
3429.060000 6.454973e-17 9.647635e-34
3431.060000 6.002546e-17 8.172034e-34
3433.060000 6.107035e-17 7.783586e-34
3435.060000 7.166352e-17 8.487400e-34
3437.060000 7.675669e-17 1.000013e-33
3439.060000 8.806315e-17 1.080337e-33
3441.060000 8.101603e-17 9.228644e-34
3443.060000 8.191587e-17 7.666055e-34
3445.060000 8.312892e-17 7.060481e-34
3447.060000 8.685991e-17 7.499275e-34
3449.060000 8.896081e-17 8.907721e-34
