# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2021fwy
# CHANNEL = B+R
# EXPNUM = 21_083_041
# MJD-OBS = 59297.530874
# DATE-OBS = 2021-03-24T12:44:32
# EXPTIME = 1800.0s
# AIRMASS = 1.08
# RA = 13:06:41.39
# DEC = 09:19:54.29
# wl fl err
# [A] [erg/s/cm2/A]
3402.860000 1.741026e-17 1.307213e-17
3405.860000 2.881134e-17 1.368727e-17
3408.860000 2.273023e-17 1.234515e-17
3411.860000 1.833107e-17 1.165197e-17
3414.860000 5.081430e-19 1.273661e-17
3417.860000 2.125418e-17 1.329206e-17
3420.860000 -1.482999e-18 1.167639e-17
3423.860000 1.161319e-17 1.151018e-17
3426.860000 3.206677e-17 1.318479e-17
3429.860000 3.488089e-17 1.320697e-17
3432.860000 8.018335e-18 1.136606e-17
3435.860000 8.255659e-18 1.143118e-17
3438.860000 2.170943e-17 1.298543e-17
3441.860000 3.113672e-17 1.274469e-17
3444.860000 2.551454e-17 1.112406e-17
3447.860000 1.217257e-17 1.132097e-17
3450.860000 6.170777e-18 1.239505e-17
3453.860000 -1.000079e-17 1.182144e-17
3456.860000 1.627682e-18 1.081009e-17
3459.860000 1.132406e-17 1.148194e-17
3462.860000 3.039438e-17 1.256409e-17
3465.860000 3.003283e-17 1.182771e-17
3468.860000 1.553320e-17 1.077316e-17
3471.860000 1.938857e-17 1.165619e-17
3474.860000 1.454299e-17 1.222540e-17
3477.860000 3.192421e-17 1.146936e-17
3480.860000 2.821477e-17 1.090263e-17
3483.860000 2.285835e-17 1.206650e-17
3486.860000 3.249474e-17 1.266954e-17
3489.860000 9.456109e-18 1.116858e-17
3492.860000 2.475337e-17 1.097529e-17
3495.860000 2.820913e-17 1.223517e-17
3498.860000 1.260431e-17 1.206779e-17
3501.860000 7.021527e-19 1.054583e-17
3504.860000 1.099736e-17 1.062313e-17
3507.860000 1.347201e-17 1.193068e-17
3510.860000 1.567520e-17 1.168329e-17
3513.860000 8.775922e-18 1.014747e-17
3516.860000 7.390158e-18 1.037189e-17
3519.860000 1.913379e-17 1.150720e-17
3522.860000 5.773249e-19 1.089110e-17
3525.860000 1.821522e-17 1.001411e-17
3528.860000 1.503894e-17 1.056213e-17
3531.860000 2.355614e-17 1.144488e-17
3534.860000 1.620855e-17 1.077444e-17
3537.860000 1.380626e-17 1.001473e-17
3540.860000 6.922200e-18 1.074111e-17
3543.860000 2.490176e-17 1.158581e-17
3546.860000 2.197607e-17 1.081779e-17
3549.860000 2.252485e-17 1.031267e-17
3552.860000 1.933979e-17 1.146621e-17
3555.860000 4.388344e-17 1.200360e-17
3558.860000 4.496944e-17 1.093455e-17
3561.860000 2.734731e-17 1.041703e-17
3564.860000 2.566129e-17 1.169746e-17
3567.860000 2.799659e-17 1.175785e-17
3570.860000 4.469204e-17 1.047860e-17
3573.860000 4.295992e-17 1.030601e-17
3576.860000 3.315536e-17 1.142792e-17
3579.860000 3.183810e-17 1.137197e-17
3582.860000 4.327520e-17 1.008940e-17
3585.860000 4.097205e-17 1.020021e-17
3588.860000 5.535663e-17 1.134585e-17
3591.860000 2.200783e-17 1.070306e-17
3594.860000 1.118724e-17 9.459349e-18
3597.860000 9.656362e-18 9.891438e-18
3600.860000 6.563152e-18 1.072529e-17
3603.860000 5.625977e-18 1.021521e-17
3606.860000 1.795269e-17 9.318362e-18
3609.860000 1.410886e-17 9.954706e-18
3612.860000 2.641466e-17 1.058439e-17
3615.860000 2.796733e-17 9.870639e-18
3618.860000 2.848201e-17 9.390646e-18
3621.860000 3.887976e-17 1.041001e-17
3624.860000 2.712487e-17 1.047365e-17
3627.860000 3.034880e-17 9.655505e-18
3630.860000 3.231164e-17 9.474336e-18
3633.860000 4.903734e-17 1.076500e-17
3636.860000 4.418364e-17 1.095139e-17
3639.860000 2.430089e-17 9.602306e-18
3642.860000 2.110445e-17 9.478019e-18
3645.860000 3.504770e-17 1.092961e-17
3648.860000 3.159316e-17 1.070168e-17
3651.860000 2.363617e-17 9.299790e-18
3654.860000 3.604392e-17 9.495010e-18
3657.860000 4.819159e-17 1.068249e-17
3660.860000 2.856374e-17 1.030715e-17
3663.860000 3.663710e-17 9.376843e-18
3666.860000 4.723067e-17 9.706864e-18
3669.860000 4.048891e-17 1.045833e-17
3672.860000 2.928347e-17 9.917142e-18
3675.860000 4.915623e-17 9.164904e-18
3678.860000 5.375212e-17 9.850805e-18
3681.860000 5.830834e-17 1.050496e-17
3684.860000 4.702526e-17 9.655609e-18
3687.860000 4.809374e-17 8.989727e-18
3690.860000 5.468369e-17 9.832329e-18
3693.860000 6.414973e-17 1.030291e-17
3696.860000 5.376478e-17 9.473359e-18
3699.860000 5.506806e-17 9.084399e-18
3702.860000 4.444359e-17 1.012904e-17
3705.860000 5.475827e-17 1.039452e-17
3708.860000 6.230240e-17 9.384285e-18
3711.860000 6.557329e-17 9.154259e-18
3714.860000 5.721436e-17 1.030155e-17
3717.860000 5.416468e-17 1.037467e-17
3720.860000 8.115245e-17 9.285619e-18
3723.860000 9.152527e-17 9.460818e-18
3726.860000 7.152384e-17 1.029268e-17
3729.860000 7.088031e-17 1.021275e-17
3732.860000 7.336407e-17 9.244705e-18
3735.860000 6.128807e-17 9.438977e-18
3738.860000 5.884157e-17 1.030741e-17
3741.860000 6.465065e-17 9.946750e-18
3744.860000 6.608834e-17 9.095361e-18
3747.860000 7.005500e-17 9.652107e-18
3750.860000 6.358084e-17 1.013506e-17
3753.860000 5.291103e-17 9.411022e-18
3756.860000 5.055206e-17 8.757456e-18
3759.860000 5.922202e-17 9.699039e-18
3762.860000 7.704072e-17 1.028203e-17
3765.860000 7.887986e-17 9.430389e-18
3768.860000 7.727240e-17 8.964013e-18
3771.860000 6.743420e-17 9.859603e-18
3774.860000 6.473645e-17 1.009171e-17
3777.860000 7.919631e-17 9.287347e-18
3780.860000 7.501942e-17 9.040329e-18
3783.860000 7.333266e-17 1.023673e-17
3786.860000 7.510671e-17 1.030266e-17
3789.860000 7.530405e-17 9.003530e-18
3792.860000 7.087956e-17 8.922328e-18
3795.860000 6.456268e-17 9.829114e-18
3798.860000 6.723104e-17 9.696158e-18
3801.860000 6.763462e-17 8.537137e-18
3804.860000 6.167298e-17 8.700957e-18
3807.860000 6.733604e-17 9.626877e-18
3810.860000 7.805712e-17 9.430419e-18
3813.860000 7.120418e-17 8.462464e-18
3816.860000 6.272653e-17 8.852173e-18
3819.860000 7.425441e-17 9.563007e-18
3822.860000 6.929135e-17 8.863748e-18
3825.860000 7.984086e-17 8.212294e-18
3828.860000 8.068647e-17 8.922215e-18
3831.860000 6.081772e-17 9.191958e-18
3834.860000 7.440014e-17 8.562164e-18
3837.860000 8.402117e-17 8.191064e-18
3840.860000 8.203231e-17 9.070236e-18
3843.860000 6.955962e-17 9.205847e-18
3846.860000 7.063179e-17 8.369769e-18
3849.860000 7.279338e-17 8.281822e-18
3852.860000 5.906497e-17 9.340121e-18
3855.860000 6.273963e-17 9.458474e-18
3858.860000 5.458286e-17 8.267891e-18
3861.860000 6.011082e-17 8.297824e-18
3864.860000 6.452978e-17 9.405318e-18
3867.860000 5.608495e-17 9.281734e-18
3870.860000 6.457941e-17 8.239254e-18
3873.860000 6.442039e-17 8.433636e-18
3876.860000 5.227110e-17 9.115083e-18
3879.860000 4.461175e-17 8.753954e-18
3882.860000 4.396740e-17 7.863255e-18
3885.860000 2.972428e-17 8.188854e-18
3888.860000 3.264295e-17 8.835448e-18
3891.860000 4.569269e-17 8.458335e-18
3894.860000 4.793593e-17 7.766515e-18
3897.860000 4.102929e-17 8.338984e-18
3900.860000 3.798049e-17 8.823528e-18
3903.860000 2.262228e-17 8.055259e-18
3906.860000 1.497643e-17 7.457845e-18
3909.860000 2.112458e-17 8.238194e-18
3912.860000 3.174884e-17 8.625196e-18
3915.860000 1.549600e-17 7.778910e-18
3918.860000 1.319268e-17 7.467102e-18
3921.860000 1.081800e-17 8.317834e-18
3924.860000 2.085152e-17 8.448472e-18
3927.860000 2.632301e-17 7.574385e-18
3930.860000 2.302354e-17 7.384303e-18
3933.860000 1.710386e-17 8.282263e-18
3936.860000 3.084173e-17 8.209486e-18
3939.860000 2.114734e-17 7.137070e-18
3942.860000 -8.089159e-19 7.126602e-18
3945.860000 1.268991e-17 8.176384e-18
3948.860000 8.192926e-18 8.101686e-18
3951.860000 6.689950e-18 7.294626e-18
3954.860000 1.464768e-17 7.739173e-18
3957.860000 2.344655e-17 8.487334e-18
3960.860000 2.565761e-17 8.200296e-18
3963.860000 1.353620e-17 7.391978e-18
3966.860000 3.885841e-18 7.788768e-18
3969.860000 1.492239e-17 8.302991e-18
3972.860000 1.043249e-17 7.699674e-18
3975.860000 1.293050e-17 7.238341e-18
3978.860000 1.135975e-17 8.081499e-18
3981.860000 1.319320e-17 8.684174e-18
3984.860000 2.055349e-17 8.198614e-18
3987.860000 1.526699e-17 8.002540e-18
3990.860000 1.914505e-17 9.042654e-18
3993.860000 3.217786e-17 9.294914e-18
3996.860000 4.000776e-17 8.357389e-18
3999.860000 5.289355e-17 8.304083e-18
4002.860000 5.333259e-17 9.385723e-18
4005.860000 4.851512e-17 9.221051e-18
4008.860000 3.819984e-17 7.895839e-18
4011.860000 3.474068e-17 7.870407e-18
4014.860000 4.639360e-17 8.694072e-18
4017.860000 4.623678e-17 8.493629e-18
4020.860000 4.615635e-17 7.554670e-18
4023.860000 4.596346e-17 7.735085e-18
4026.860000 4.154899e-17 8.312604e-18
4029.860000 4.412890e-17 8.021472e-18
4032.860000 5.159847e-17 7.320717e-18
4035.860000 4.208823e-17 7.698399e-18
4038.860000 3.331649e-17 8.072825e-18
4041.860000 4.734337e-17 7.686517e-18
4044.860000 5.114489e-17 7.286431e-18
4047.860000 4.868101e-17 7.908452e-18
4050.860000 5.133154e-17 8.236310e-18
4053.860000 4.168886e-17 7.489649e-18
4056.860000 3.373298e-17 7.116829e-18
4059.860000 3.318068e-17 7.936102e-18
4062.860000 3.652175e-17 8.133467e-18
4065.860000 3.705336e-17 7.308382e-18
4068.860000 4.353064e-17 7.269017e-18
4071.860000 5.097796e-17 8.392334e-18
4074.860000 4.959526e-17 8.422093e-18
4077.860000 5.008916e-17 7.489371e-18
4080.860000 5.308119e-17 7.649427e-18
4083.860000 4.415020e-17 8.514551e-18
4086.860000 4.032522e-17 8.445155e-18
4089.860000 6.002396e-17 7.792512e-18
4092.860000 5.688324e-17 8.177029e-18
4095.860000 4.965263e-17 8.886835e-18
4098.860000 5.769455e-17 8.611379e-18
4101.860000 6.764074e-17 7.758500e-18
4104.860000 6.214781e-17 8.082365e-18
4107.860000 6.441176e-17 8.625069e-18
4110.860000 7.125670e-17 8.212017e-18
4113.860000 5.930656e-17 7.537787e-18
4116.860000 6.073432e-17 8.178652e-18
4119.860000 6.020565e-17 8.571484e-18
4122.860000 6.384112e-17 7.853621e-18
4125.860000 7.601285e-17 7.572230e-18
4128.860000 7.173212e-17 8.323344e-18
4131.860000 7.120513e-17 8.389636e-18
4134.860000 6.963421e-17 7.560170e-18
4137.860000 6.951274e-17 7.387572e-18
4140.860000 6.526370e-17 8.317840e-18
4143.860000 6.528344e-17 8.367473e-18
4146.860000 7.886171e-17 7.423648e-18
4149.860000 7.815893e-17 7.443310e-18
4152.860000 7.511830e-17 8.360835e-18
4155.860000 7.624242e-17 8.207536e-18
4158.860000 8.306627e-17 7.310468e-18
4161.860000 9.397951e-17 7.666302e-18
4164.860000 9.055174e-17 8.387972e-18
4167.860000 7.916507e-17 8.037926e-18
4170.860000 7.123240e-17 7.188235e-18
4173.860000 7.805548e-17 7.621349e-18
4176.860000 9.896146e-17 8.426791e-18
4179.860000 9.450017e-17 7.966949e-18
4182.860000 8.426023e-17 7.229229e-18
4185.860000 9.761047e-17 7.924348e-18
4188.860000 9.936167e-17 8.371506e-18
4191.860000 9.386522e-17 7.643129e-18
4194.860000 8.940453e-17 7.193073e-18
4197.860000 8.471846e-17 8.017068e-18
4200.860000 9.806966e-17 8.387454e-18
4203.860000 9.649742e-17 7.562356e-18
4206.860000 1.096257e-16 7.392716e-18
4209.860000 1.075721e-16 8.357099e-18
4212.860000 9.330712e-17 8.309456e-18
4215.860000 9.313154e-17 7.409076e-18
4218.860000 8.757559e-17 7.363231e-18
4221.860000 9.260844e-17 8.389807e-18
4224.860000 1.043707e-16 8.312755e-18
4227.860000 1.022327e-16 7.277582e-18
4230.860000 8.767934e-17 7.323237e-18
4233.860000 9.423031e-17 8.166077e-18
4236.860000 9.858796e-17 8.045452e-18
4239.860000 9.982757e-17 7.190867e-18
4242.860000 9.945233e-17 7.573678e-18
4245.860000 9.962703e-17 8.150539e-18
4248.860000 1.007624e-16 7.771168e-18
4251.860000 8.639958e-17 7.044239e-18
4254.860000 8.232658e-17 7.551215e-18
4257.860000 8.848260e-17 8.003851e-18
4260.860000 8.173296e-17 7.383440e-18
4263.860000 7.541093e-17 6.880779e-18
4266.860000 8.060438e-17 7.740229e-18
4269.860000 9.281653e-17 8.076536e-18
4272.860000 9.747014e-17 7.343335e-18
4275.860000 8.816505e-17 6.968120e-18
4278.860000 7.814747e-17 7.743032e-18
4281.860000 6.990985e-17 7.822363e-18
4284.860000 7.696056e-17 6.993756e-18
4287.860000 8.931784e-17 7.027086e-18
4290.860000 9.339110e-17 8.059940e-18
4293.860000 8.793289e-17 7.954635e-18
4296.860000 8.884846e-17 6.936038e-18
4299.860000 9.149048e-17 7.079293e-18
4302.860000 8.509910e-17 7.814737e-18
4305.860000 8.430285e-17 7.546675e-18
4308.860000 7.981330e-17 6.681471e-18
4311.860000 7.714179e-17 6.966775e-18
4314.860000 8.073011e-17 7.615904e-18
4317.860000 8.106209e-17 7.333874e-18
4320.860000 8.704593e-17 6.887808e-18
4323.860000 9.202690e-17 7.570155e-18
4326.860000 9.048121e-17 7.907772e-18
4329.860000 9.351877e-17 7.377197e-18
4332.860000 9.386213e-17 6.929005e-18
4335.860000 9.250749e-17 7.630684e-18
4338.860000 9.188138e-17 7.951466e-18
4341.860000 1.095306e-16 7.313891e-18
4344.860000 1.106045e-16 7.019514e-18
4347.860000 1.002272e-16 7.729157e-18
4350.860000 9.230043e-17 7.890796e-18
4353.860000 8.777342e-17 7.032898e-18
4356.860000 9.076780e-17 6.952961e-18
4359.860000 1.046693e-16 8.063827e-18
4362.860000 1.010863e-16 8.067444e-18
4365.860000 8.337723e-17 6.920929e-18
4368.860000 8.307254e-17 7.011620e-18
4371.860000 9.609990e-17 7.933615e-18
4374.860000 1.092279e-16 7.920089e-18
4377.860000 1.062957e-16 7.006931e-18
4380.860000 9.449869e-17 7.184579e-18
4383.860000 9.502427e-17 7.853713e-18
4386.860000 9.024516e-17 7.438729e-18
4389.860000 8.850215e-17 6.727589e-18
4392.860000 1.044221e-16 7.367141e-18
4395.860000 1.011314e-16 7.801631e-18
4398.860000 8.959931e-17 7.206201e-18
4401.860000 8.855559e-17 6.789755e-18
4404.860000 8.472916e-17 7.399151e-18
4407.860000 8.358060e-17 7.715885e-18
4410.860000 8.632461e-17 7.103198e-18
4413.860000 8.722728e-17 6.803728e-18
4416.860000 9.065303e-17 7.675785e-18
