# OBJECT: AT2019zbv
# TELESCOPE: MMT
# INSTRUMENT: Binospec
# DATE-OBS: 2020-01-19
# MJD: 58867.38962
# EXPTIME: 1800
# SLIT: 1.0
# DISPERSER: 270
# SOURCE: FLEET
# FILTER: Clear
# FLUX_STANDARD: G191B2B
# EXTINCTION_CORRECTED: NO
# PHOTOMETRY_CALIBRATED: NO
# FLUX_UNITS: erg/cm2/s/A
# QUALITY: 
# COMMENT: 
Wavelength Flux Sigma
5.063801814000000377e+03 1.273466000000000092e-16 4.099953000000000358e-18
5.065102053999999953e+03 1.244092000000000051e-16 4.035763000000000086e-18
5.066402310000000398e+03 1.264399999999999897e-16 4.053116000000000305e-18
5.067702581999999893e+03 1.226529000000000016e-16 4.001963000000000312e-18
5.069002867999999580e+03 1.266580999999999932e-16 4.092743999999999891e-18
5.070303170000000136e+03 1.258002999999999884e-16 4.053994000000000001e-18
5.071603487999999743e+03 1.238568999999999961e-16 4.058944000000000117e-18
5.072903820999999880e+03 1.222860999999999983e-16 4.119246000000000276e-18
5.074204168999999638e+03 1.245858999999999928e-16 3.987359000000000047e-18
5.075504531999999926e+03 1.300330999999999987e-16 4.129355000000000165e-18
5.076804911000000175e+03 1.254161000000000117e-16 4.008027999999999979e-18
5.078105306000000382e+03 1.258192000000000123e-16 4.061257000000000298e-18
5.079405714999999873e+03 1.222347999999999899e-16 3.961301000000000150e-18
5.080706140000000232e+03 1.245713999999999903e-16 4.023304999999999871e-18
5.082006580999999642e+03 1.294191000000000049e-16 4.210567999999999981e-18
5.083307036000000153e+03 1.256786000000000086e-16 4.166325000000000054e-18
5.084607506999999714e+03 1.255269000000000065e-16 4.081841000000000127e-18
5.085907994000000144e+03 1.196859000000000019e-16 3.943086999999999640e-18
5.087208494999999857e+03 1.225426999999999974e-16 3.996366000000000202e-18
5.088509012000000439e+03 1.323692999999999971e-16 4.102396000000000246e-18
5.089809545000000071e+03 1.249251999999999922e-16 4.033904000000000133e-18
5.091110093000000234e+03 1.304041999999999921e-16 4.089663999999999750e-18
5.092410656000000017e+03 1.232196000000000065e-16 3.991992000000000074e-18
5.093711234000000331e+03 1.256590000000000121e-16 4.018796999999999679e-18
5.095011827999999696e+03 1.222391000000000046e-16 4.015897000000000256e-18
5.096312436999999591e+03 1.177850000000000000e-16 3.938538000000000204e-18
5.097613062000000355e+03 1.265231999999999986e-16 4.021193000000000170e-18
5.098913701999999830e+03 1.238923999999999895e-16 4.070963999999999996e-18
5.100214356999999836e+03 1.216551000000000084e-16 4.038439000000000240e-18
5.101515027999999802e+03 1.197519000000000014e-16 3.935521999999999634e-18
5.102815714000000298e+03 1.230687000000000083e-16 4.010977999999999643e-18
5.104116415000000416e+03 1.252859999999999911e-16 3.947320000000000040e-18
5.105417131000000154e+03 1.168194000000000026e-16 3.878723999999999854e-18
5.106717862999999852e+03 1.221061999999999951e-16 3.999803999999999675e-18
5.108018611000000419e+03 1.186521000000000067e-16 3.792336000000000372e-18
5.109319373000000269e+03 1.163525000000000008e-16 3.870342999999999929e-18
5.110620151000000078e+03 1.165777999999999899e-16 3.879763999999999811e-18
5.111920944999999847e+03 1.215299999999999997e-16 3.923237999999999985e-18
5.113221752999999808e+03 1.219259999999999966e-16 3.969933000000000029e-18
5.114522576999999728e+03 1.202000000000000106e-16 3.920583000000000364e-18
5.115823416999999608e+03 1.192148999999999988e-16 3.969639999999999779e-18
5.117124270999999680e+03 1.230176999999999952e-16 3.946180000000000368e-18
5.118425140999999712e+03 1.215917000000000091e-16 3.973852999999999928e-18
5.119726026999999704e+03 1.166975000000000094e-16 3.826485000000000020e-18
5.121026926999999887e+03 1.205976999999999973e-16 3.950831000000000082e-18
5.122327843000000030e+03 1.188714999999999980e-16 3.913607000000000164e-18
5.123628775000000132e+03 1.196223999999999960e-16 3.845484000000000176e-18
5.124929721000000427e+03 1.203640999999999988e-16 3.891019000000000296e-18
5.126230682999999772e+03 1.150714999999999905e-16 3.840666000000000330e-18
5.127531659999999647e+03 1.173330000000000027e-16 3.854819999999999954e-18
5.128832653000000391e+03 1.176190999999999907e-16 3.892270999999999987e-18
5.130133660999999847e+03 1.186220000000000025e-16 3.899288000000000201e-18
5.131434683999999834e+03 1.199408000000000112e-16 3.958910999999999811e-18
5.132735722999999780e+03 1.162991000000000008e-16 3.851244000000000059e-18
5.134036777000000257e+03 1.205263999999999906e-16 3.979356999999999987e-18
5.135337846000000354e+03 1.182365999999999953e-16 3.874477000000000126e-18
5.136638931000000412e+03 1.194591000000000117e-16 3.937498999999999759e-18
5.137940031000000090e+03 1.264406000000000050e-16 4.007543999999999759e-18
5.139241146000000299e+03 1.244273000000000004e-16 3.959663999999999671e-18
5.140542276000000129e+03 1.189811000000000116e-16 3.915800000000000380e-18
5.141843421999999919e+03 1.188457999999999905e-16 3.912004000000000034e-18
5.143144583999999668e+03 1.133982999999999892e-16 3.856685000000000059e-18
5.144445759999999609e+03 1.208148000000000083e-16 3.938169000000000080e-18
5.145746952000000420e+03 1.186722999999999937e-16 3.907451999999999752e-18
5.147048158999999941e+03 1.230349000000000047e-16 3.980157000000000014e-18
5.148349380999999994e+03 1.133822000000000036e-16 3.812926999999999864e-18
5.149650619000000006e+03 1.183407999999999951e-16 3.916362000000000269e-18
5.150951871999999639e+03 1.224898999999999879e-16 3.868801000000000065e-18
5.152253141000000142e+03 1.279016000000000005e-16 4.029771000000000218e-18
5.153554423999999926e+03 1.269480000000000120e-16 4.062122000000000178e-18
5.154855722999999671e+03 1.229626000000000054e-16 3.980226999999999737e-18
5.156157038000000284e+03 1.200523000000000033e-16 3.909035999999999913e-18
5.157458367000000180e+03 1.134061999999999967e-16 3.855957000000000320e-18
5.158759712000000036e+03 1.236402999999999938e-16 3.963242999999999643e-18
5.160061072999999851e+03 1.166881000000000008e-16 3.859179999999999983e-18
5.161362447999999858e+03 1.217320999999999995e-16 3.865231000000000322e-18
5.162663838999999825e+03 1.230176999999999952e-16 4.015586999999999832e-18
5.163965245000000323e+03 1.222774999999999936e-16 3.928428000000000033e-18
5.165266666999999870e+03 1.236345000000000026e-16 3.936963999999999784e-18
5.166568103999999948e+03 1.207780000000000024e-16 3.904079000000000132e-18
5.167869555999999648e+03 1.207436999999999902e-16 3.922590999999999992e-18
5.169171022999999877e+03 1.188052000000000032e-16 3.939625999999999840e-18
5.170472506000000067e+03 1.209499999999999981e-16 3.900713000000000177e-18
5.171774003999999877e+03 1.217859000000000015e-16 3.915867000000000027e-18
5.173075517000000218e+03 1.191043999999999993e-16 3.905234000000000185e-18
5.174377045999999609e+03 1.286620999999999958e-16 4.048276999999999925e-18
5.175678590000000440e+03 1.209709999999999890e-16 3.948323999999999853e-18
5.176980148999999983e+03 1.234021999999999919e-16 3.984797999999999988e-18
5.178281723000000056e+03 1.181515000000000080e-16 3.887945000000000307e-18
5.179583313000000089e+03 1.229362000000000007e-16 3.974403999999999795e-18
5.180884917999999743e+03 1.184193000000000121e-16 3.900192000000000301e-18
5.182186539000000266e+03 1.195959000000000093e-16 3.869399000000000098e-18
5.183488174000000072e+03 1.142916999999999941e-16 3.795150999999999690e-18
5.184789824999999837e+03 1.187686000000000107e-16 3.891249999999999998e-18
5.186091491999999562e+03 1.184241999999999927e-16 3.864158000000000297e-18
5.187393173000000388e+03 1.226567999999999897e-16 3.950665999999999744e-18
5.188694870000000265e+03 1.141973000000000048e-16 3.816712999999999699e-18
5.189996581999999762e+03 1.192424000000000027e-16 3.865875000000000239e-18
5.191298310000000129e+03 1.178730999999999895e-16 3.816142000000000351e-18
5.192600051999999778e+03 1.234083000000000030e-16 3.927157999999999884e-18
5.193901810000000296e+03 1.208572999999999986e-16 3.864144999999999710e-18
5.195203583999999864e+03 1.243072000000000037e-16 3.936695999999999656e-18
5.196505371999999625e+03 1.177622999999999947e-16 3.907937000000000255e-18
5.197807176000000254e+03 1.187170999999999890e-16 3.855424999999999651e-18
5.199108994999999595e+03 1.108314000000000002e-16 3.805349000000000042e-18
5.200410829999999805e+03 1.166804999999999886e-16 3.853775000000000126e-18
5.201712679000000207e+03 1.220226999999999909e-16 3.922698999999999653e-18
5.203014543999999660e+03 1.106049999999999996e-16 3.740489999999999731e-18
5.204316424999999981e+03 1.128149999999999902e-16 3.793461999999999945e-18
5.205618319999999585e+03 1.195073999999999932e-16 3.915044999999999955e-18
5.206920231000000058e+03 1.212249999999999878e-16 3.932718999999999850e-18
5.208222157000000152e+03 1.217519000000000093e-16 3.962232999999999677e-18
5.209524099000000206e+03 1.152791999999999928e-16 3.802467999999999818e-18
5.210826055000000451e+03 1.172022000000000095e-16 3.858220999999999771e-18
5.212128026999999747e+03 1.165499000000000087e-16 3.868449000000000115e-18
5.213430013999999574e+03 1.125059000000000016e-16 3.822017000000000330e-18
5.214732017000000269e+03 1.209261000000000117e-16 3.906935000000000235e-18
5.216034034999999676e+03 1.122958000000000122e-16 3.739435000000000163e-18
5.217336067999999614e+03 1.129614000000000097e-16 3.804239999999999873e-18
5.218638116000000082e+03 1.132832000000000044e-16 3.765011999999999915e-18
5.219940179999999600e+03 1.126218999999999970e-16 3.760719000000000303e-18
5.221242258999999649e+03 1.143753000000000049e-16 3.797979999999999877e-18
5.222544353000000228e+03 1.158415000000000010e-16 3.813617999999999948e-18
5.223846462000000429e+03 1.042615000000000056e-16 3.647967000000000089e-18
5.225148586999999679e+03 1.196649000000000110e-16 3.870022000000000253e-18
5.226450727000000370e+03 1.137938000000000023e-16 3.807886000000000262e-18
5.227752881999999772e+03 1.070245999999999967e-16 3.682890000000000130e-18
5.229055051999999705e+03 1.081971999999999993e-16 3.688744999999999857e-18
5.230357237999999597e+03 1.061664999999999966e-16 3.609976999999999723e-18
5.231659439000000020e+03 1.113018000000000004e-16 3.694756999999999976e-18
5.232961655000000064e+03 1.154396999999999883e-16 3.835498999999999839e-18
5.234263887000000068e+03 1.110394999999999922e-16 3.744262000000000238e-18
5.235566133999999693e+03 1.098013999999999988e-16 3.742539000000000143e-18
5.236868395999999848e+03 1.094822000000000044e-16 3.731393999999999884e-18
5.238170672999999624e+03 1.087717999999999993e-16 3.692700999999999900e-18
5.239472966000000270e+03 1.110897000000000014e-16 3.716738999999999864e-18
5.240775273999999627e+03 1.046573999999999959e-16 3.575648000000000127e-18
5.242077597000000424e+03 1.130421000000000003e-16 3.770372000000000170e-18
5.243379934999999932e+03 1.071663999999999939e-16 3.657168000000000291e-18
5.244682289000000310e+03 1.067527000000000036e-16 3.700186999999999954e-18
5.245984656999999970e+03 1.076084999999999987e-16 3.677133000000000323e-18
5.247287041999999929e+03 1.041977999999999988e-16 3.662735999999999921e-18
5.248589441000000079e+03 1.095261000000000015e-16 3.673564000000000092e-18
5.249891856000000189e+03 1.112396000000000070e-16 3.743129000000000230e-18
5.251194284999999581e+03 1.082141000000000011e-16 3.684829999999999829e-18
5.252496731000000182e+03 1.038897999999999970e-16 3.624151999999999881e-18
5.253799191000000064e+03 1.132600999999999972e-16 3.728876999999999915e-18
5.255101666999999907e+03 1.168536000000000081e-16 3.879981999999999697e-18
5.256404156999999941e+03 1.063468999999999961e-16 3.634434000000000054e-18
5.257706664000000274e+03 1.162729999999999914e-16 3.796078000000000117e-18
5.259009184999999889e+03 1.134887000000000084e-16 3.752269999999999679e-18
5.260311722000000373e+03 1.104033000000000017e-16 3.766211000000000058e-18
5.261614273000000139e+03 1.119817999999999937e-16 3.758996999999999721e-18
5.262916841000000204e+03 1.093457000000000020e-16 3.700410999999999992e-18
5.264219422999999551e+03 1.135854000000000027e-16 3.782461999999999772e-18
5.265522020999999768e+03 1.131981999999999991e-16 3.799964999999999948e-18
5.266824633000000176e+03 1.129106999999999919e-16 3.779051999999999727e-18
5.268127260999999635e+03 1.162073000000000118e-16 3.749209000000000278e-18
5.269429904999999962e+03 1.110653999999999883e-16 3.730454999999999923e-18
5.270732562999999573e+03 1.137872999999999893e-16 3.796209999999999616e-18
5.272035237000000052e+03 1.125695999999999961e-16 3.773162999999999650e-18
5.273337926000000152e+03 1.085818999999999969e-16 3.753381999999999924e-18
5.274640629999999874e+03 1.145304000000000111e-16 3.799357000000000174e-18
5.275943349999999555e+03 1.154441000000000096e-16 3.769856999999999677e-18
5.277246084999999766e+03 1.119906999999999937e-16 3.811930999999999997e-18
5.278548834999999599e+03 1.123588999999999915e-16 3.771350999999999863e-18
5.279851599999999962e+03 1.146042999999999935e-16 3.770255000000000281e-18
5.281154379999999946e+03 1.149394000000000095e-16 3.785224000000000313e-18
5.282457175999999890e+03 1.099980000000000028e-16 3.742029000000000290e-18
5.283759987000000365e+03 1.141557000000000003e-16 3.813070000000000157e-18
5.285062812999999551e+03 1.139014000000000062e-16 3.744633000000000157e-18
5.286365654999999606e+03 1.126665000000000037e-16 3.742141999999999821e-18
5.287668510999999853e+03 1.130637999999999884e-16 3.738064000000000018e-18
5.288971383000000060e+03 1.144902000000000011e-16 3.789081999999999665e-18
5.290274269999999888e+03 1.126944000000000095e-16 3.818984999999999867e-18
5.291577172000000246e+03 1.144584000000000072e-16 3.782538999999999930e-18
5.292880089999999655e+03 1.159422999999999967e-16 3.769119999999999709e-18
5.294183022999999594e+03 1.142631999999999976e-16 3.834259999999999965e-18
5.295485971000000063e+03 1.144906000000000031e-16 3.764571999999999785e-18
5.296788934000000154e+03 1.144018999999999983e-16 3.743948000000000225e-18
5.298091911999999866e+03 1.099696000000000007e-16 3.690063999999999966e-18
5.299394906000000447e+03 1.133039000000000000e-16 3.767292000000000030e-18
5.300697914999999739e+03 1.158932999999999933e-16 3.837616000000000180e-18
5.302000938999999562e+03 1.188780000000000110e-16 3.863456999999999702e-18
5.303303977999999915e+03 1.142726000000000062e-16 3.802379000000000126e-18
5.304607033000000229e+03 1.152094999999999939e-16 3.764006000000000308e-18
5.305910103000000163e+03 1.151315000000000102e-16 3.780593000000000079e-18
5.307213187000000289e+03 1.096537000000000038e-16 3.717057999999999747e-18
5.308516287999999804e+03 1.079668000000000039e-16 3.723525999999999888e-18
5.309819403000000420e+03 1.109688000000000007e-16 3.748406000000000175e-18
5.311122534000000087e+03 1.127129000000000067e-16 3.637224000000000022e-18
5.312425680000000284e+03 1.113216000000000101e-16 3.738340000000000093e-18
5.313728841000000102e+03 1.151167999999999944e-16 3.847567999999999679e-18
5.315032017000000451e+03 1.108626000000000036e-16 3.720525999999999981e-18
5.316335208000000421e+03 1.129384999999999911e-16 3.818552000000000171e-18
5.317638415000000350e+03 1.113543999999999966e-16 3.700428000000000167e-18
5.318941636999999901e+03 1.117140999999999963e-16 3.767471999999999978e-18
5.320244873999999982e+03 1.045513999999999997e-16 3.697578000000000217e-18
5.321548125999999684e+03 1.148196000000000080e-16 3.828989999999999684e-18
5.322851394000000255e+03 1.091108999999999977e-16 3.666065999999999733e-18
5.324154677000000447e+03 1.124221000000000021e-16 3.759949999999999780e-18
5.325457973999999922e+03 1.112404999999999929e-16 3.725181000000000054e-18
5.326761287999999695e+03 1.124715000000000074e-16 3.719956000000000145e-18
5.328064615999999660e+03 1.175056999999999956e-16 3.824455000000000347e-18
5.329367959000000155e+03 1.096976999999999952e-16 3.720131000000000223e-18
5.330671317999999701e+03 1.170315000000000016e-16 3.825517999999999861e-18
5.331974691999999777e+03 1.135785999999999944e-16 3.776995999999999651e-18
5.333278081000000384e+03 1.081848000000000008e-16 3.674769999999999899e-18
5.334581486000000041e+03 1.054880999999999988e-16 3.616157000000000256e-18
5.335884904999999890e+03 1.093991999999999964e-16 3.674427000000000177e-18
5.337188339999999698e+03 1.157696000000000037e-16 3.762184000000000010e-18
5.338491790000000037e+03 1.126190000000000014e-16 3.789073000000000207e-18
5.339795254999999997e+03 1.142708999999999918e-16 3.779114000000000274e-18
5.341098734999999579e+03 1.149579000000000067e-16 3.784536000000000305e-18
5.342402231000000029e+03 1.146304000000000029e-16 3.771978000000000376e-18
5.343705742000000100e+03 1.105680000000000052e-16 3.741974999999999689e-18
5.345009267999999793e+03 1.157326000000000092e-16 3.805472000000000084e-18
5.346312809000000016e+03 1.154571000000000110e-16 3.916962000000000097e-18
5.347616364999999860e+03 1.060542999999999950e-16 3.646745999999999901e-18
5.348919936999999663e+03 1.103138000000000054e-16 3.688713000000000072e-18
5.350223522999999659e+03 1.062231999999999942e-16 3.610885000000000181e-18
5.351527124999999614e+03 1.096856999999999987e-16 3.676922000000000101e-18
5.352830742000000100e+03 1.092296999999999943e-16 3.706129000000000350e-18
5.354134374999999636e+03 1.087891000000000030e-16 3.661381999999999951e-18
5.355438022000000274e+03 1.117422999999999974e-16 3.769056999999999650e-18
5.356741684999999961e+03 1.082412000000000030e-16 3.654823999999999836e-18
5.358045363000000179e+03 1.013948000000000053e-16 3.600626000000000334e-18
5.359349056000000019e+03 1.114309000000000039e-16 3.718064999999999637e-18
5.360652764000000388e+03 1.088746999999999989e-16 3.668418000000000135e-18
5.361956487000000379e+03 1.056995999999999949e-16 3.545763000000000382e-18
5.363260226000000330e+03 1.064675000000000014e-16 3.632837000000000078e-18
5.364563979999999901e+03 1.169300000000000087e-16 3.829475000000000186e-18
5.365867747999999665e+03 1.099088000000000018e-16 3.697655000000000375e-18
5.367171532999999727e+03 1.142464999999999968e-16 3.784156000000000158e-18
5.368475331999999980e+03 1.161932000000000112e-16 3.749495000000000093e-18
5.369779145999999855e+03 1.070247000000000034e-16 3.694288000000000137e-18
5.371082975999999690e+03 1.152703999999999995e-16 3.772398999999999767e-18
5.372386821000000054e+03 1.081980999999999975e-16 3.682257999999999747e-18
5.373690681000000041e+03 1.081809999999999947e-16 3.695564999999999949e-18
5.374994555999999648e+03 1.080326999999999968e-16 3.653315000000000039e-18
5.376298445999999785e+03 1.101345999999999994e-16 3.756304999999999674e-18
5.377602351999999883e+03 1.169148000000000090e-16 3.806063999999999965e-18
5.378906272999999601e+03 1.114210000000000113e-16 3.789660000000000217e-18
5.380210208999999850e+03 1.096941999999999968e-16 3.662764000000000119e-18
5.381514159999999720e+03 1.124359000000000074e-16 3.752422999999999712e-18
5.382818126000000120e+03 1.119363000000000012e-16 3.740047999999999807e-18
5.384122107000000142e+03 1.096426000000000054e-16 3.684409999999999949e-18
5.385426104000000123e+03 1.129070999999999991e-16 3.810027999999999954e-18
5.386730115999999725e+03 1.091614000000000022e-16 3.696169999999999646e-18
5.388034142000000429e+03 1.154074000000000104e-16 3.776564999999999749e-18
5.389338184999999612e+03 1.148225000000000036e-16 3.743517000000000324e-18
5.390642241999999897e+03 1.114577999999999925e-16 3.718810999999999833e-18
5.391946313999999802e+03 1.164049999999999904e-16 3.777766999999999968e-18
5.393250401999999667e+03 1.167041000000000044e-16 3.805413999999999895e-18
5.394554503999999724e+03 1.186640999999999909e-16 3.891426999999999870e-18
5.395858621999999741e+03 1.133264999999999986e-16 3.738305999999999743e-18
5.397162755000000288e+03 1.186947000000000037e-16 3.807211000000000071e-18
5.398466903999999886e+03 1.162566999999999925e-16 3.930334000000000152e-18
5.399771066999999675e+03 1.111873000000000062e-16 3.716112999999999633e-18
5.401075246000000334e+03 1.157986000000000087e-16 3.791271000000000293e-18
5.402379439000000275e+03 1.181496000000000049e-16 3.840459999999999978e-18
5.403683648000000176e+03 1.248109999999999932e-16 3.941994999999999646e-18
5.404987871999999697e+03 1.126410999999999915e-16 3.766979000000000299e-18
5.406292110999999750e+03 1.166525000000000008e-16 3.798292000000000096e-18
5.407596365999999762e+03 1.252226999999999985e-16 3.989683999999999763e-18
5.408900634999999966e+03 1.230349000000000047e-16 3.923144999999999935e-18
5.410204920000000129e+03 1.165970999999999910e-16 3.838070999999999921e-18
5.411509219999999914e+03 1.148137999999999922e-16 3.764806999999999846e-18
5.412813533999999891e+03 1.105513000000000043e-16 3.718779000000000047e-18
5.414117865000000165e+03 1.160949000000000092e-16 3.837111999999999709e-18
5.415422209999999723e+03 1.219495999999999878e-16 3.852457000000000300e-18
5.416726569999999811e+03 1.181203000000000046e-16 3.878725999999999648e-18
5.418030945999999858e+03 1.088983999999999967e-16 3.638691000000000293e-18
5.419335336000000098e+03 1.065654000000000015e-16 3.658410999999999754e-18
5.420639742000000297e+03 1.128416000000000082e-16 3.739915000000000025e-18
5.421944163000000117e+03 1.201669000000000042e-16 3.891324000000000080e-18
5.423248598999999558e+03 1.060711999999999969e-16 3.687939999999999961e-18
5.424553050999999869e+03 1.170980999999999917e-16 3.827799999999999770e-18
5.425857517000000371e+03 1.148997999999999901e-16 3.757128000000000027e-18
5.427161998999999923e+03 1.186159999999999981e-16 3.770009999999999710e-18
5.428466494999999668e+03 1.137944999999999995e-16 3.771948999999999896e-18
5.429771007000000282e+03 1.140153000000000099e-16 3.740519000000000211e-18
5.431075533999999607e+03 1.118707000000000036e-16 3.709470000000000184e-18
5.432380076000000372e+03 1.171584000000000067e-16 3.793621000000000130e-18
5.433684634000000187e+03 1.098697999999999976e-16 3.705496999999999967e-18
5.434989206000000195e+03 1.134090999999999923e-16 3.714602000000000043e-18
5.436293794000000162e+03 1.142953000000000115e-16 3.814059000000000360e-18
5.437598396000000321e+03 1.116635000000000098e-16 3.731303999999999910e-18
5.438903014000000439e+03 1.134320999999999929e-16 3.780427999999999742e-18
5.440207647000000179e+03 1.092851999999999984e-16 3.634645000000000276e-18
5.441512295000000449e+03 1.048147999999999948e-16 3.634904999999999688e-18
5.442816958000000341e+03 1.149962999999999957e-16 3.759832000000000379e-18
5.444121637000000192e+03 1.134505999999999901e-16 3.730309999999999836e-18
5.445426330000000235e+03 1.066520000000000023e-16 3.674154000000000179e-18
5.446731039000000237e+03 1.104447999999999995e-16 3.717576999999999828e-18
5.448035762999999861e+03 1.077213999999999975e-16 3.638282999999999948e-18
5.449340502000000015e+03 1.027242999999999981e-16 3.580895000000000081e-18
5.450645255999999790e+03 1.084342000000000019e-16 3.664108999999999860e-18
5.451950025000000096e+03 1.024796999999999956e-16 3.551493999999999785e-18
5.453254809000000023e+03 1.135181999999999974e-16 3.775065999999999693e-18
5.454559608999999909e+03 1.077626999999999944e-16 3.699659999999999926e-18
5.455864422999999988e+03 1.122420999999999923e-16 3.725831000000000124e-18
5.457169253000000026e+03 1.046341000000000001e-16 3.616124999999999700e-18
5.458474097000000256e+03 1.059515000000000020e-16 3.609992000000000104e-18
5.459778957000000446e+03 1.085442999999999995e-16 3.677900999999999794e-18
5.461083832000000257e+03 1.066474999999999989e-16 3.639805999999999844e-18
5.462388723000000027e+03 1.049681000000000046e-16 3.604316000000000043e-18
5.463693627999999990e+03 1.077823000000000031e-16 3.641849000000000103e-18
5.464998547999999573e+03 1.101163999999999975e-16 3.677313999999999783e-18
5.466303484000000026e+03 1.020257999999999953e-16 3.636744999999999672e-18
5.467608433999999761e+03 1.033108999999999947e-16 3.555560000000000053e-18
5.468913400000000365e+03 1.087155000000000036e-16 3.632292999999999875e-18
5.470218380999999681e+03 1.103262000000000039e-16 3.698910000000000142e-18
5.471523377000000437e+03 1.093850000000000015e-16 3.707840000000000140e-18
5.472828387999999904e+03 1.081650999999999977e-16 3.693279999999999965e-18
5.474133413999999902e+03 1.107332000000000049e-16 3.724661999999999972e-18
5.475438455999999860e+03 1.095860999999999965e-16 3.651148000000000226e-18
5.476743512000000010e+03 1.062879000000000059e-16 3.646624000000000141e-18
5.478048584000000119e+03 1.033559000000000033e-16 3.567335999999999643e-18
5.479353670000000420e+03 1.075544999999999957e-16 3.697685999999999878e-18
5.480658771999999772e+03 1.081602999999999991e-16 3.722102000000000195e-18
5.481963888999999654e+03 1.047000000000000053e-16 3.575963999999999933e-18
5.483269021000000066e+03 1.071788000000000047e-16 3.689207000000000033e-18
5.484574168000000100e+03 1.043783999999999992e-16 3.602700000000000097e-18
5.485879329999999754e+03 1.065380000000000043e-16 3.632606999999999887e-18
5.487184508000000278e+03 1.043171000000000040e-16 3.596984999999999816e-18
5.488489700000000084e+03 1.019186000000000056e-16 3.534001000000000121e-18
5.489794907999999850e+03 1.073432999999999949e-16 3.671776999999999656e-18
5.491100129999999808e+03 1.020478999999999976e-16 3.568591000000000181e-18
5.492405367999999726e+03 1.009366999999999969e-16 3.494345999999999849e-18
5.493710621000000174e+03 1.031666000000000038e-16 3.549200000000000343e-18
5.495015889000000243e+03 1.062964999999999983e-16 3.577489999999999905e-18
5.496321171999999933e+03 1.055679000000000035e-16 3.638661999999999813e-18
5.497626470000000154e+03 1.031510999999999965e-16 3.621022000000000268e-18
5.498931782999999996e+03 1.061768999999999978e-16 3.591409999999999751e-18
5.500237111999999797e+03 1.041786000000000043e-16 3.582167000000000023e-18
5.501542454999999791e+03 1.043045999999999989e-16 3.575332999999999833e-18
5.502847813999999744e+03 9.924793999999999916e-17 3.446224999999999934e-18
5.504153186999999889e+03 1.033594999999999961e-16 3.556759999999999708e-18
5.505458575999999994e+03 1.030533000000000031e-16 3.604961000000000242e-18
5.506763979999999719e+03 1.042305000000000032e-16 3.612771000000000049e-18
5.508069398999999976e+03 1.056621000000000042e-16 3.650837000000000290e-18
5.509374832999999853e+03 1.025734999999999943e-16 3.558624999999999813e-18
5.510680282000000261e+03 1.043254999999999954e-16 3.563041999999999749e-18
5.511985746000000290e+03 1.043749000000000007e-16 3.599471000000000281e-18
5.513291224999999940e+03 1.033030999999999938e-16 3.589659000000000229e-18
5.514596719999999550e+03 1.068452999999999965e-16 3.585469999999999920e-18
5.515902229000000261e+03 1.077639000000000002e-16 3.705026000000000333e-18
5.517207754000000023e+03 1.047044999999999963e-16 3.539855999999999848e-18
5.518513292999999976e+03 1.063989999999999960e-16 3.618631999999999929e-18
5.519818847999999889e+03 1.068109999999999966e-16 3.691285999999999665e-18
5.521124418000000333e+03 1.104586000000000048e-16 3.667993999999999897e-18
5.522430003000000397e+03 1.073145000000000032e-16 3.670540999999999858e-18
5.523735603000000083e+03 1.047328000000000040e-16 3.609433999999999802e-18
5.525041218000000299e+03 1.101614000000000061e-16 3.694146999999999638e-18
5.526346848000000136e+03 1.108142000000000031e-16 3.716694999999999774e-18
5.527652492999999595e+03 1.087531999999999954e-16 3.668273000000000048e-18
5.528958153999999922e+03 1.057044000000000059e-16 3.581220000000000116e-18
5.530263829000000442e+03 1.053986000000000024e-16 3.578730000000000062e-18
5.531569518999999673e+03 1.026274000000000029e-16 3.567960000000000080e-18
5.532875224999999773e+03 1.062804999999999947e-16 3.663758999999999704e-18
5.534180946000000404e+03 1.088330000000000001e-16 3.646532999999999885e-18
5.535486681000000317e+03 1.007549000000000030e-16 3.512131000000000252e-18
5.536792432000000190e+03 1.049416000000000056e-16 3.626443000000000017e-18
5.538098197999999684e+03 1.009700000000000043e-16 3.508000000000000131e-18
5.539403978999999708e+03 1.041871999999999967e-16 3.727914000000000115e-18
5.540709775000000263e+03 1.119971000000000001e-16 3.722945000000000030e-18
5.542015586000000440e+03 1.092758000000000021e-16 3.627427000000000351e-18
5.543321412000000237e+03 9.924768999999999486e-17 3.505560000000000319e-18
5.544627252999999655e+03 1.065233000000000008e-16 3.742870999999999842e-18
5.545933109999999942e+03 1.072227000000000019e-16 3.630383999999999679e-18
5.547238981000000422e+03 1.117462999999999922e-16 3.704594999999999661e-18
5.548544867999999951e+03 9.989900999999999950e-17 3.555872000000000272e-18
5.549850768999999673e+03 1.035576999999999955e-16 3.538154999999999798e-18
5.551156686000000263e+03 1.108338999999999939e-16 3.673464000000000378e-18
5.552462617000000137e+03 1.013234999999999986e-16 3.394524000000000150e-18
5.553768563999999969e+03 1.092563000000000000e-16 3.628573000000000175e-18
5.555074526000000333e+03 1.068207000000000005e-16 3.664654999999999857e-18
5.556380503000000317e+03 1.098211999999999962e-16 3.682513000000000059e-18
5.557686493999999584e+03 1.067859000000000043e-16 3.635087000000000200e-18
5.558992500999999720e+03 1.094184000000000032e-16 3.646734999999999878e-18
5.560298523000000387e+03 1.138373000000000098e-16 3.758461999999999746e-18
