#OBJECT = 20xyk
#MJD-OBS = 59145.320150
#DATE-OBS = 2020-10-23T07:41:01
#EXPTIME = 1820.000000
#AIRMASS = 1.026000
# 
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
#FLUXCAL = RELATIVE
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
5101.130000 5.429375e-17 3.966756e-17
5104.060000 6.205735e-17 3.939463e-17
5106.990000 5.650570e-17 3.855935e-17
5109.920000 9.415651e-17 3.858754e-17
5112.850000 7.738791e-17 3.747436e-17
5115.780000 1.173020e-16 3.745631e-17
5118.710000 2.614816e-17 3.550426e-17
5121.640000 6.075475e-18 3.458671e-17
5124.570000 1.714557e-17 3.425687e-17
5127.500000 -8.334185e-18 3.288609e-17
5130.430000 2.425846e-17 3.257817e-17
5133.360000 6.909868e-17 3.226361e-17
5136.290000 5.980898e-17 3.149405e-17
5139.220000 7.869680e-17 3.048323e-17
5142.150000 2.903017e-17 2.916151e-17
5145.080000 3.254487e-17 2.847245e-17
5148.010000 7.678633e-17 2.753494e-17
5150.940000 8.976751e-17 2.653883e-17
5153.870000 5.240297e-17 2.517417e-17
5156.800000 5.878123e-17 2.440643e-17
5159.730000 1.063729e-16 2.388965e-17
5162.660000 9.026922e-17 2.294573e-17
5165.590000 9.374243e-17 2.199762e-17
5168.520000 7.905306e-17 2.074624e-17
5171.450000 5.522732e-17 1.970022e-17
5174.380000 6.418220e-17 1.916824e-17
5177.310000 8.370388e-17 1.848628e-17
5180.240000 5.497028e-17 1.783932e-17
5183.170000 4.008057e-17 1.717116e-17
5186.100000 8.631784e-17 1.737928e-17
5189.030000 1.018581e-16 1.722861e-17
5191.960000 9.723891e-17 1.697134e-17
5194.890000 5.127237e-17 1.642184e-17
5197.820000 6.333848e-17 1.664177e-17
5200.750000 6.783230e-17 1.654675e-17
5203.680000 7.028313e-17 1.644771e-17
5206.610000 7.317518e-17 1.625762e-17
5209.540000 7.047975e-17 1.626415e-17
5212.470000 7.795903e-17 1.632425e-17
5215.400000 5.904914e-17 1.602106e-17
5218.330000 4.290638e-17 1.599451e-17
5221.260000 4.880656e-17 1.594442e-17
5224.190000 6.967475e-17 1.598220e-17
5227.120000 7.024158e-17 1.600745e-17
5230.050000 8.592798e-17 1.595637e-17
5232.980000 8.070691e-17 1.593100e-17
5235.910000 5.471616e-17 1.572964e-17
5238.840000 8.189964e-17 1.595496e-17
5241.770000 8.795044e-17 1.591526e-17
5244.700000 5.798305e-17 1.541321e-17
5247.630000 6.596299e-17 1.525769e-17
5250.560000 7.504349e-17 1.541433e-17
5253.490000 7.432140e-17 1.532202e-17
5256.420000 8.659031e-17 1.542872e-17
5259.350000 7.380942e-17 1.509897e-17
5262.280000 6.079239e-17 1.481062e-17
5265.210000 6.401714e-17 1.469061e-17
5268.140000 7.953526e-17 1.466953e-17
5271.070000 6.987779e-17 1.421689e-17
5274.000000 5.206233e-17 1.392024e-17
5276.930000 6.041001e-17 1.396986e-17
5279.860000 6.688485e-17 1.369423e-17
5282.790000 5.739050e-17 1.353175e-17
5285.720000 7.609810e-17 1.368890e-17
5288.650000 8.367564e-17 1.351431e-17
5291.580000 6.845458e-17 1.331616e-17
5294.510000 7.317471e-17 1.332525e-17
5297.440000 7.563675e-17 1.324772e-17
5300.370000 7.309627e-17 1.310387e-17
5303.300000 6.874696e-17 1.277903e-17
5306.230000 6.673690e-17 1.276292e-17
5309.160000 6.999715e-17 1.266570e-17
5312.090000 6.176895e-17 1.234197e-17
5315.020000 7.708280e-17 1.241286e-17
5317.950000 5.947100e-17 1.216781e-17
5320.880000 5.839118e-17 1.196038e-17
5323.810000 5.778901e-17 1.186831e-17
5326.740000 5.938889e-17 1.177314e-17
5329.670000 7.582642e-17 1.195231e-17
5332.600000 6.922326e-17 1.187401e-17
5335.530000 9.129348e-17 1.193383e-17
5338.460000 9.691860e-17 1.195384e-17
5341.390000 7.493039e-17 1.167099e-17
5344.320000 8.970082e-17 1.170327e-17
5347.250000 6.058620e-17 1.137198e-17
5350.180000 5.620385e-17 1.128409e-17
5353.110000 5.732063e-17 1.125537e-17
5356.040000 6.030975e-17 1.122129e-17
