#OBJECT = Ppdy
#MJD-OBS = 58735.555694
#DATE-OBS = 2019-09-09T13:20:12
#EXPTIME = 3620.000000
#AIRMASS = 1.020000
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
5105.130000 7.452583e-17 5.111090e-34
5107.130000 4.279926e-17 6.490838e-34
5109.130000 1.374989e-17 5.183723e-34
5111.130000 1.339616e-17 4.407483e-34
5113.130000 2.229522e-17 5.982176e-34
5115.130000 7.786592e-17 5.358485e-34
5117.130000 8.128536e-17 4.118332e-34
5119.130000 7.845718e-17 5.645163e-34
5121.130000 9.387888e-17 5.307919e-34
5123.130000 8.906913e-17 3.756017e-34
5125.130000 8.235033e-17 4.959090e-34
5127.130000 4.613498e-17 4.877852e-34
5129.130000 4.722020e-17 3.391133e-34
5131.130000 5.038734e-17 4.140665e-34
5133.130000 6.833269e-17 4.415202e-34
5135.130000 6.218968e-17 3.097060e-34
5137.130000 6.378982e-17 3.427426e-34
5139.130000 8.490055e-17 3.863428e-34
5141.130000 5.019727e-17 2.730068e-34
5143.130000 5.202405e-17 2.725457e-34
5145.130000 9.572550e-17 3.408663e-34
5147.130000 1.126904e-16 2.605822e-34
5149.130000 1.077512e-16 2.332346e-34
5151.130000 8.848754e-17 2.913514e-34
5153.130000 8.080567e-17 2.338319e-34
5155.130000 7.057302e-17 1.862524e-34
5157.130000 5.691938e-17 2.358886e-34
5159.130000 5.346578e-17 2.030302e-34
5161.130000 6.137475e-17 1.502123e-34
5163.130000 7.068027e-17 2.047064e-34
5165.130000 7.552900e-17 1.941520e-34
5167.130000 7.744068e-17 1.328032e-34
5169.130000 7.801721e-17 1.692561e-34
5171.130000 6.434906e-17 1.639318e-34
5173.130000 6.291190e-17 1.100200e-34
5175.130000 6.111047e-17 1.275638e-34
5177.130000 5.585781e-17 1.411201e-34
5179.130000 5.280676e-17 1.045640e-34
5181.130000 5.198952e-17 1.130083e-34
5183.130000 5.434315e-17 1.328595e-34
5185.130000 5.622124e-17 1.004194e-34
