#OBJECT = ASASSN-19bx
#MJD-OBS = 58518.584421
#DATE-OBS = 2019-02-04T14:01:34
#EXPTIME = 1820.000000
#AIRMASS = 1.660000
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
# BLUE_FLUX = data/035_lbl1/spec_C19_035_039_002_17_B.fits
# BLUE_VAR = data/035_lbl1/var_spec_C19_035_039_002_17_B.fits
# RED_FLUX = data/035_lbl1/spec_C19_035_039_002_17_R.fits
# RED_VAR = data/035_lbl1/var_spec_C19_035_039_002_17_R.fits
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
3305.060000 3.385643e-17 9.034664e-17
3307.060000 -1.008419e-17 8.175996e-17
3309.060000 -6.331189e-17 8.462148e-17
3311.060000 -2.148596e-17 9.672588e-17
3313.060000 8.587000e-17 1.092265e-16
3315.060000 3.933485e-17 1.032681e-16
3317.060000 4.976309e-17 8.499135e-17
3319.060000 9.590205e-17 7.532456e-17
3321.060000 1.351568e-16 7.645805e-17
3323.060000 1.246932e-16 8.804384e-17
3325.060000 2.872144e-17 1.039378e-16
3327.060000 4.788643e-17 1.028239e-16
3329.060000 9.035379e-17 8.765337e-17
3331.060000 1.121414e-16 7.564924e-17
3333.060000 1.425408e-16 7.314834e-17
3335.060000 1.722328e-16 8.044397e-17
3337.060000 1.630414e-16 9.661180e-17
3339.060000 2.234966e-17 1.002410e-16
3341.060000 1.529009e-16 8.667662e-17
3343.060000 2.551076e-16 7.324329e-17
3345.060000 2.973475e-16 6.833330e-17
3347.060000 3.255828e-16 7.296341e-17
3349.060000 3.743976e-16 8.545795e-17
3351.060000 2.767371e-16 9.357188e-17
3353.060000 3.229389e-16 8.497755e-17
3355.060000 4.222615e-16 7.155063e-17
3357.060000 3.217814e-16 6.451993e-17
3359.060000 1.946414e-16 6.638909e-17
3361.060000 1.997407e-16 7.575881e-17
3363.060000 3.152791e-16 8.782735e-17
3365.060000 2.974776e-16 8.507250e-17
3367.060000 3.195921e-16 7.200416e-17
3369.060000 2.617884e-16 6.342652e-17
3371.060000 2.404102e-16 6.355950e-17
3373.060000 2.771777e-16 7.214648e-17
3375.060000 2.748549e-16 8.559331e-17
3377.060000 2.432735e-16 8.524056e-17
3379.060000 2.640698e-16 7.130251e-17
3381.060000 2.348994e-16 6.123360e-17
3383.060000 1.849829e-16 5.900421e-17
3385.060000 1.194999e-16 6.483204e-17
3387.060000 4.899988e-17 7.673433e-17
3389.060000 1.822640e-16 8.142953e-17
3391.060000 2.581646e-16 7.126841e-17
3393.060000 2.335000e-16 5.967664e-17
3395.060000 2.388250e-16 5.663095e-17
3397.060000 2.322894e-16 6.165295e-17
3399.060000 1.379315e-16 7.185756e-17
3401.060000 -8.622383e-17 7.819903e-17
3403.060000 -8.785712e-17 7.102558e-17
3405.060000 1.170581e-16 5.969211e-17
3407.060000 2.010408e-16 5.408170e-17
3409.060000 1.905887e-16 5.584249e-17
3411.060000 1.570422e-16 6.399752e-17
3413.060000 1.605574e-16 7.371957e-17
3415.060000 2.795609e-16 7.156888e-17
3417.060000 2.907303e-16 5.965377e-17
3419.060000 2.949820e-16 5.213530e-17
3421.060000 2.314648e-16 5.155153e-17
3423.060000 1.458852e-16 5.752929e-17
3425.060000 1.795009e-16 6.839919e-17
