# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 21bne
# CHANNEL = B+R
# EXPNUM = 21_039_040
# MJD-OBS = 59253.375450
# EXPTIME = 2700.1s
# AIRMASS = 1.09
# RA = 09:27:57.10
# DEC = 12:47:28.74
# wl fl err
# [A] [erg/s/cm2/A]
3402.860000 8.916495e-16 2.108710e-14
3405.860000 -1.129767e-14 2.197477e-14
3408.860000 -1.623548e-14 1.970870e-14
3411.860000 1.714577e-14 1.905993e-14
3414.860000 2.561856e-14 2.114876e-14
3417.860000 3.489078e-14 2.177873e-14
3420.860000 3.330465e-14 1.977437e-14
3423.860000 1.619345e-14 1.900471e-14
3426.860000 2.154639e-14 2.151690e-14
3429.860000 9.779476e-15 2.126862e-14
3432.860000 1.903172e-14 1.892506e-14
3435.860000 1.303314e-15 1.865834e-14
3438.860000 2.798052e-14 2.138944e-14
3441.860000 2.088879e-14 2.100208e-14
3444.860000 1.917889e-14 1.844128e-14
3447.860000 1.062241e-14 1.883157e-14
3450.860000 1.633675e-14 2.069487e-14
3453.860000 5.104908e-14 2.052029e-14
3456.860000 1.880390e-14 1.821814e-14
3459.860000 -3.255837e-14 1.853603e-14
3462.860000 -1.836351e-14 2.018709e-14
3465.860000 1.330879e-14 1.950461e-14
3468.860000 4.893342e-15 1.786641e-14
3471.860000 5.480817e-14 1.993313e-14
3474.860000 1.886545e-14 2.017151e-14
3477.860000 1.679630e-14 1.852801e-14
3480.860000 1.566791e-14 1.748545e-14
3483.860000 1.081625e-14 1.931090e-14
3486.860000 3.338723e-14 2.026521e-14
3489.860000 1.641115e-14 1.799688e-14
3492.860000 -1.683520e-14 1.690556e-14
3495.860000 -1.705292e-14 1.884287e-14
3498.860000 2.551688e-14 1.936584e-14
3501.860000 7.095951e-15 1.689022e-14
3504.860000 1.422772e-14 1.681940e-14
3507.860000 1.300047e-14 1.869580e-14
3510.860000 5.793142e-15 1.840974e-14
3513.860000 -1.414919e-14 1.602736e-14
3516.860000 -2.144929e-14 1.630805e-14
3519.860000 3.904625e-15 1.837445e-14
3522.860000 2.570178e-14 1.808071e-14
3525.860000 2.872678e-14 1.635546e-14
3528.860000 -1.720380e-14 1.661077e-14
3531.860000 -5.307036e-15 1.812683e-14
3534.860000 1.749907e-14 1.754879e-14
3537.860000 -1.483510e-14 1.597887e-14
3540.860000 -1.622476e-14 1.728736e-14
3543.860000 -1.021704e-14 1.831862e-14
3546.860000 -2.467585e-14 1.691123e-14
3549.860000 -1.326186e-14 1.625072e-14
3552.860000 -9.941162e-15 1.790568e-14
3555.860000 -2.737098e-15 1.833174e-14
3558.860000 -4.775523e-15 1.645381e-14
