#OBJECT = eok
#MJD-OBS = 58614.512755
#DATE-OBS = 2019-05-11T12:18:22
#EXPTIME = 1820.000000
#AIRMASS = 1.009000
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
3305.060000 1.770119e-16 2.004188e-33
3307.060000 1.747873e-16 1.804252e-33
3309.060000 1.668160e-16 1.847140e-33
3311.060000 1.790638e-16 2.068224e-33
3313.060000 1.734519e-16 2.306207e-33
3315.060000 1.892641e-16 2.200911e-33
3317.060000 1.464922e-16 1.742721e-33
3319.060000 1.241017e-16 1.539430e-33
3321.060000 1.264819e-16 1.573481e-33
3323.060000 1.411538e-16 1.840905e-33
3325.060000 1.423871e-16 2.169748e-33
3327.060000 2.094767e-16 2.129520e-33
3329.060000 2.098868e-16 1.836584e-33
3331.060000 1.596021e-16 1.559426e-33
3333.060000 1.187510e-16 1.481941e-33
3335.060000 9.758319e-17 1.593672e-33
3337.060000 7.878149e-17 1.867310e-33
3339.060000 1.458706e-16 1.982232e-33
3341.060000 1.325322e-16 1.674017e-33
3343.060000 1.347330e-16 1.400476e-33
3345.060000 1.696397e-16 1.310671e-33
3347.060000 1.901974e-16 1.401604e-33
3349.060000 1.489947e-16 1.594769e-33
3351.060000 8.946972e-17 1.668768e-33
3353.060000 1.005622e-16 1.501525e-33
3355.060000 1.281431e-16 1.271801e-33
3357.060000 1.510829e-16 1.171854e-33
3359.060000 1.490723e-16 1.215842e-33
3361.060000 1.299888e-16 1.347059e-33
3363.060000 1.625319e-16 1.555025e-33
3365.060000 1.889839e-16 1.529935e-33
3367.060000 1.587338e-16 1.317660e-33
3369.060000 1.492177e-16 1.171254e-33
3371.060000 1.485560e-16 1.170927e-33
3373.060000 1.495940e-16 1.308762e-33
3375.060000 1.557181e-16 1.544941e-33
3377.060000 1.613889e-16 1.526710e-33
3379.060000 2.066459e-16 1.282038e-33
3381.060000 1.776779e-16 1.067172e-33
3383.060000 1.512341e-16 1.003470e-33
3385.060000 1.607080e-16 1.083372e-33
3387.060000 2.061580e-16 1.329463e-33
3389.060000 2.377354e-16 1.381074e-33
3391.060000 2.184815e-16 1.200377e-33
3393.060000 1.801485e-16 9.912697e-34
3395.060000 1.806203e-16 9.572450e-34
3397.060000 1.831104e-16 1.053067e-33
3399.060000 1.460226e-16 1.167718e-33
3401.060000 1.181165e-16 1.264380e-33
3403.060000 1.531052e-16 1.161872e-33
3405.060000 1.842229e-16 9.906699e-34
3407.060000 1.909227e-16 8.866729e-34
3409.060000 1.750071e-16 8.992470e-34
3411.060000 1.568714e-16 1.002851e-33
3413.060000 1.845891e-16 1.157795e-33
3415.060000 1.430297e-16 1.077342e-33
3417.060000 1.693892e-16 9.324142e-34
3419.060000 1.737276e-16 8.182021e-34
3421.060000 1.745012e-16 8.135618e-34
3423.060000 1.805848e-16 9.168809e-34
3425.060000 1.872766e-16 1.074623e-33
3427.060000 1.955917e-16 1.077949e-33
3429.060000 1.874142e-16 8.950775e-34
3431.060000 1.697506e-16 7.501691e-34
3433.060000 1.569010e-16 7.118438e-34
3435.060000 1.539338e-16 7.766104e-34
3437.060000 1.616858e-16 9.274884e-34
3439.060000 1.942012e-16 9.899664e-34
3441.060000 1.702895e-16 8.446996e-34
3443.060000 1.600379e-16 6.988389e-34
3445.060000 1.661069e-16 6.493275e-34
3447.060000 1.885428e-16 7.011684e-34
3449.060000 2.164082e-16 8.600262e-34
3451.060000 2.072767e-16 9.475553e-34
3453.060000 1.706286e-16 8.594840e-34
3455.060000 1.782771e-16 7.104638e-34
3457.060000 1.713771e-16 6.238953e-34
3459.060000 1.764480e-16 6.305635e-34
3461.060000 2.006796e-16 7.244663e-34
3463.060000 2.050012e-16 8.617581e-34
3465.060000 1.779756e-16 8.373298e-34
3467.060000 2.379231e-16 7.084648e-34
3469.060000 2.540138e-16 6.120133e-34
3471.060000 2.370013e-16 5.963898e-34
3473.060000 2.111611e-16 6.582601e-34
3475.060000 2.066244e-16 7.986604e-34
3477.060000 2.120446e-16 8.458119e-34
3479.060000 2.115564e-16 7.241159e-34
3481.060000 2.242402e-16 6.294818e-34
3483.060000 2.213909e-16 5.962810e-34
3485.060000 2.208527e-16 6.410272e-34
3487.060000 2.480447e-16 7.627480e-34
3489.060000 2.433162e-16 8.095203e-34
3491.060000 2.544686e-16 7.212019e-34
3493.060000 2.601496e-16 6.091269e-34
3495.060000 2.687417e-16 5.644333e-34
3497.060000 2.654250e-16 5.950897e-34
3499.060000 2.455065e-16 6.770712e-34
3501.060000 2.467667e-16 7.687851e-34
3503.060000 2.319040e-16 6.959288e-34
3505.060000 2.331090e-16 5.918486e-34
3507.060000 2.389533e-16 5.362061e-34
3509.060000 2.460891e-16 5.495991e-34
3511.060000 2.494807e-16 6.273905e-34
3513.060000 2.412687e-16 7.417278e-34
3515.060000 2.237745e-16 7.152487e-34
3517.060000 2.251522e-16 5.856619e-34
3519.060000 2.187156e-16 5.063779e-34
3521.060000 2.202012e-16 4.969183e-34
3523.060000 2.311590e-16 5.571977e-34
3525.060000 2.409750e-16 6.707775e-34
3527.060000 2.285208e-16 6.900027e-34
3529.060000 2.372677e-16 5.981203e-34
3531.060000 2.425072e-16 5.131173e-34
3533.060000 2.407783e-16 4.838348e-34
3535.060000 2.353570e-16 5.198775e-34
3537.060000 2.326484e-16 6.083997e-34
3539.060000 2.407578e-16 6.882179e-34
3541.060000 2.874263e-16 6.502013e-34
3543.060000 2.826497e-16 5.533542e-34
3545.060000 2.736211e-16 5.050010e-34
3547.060000 2.726191e-16 5.275437e-34
3549.060000 2.804626e-16 6.156054e-34
3551.060000 2.836679e-16 7.075551e-34
3553.060000 3.364429e-16 7.058396e-34
3555.060000 2.967277e-16 5.670925e-34
3557.060000 2.778569e-16 4.949930e-34
3559.060000 2.775088e-16 4.964257e-34
3561.060000 2.914285e-16 5.661380e-34
3563.060000 3.223132e-16 6.954689e-34
3565.060000 3.056122e-16 6.756485e-34
3567.060000 3.182701e-16 5.563776e-34
3569.060000 3.141859e-16 4.771761e-34
3571.060000 3.103584e-16 4.621032e-34
3573.060000 3.076024e-16 5.103814e-34
3575.060000 2.984540e-16 6.055739e-34
3577.060000 3.110578e-16 6.356839e-34
3579.060000 3.351972e-16 5.685814e-34
3581.060000 3.485485e-16 4.857632e-34
3583.060000 3.424443e-16 4.528364e-34
3585.060000 3.406938e-16 4.830220e-34
