#OBJECT = ASASSN-18aar
#MJD-OBS = 58455.306979
#DATE-OBS = 2018-12-03T07:22:03
#EXPTIME = 1820.000000
#AIRMASS = 1.654000
#TELESCOPE = UH88
#INSTRUMENT = SNIFS
#WL FL ERR
#[Ang] [erg/s/cm2/A] [erg/s/cm2/A]
5105.130000 2.869309e-16 1.490982e-33
5107.130000 2.943468e-16 1.941972e-33
5109.130000 3.066087e-16 1.647363e-33
5111.130000 2.891822e-16 1.382248e-33
5113.130000 2.558184e-16 1.786869e-33
5115.130000 2.024336e-16 1.510744e-33
5117.130000 2.205131e-16 1.176710e-33
5119.130000 2.501470e-16 1.650813e-33
5121.130000 2.781732e-16 1.577768e-33
5123.130000 2.892261e-16 1.118629e-33
5125.130000 2.999487e-16 1.479824e-33
5127.130000 3.164427e-16 1.498947e-33
5129.130000 3.009124e-16 1.031831e-33
5131.130000 2.854310e-16 1.252601e-33
5133.130000 2.527579e-16 1.323876e-33
5135.130000 2.520029e-16 9.464977e-34
5137.130000 2.507714e-16 1.053362e-33
5139.130000 2.471772e-16 1.176516e-33
5141.130000 2.694880e-16 8.754785e-34
5143.130000 2.764698e-16 8.785203e-34
5145.130000 2.718926e-16 1.062747e-33
5147.130000 2.260059e-16 7.868110e-34
5149.130000 2.175000e-16 7.057474e-34
5151.130000 2.247046e-16 9.022380e-34
5153.130000 2.198316e-16 7.239905e-34
5155.130000 2.304488e-16 5.856549e-34
5157.130000 2.477191e-16 7.742733e-34
5159.130000 2.205099e-16 6.565921e-34
5161.130000 2.365530e-16 4.868012e-34
5163.130000 2.570537e-16 6.655047e-34
5165.130000 2.504565e-16 6.195152e-34
5167.130000 2.706777e-16 4.314548e-34
5169.130000 2.857308e-16 5.579822e-34
5171.130000 2.557109e-16 5.347702e-34
5173.130000 2.523143e-16 3.695916e-34
5175.130000 2.480727e-16 4.346450e-34
5177.130000 2.357538e-16 4.727188e-34
5179.130000 2.493132e-16 3.414565e-34
5181.130000 2.573765e-16 3.669955e-34
5183.130000 2.633389e-16 4.354043e-34
5185.130000 2.746655e-16 3.426973e-34
5187.130000 2.799989e-16 3.340767e-34
5189.130000 2.838273e-16 4.268300e-34
5191.130000 2.760161e-16 3.482757e-34
5193.130000 2.706484e-16 3.040220e-34
5195.130000 2.639917e-16 4.026173e-34
5197.130000 2.589950e-16 3.520245e-34
5199.130000 2.685414e-16 2.840721e-34
5201.130000 2.824559e-16 4.037249e-34
5203.130000 2.571401e-16 3.744781e-34
5205.130000 2.570013e-16 2.767650e-34
5207.130000 2.582368e-16 3.814501e-34
5209.130000 2.660405e-16 4.008132e-34
5211.130000 2.509031e-16 2.798242e-34
5213.130000 2.401149e-16 3.518864e-34
5215.130000 2.492363e-16 3.856440e-34
5217.130000 2.396963e-16 2.749825e-34
5219.130000 2.338026e-16 3.163291e-34
5221.130000 2.320598e-16 3.711457e-34
5223.130000 2.224943e-16 2.783408e-34
5225.130000 2.245897e-16 2.911925e-34
5227.130000 2.443224e-16 3.738488e-34
5229.130000 2.366325e-16 2.972235e-34
5231.130000 2.315766e-16 2.782526e-34
5233.130000 2.252904e-16 3.598688e-34
5235.130000 2.270617e-16 3.092492e-34
5237.130000 2.286282e-16 2.626821e-34
5239.130000 2.306654e-16 3.607460e-34
5241.130000 2.057827e-16 3.119898e-34
5243.130000 2.102921e-16 2.420495e-34
5245.130000 2.188056e-16 3.408735e-34
5247.130000 2.205537e-16 3.310219e-34
5249.130000 2.338619e-16 2.423130e-34
5251.130000 2.451621e-16 3.295057e-34
5253.130000 2.256913e-16 3.323215e-34
5255.130000 2.149380e-16 2.332810e-34
5257.130000 2.085664e-16 2.846117e-34
5259.130000 2.170091e-16 3.183427e-34
5261.130000 2.201228e-16 2.333012e-34
5263.130000 2.189863e-16 2.601623e-34
5265.130000 2.074154e-16 3.081346e-34
5267.130000 2.116609e-16 2.363465e-34
5269.130000 2.115522e-16 2.368056e-34
5271.130000 2.067790e-16 2.930255e-34
5273.130000 2.191225e-16 2.396889e-34
5275.130000 2.212212e-16 2.162124e-34
5277.130000 2.191425e-16 2.847962e-34
5279.130000 2.121272e-16 2.440742e-34
5281.130000 2.058622e-16 1.979913e-34
5283.130000 1.981526e-16 2.677649e-34
5285.130000 2.090691e-16 2.499030e-34
5287.130000 2.104834e-16 1.875850e-34
5289.130000 2.111142e-16 2.615630e-34
5291.130000 1.931597e-16 2.499050e-34
5293.130000 2.020973e-16 1.778816e-34
5295.130000 2.080163e-16 2.324720e-34
5297.130000 1.887540e-16 2.401187e-34
5299.130000 1.967924e-16 1.739956e-34
5301.130000 2.070532e-16 2.079236e-34
5303.130000 2.369642e-16 2.496329e-34
5305.130000 2.260744e-16 1.825214e-34
5307.130000 2.245803e-16 1.956558e-34
5309.130000 2.374308e-16 2.409821e-34
5311.130000 2.284997e-16 1.822562e-34
5313.130000 2.294907e-16 1.761346e-34
5315.130000 2.392262e-16 2.315791e-34
5317.130000 2.273561e-16 1.878733e-34
5319.130000 2.193498e-16 1.621250e-34
5321.130000 2.095645e-16 2.126163e-34
5323.130000 2.297296e-16 1.966723e-34
5325.130000 2.291823e-16 1.552955e-34
5327.130000 2.251967e-16 2.145953e-34
5329.130000 2.375462e-16 2.082094e-34
5331.130000 2.414591e-16 1.537423e-34
5333.130000 2.446191e-16 2.117054e-34
5335.130000 2.355033e-16 2.115522e-34
5337.130000 2.340501e-16 1.487304e-34
5339.130000 2.345489e-16 1.867007e-34
5341.130000 2.486128e-16 2.112128e-34
5343.130000 2.438311e-16 1.514638e-34
5345.130000 2.425417e-16 1.732392e-34
5347.130000 2.493998e-16 2.037305e-34
5349.130000 2.366715e-16 1.515603e-34
5351.130000 2.309171e-16 1.563551e-34
5353.130000 2.293794e-16 1.927898e-34
5355.130000 2.312048e-16 1.542295e-34
5357.130000 2.323811e-16 1.435185e-34
5359.130000 2.338197e-16 1.876220e-34
5361.130000 2.368966e-16 1.625079e-34
5363.130000 2.380218e-16 1.370648e-34
5365.130000 2.389444e-16 1.885528e-34
5367.130000 2.419816e-16 1.708544e-34
5369.130000 2.411652e-16 1.312148e-34
5371.130000 2.398471e-16 1.836898e-34
5373.130000 2.481347e-16 1.829031e-34
5375.130000 2.549623e-16 1.318369e-34
5377.130000 2.616880e-16 1.767035e-34
5379.130000 2.712276e-16 1.881191e-34
5381.130000 2.583497e-16 1.324323e-34
5383.130000 2.512772e-16 1.607202e-34
5385.130000 2.634882e-16 1.827110e-34
5387.130000 2.676489e-16 1.352523e-34
5389.130000 2.730363e-16 1.502115e-34
5391.130000 2.863144e-16 1.826619e-34
5393.130000 2.997896e-16 1.450159e-34
5395.130000 3.050819e-16 1.453507e-34
5397.130000 3.060984e-16 1.863432e-34
5399.130000 3.044518e-16 1.511840e-34
5401.130000 3.032850e-16 1.358681e-34
5403.130000 3.017900e-16 1.827909e-34
5405.130000 2.978837e-16 1.580793e-34
5407.130000 2.945970e-16 1.277746e-34
5409.130000 2.906481e-16 1.744409e-34
5411.130000 2.975071e-16 1.648551e-34
5413.130000 2.987536e-16 1.239438e-34
5415.130000 2.995464e-16 1.735401e-34
5417.130000 2.906036e-16 1.727827e-34
5419.130000 2.853174e-16 1.217975e-34
5421.130000 2.816440e-16 1.571391e-34
5423.130000 2.893786e-16 1.710306e-34
5425.130000 2.857992e-16 1.214678e-34
5427.130000 2.876863e-16 1.428646e-34
5429.130000 3.104954e-16 1.709087e-34
5431.130000 3.075753e-16 1.291974e-34
5433.130000 3.088601e-16 1.387253e-34
5435.130000 3.179878e-16 1.766388e-34
5437.130000 3.184958e-16 1.392791e-34
5439.130000 3.224541e-16 1.341886e-34
5441.130000 3.316351e-16 1.771483e-34
5443.130000 3.291989e-16 1.481378e-34
5445.130000 3.184319e-16 1.271260e-34
5447.130000 3.003899e-16 1.675937e-34
5449.130000 2.947152e-16 1.497079e-34
5451.130000 2.989441e-16 1.185362e-34
5453.130000 3.053434e-16 1.668572e-34
5455.130000 3.107665e-16 1.615546e-34
5457.130000 3.110741e-16 1.177080e-34
5459.130000 3.122530e-16 1.599475e-34
5461.130000 3.393209e-16 1.717455e-34
5463.130000 3.195134e-16 1.179271e-34
5465.130000 3.011642e-16 1.448096e-34
5467.130000 2.716213e-16 1.536433e-34
5469.130000 2.896227e-16 1.154694e-34
5471.130000 2.960554e-16 1.328291e-34
5473.130000 2.794492e-16 1.529922e-34
5475.130000 2.712756e-16 1.156711e-34
5477.130000 2.743667e-16 1.191443e-34
5479.130000 2.937922e-16 1.527433e-34
5481.130000 3.082111e-16 1.245597e-34
5483.130000 3.095252e-16 1.152911e-34
5485.130000 3.037346e-16 1.519882e-34
5487.130000 2.970518e-16 1.289790e-34
5489.130000 2.963029e-16 1.079306e-34
5491.130000 2.969467e-16 1.487189e-34
5493.130000 3.182054e-16 1.412009e-34
5495.130000 3.123355e-16 1.071706e-34
5497.130000 3.032572e-16 1.488323e-34
5499.130000 2.834512e-16 1.410788e-34
5501.130000 2.898285e-16 1.013442e-34
5503.130000 2.948969e-16 1.351701e-34
5505.130000 2.832257e-16 1.406547e-34
5507.130000 2.929824e-16 1.024248e-34
5509.130000 2.982272e-16 1.252949e-34
5511.130000 2.895349e-16 1.393070e-34
5513.130000 2.833500e-16 1.018649e-34
5515.130000 2.813808e-16 1.118193e-34
5517.130000 2.857587e-16 1.356302e-34
5519.130000 2.782398e-16 1.045891e-34
5521.130000 2.721321e-16 1.032582e-34
5523.130000 2.629712e-16 1.298197e-34
5525.130000 2.713020e-16 1.095937e-34
5527.130000 2.760218e-16 9.861167e-35
5529.130000 2.812698e-16 1.361752e-34
5531.130000 2.604457e-16 1.149742e-34
5533.130000 2.654678e-16 9.390575e-35
5535.130000 2.767609e-16 1.331693e-34
5537.130000 2.790944e-16 1.271938e-34
5539.130000 2.800929e-16 9.511583e-35
5541.130000 2.813740e-16 1.325446e-34
5543.130000 3.009508e-16 1.390684e-34
5545.130000 2.888476e-16 9.705668e-35
5547.130000 2.780271e-16 1.235454e-34
5549.130000 2.674153e-16 1.316285e-34
5551.130000 2.675013e-16 9.468617e-35
5553.130000 2.695112e-16 1.110035e-34
5555.130000 2.799829e-16 1.304498e-34
5557.130000 2.826874e-16 9.961855e-35
5559.130000 2.846020e-16 1.060816e-34
5561.130000 2.870252e-16 1.323406e-34
5563.130000 2.818950e-16 1.065029e-34
5565.130000 2.804207e-16 1.022764e-34
5567.130000 2.807125e-16 1.374047e-34
5569.130000 2.670822e-16 1.269202e-34
5571.130000 2.621029e-16 1.173501e-34
5573.130000 2.582529e-16 1.880957e-34
5575.130000 2.926550e-16 2.291886e-34
5577.130000 2.881034e-16 1.847362e-34
5579.130000 2.774729e-16 2.690268e-34
5581.130000 2.702798e-16 2.132813e-34
5583.130000 2.631437e-16 1.349076e-34
5585.130000 2.569431e-16 1.527761e-34
5587.130000 2.688173e-16 1.357326e-34
5589.130000 2.686887e-16 9.393230e-35
5591.130000 2.670208e-16 1.151726e-34
5593.130000 2.546057e-16 1.236212e-34
5595.130000 2.718165e-16 9.247611e-35
5597.130000 2.799700e-16 1.054333e-34
5599.130000 2.745224e-16 1.238931e-34
5601.130000 2.582777e-16 9.287663e-35
5603.130000 2.515238e-16 9.460025e-35
5605.130000 2.504641e-16 1.198816e-34
5607.130000 2.548200e-16 9.766251e-35
5609.130000 2.541854e-16 8.958842e-35
5611.130000 2.503832e-16 1.179489e-34
5613.130000 2.617517e-16 1.039181e-34
5615.130000 2.632606e-16 8.614316e-35
5617.130000 2.626720e-16 1.179245e-34
5619.130000 2.574782e-16 1.068571e-34
5621.130000 2.531601e-16 8.075745e-35
5623.130000 2.486136e-16 1.125898e-34
5625.130000 2.505235e-16 1.144479e-34
5627.130000 2.524149e-16 8.138334e-35
5629.130000 2.547118e-16 1.074629e-34
5631.130000 2.635609e-16 1.149519e-34
5633.130000 2.667752e-16 8.326436e-35
5635.130000 2.690291e-16 1.008991e-34
5637.130000 2.698650e-16 1.153722e-34
5639.130000 2.640869e-16 8.556096e-35
5641.130000 2.627016e-16 9.353500e-35
5643.130000 2.681578e-16 1.145587e-34
5645.130000 2.770946e-16 9.111076e-35
5647.130000 2.765452e-16 8.957190e-35
5649.130000 2.670454e-16 1.132168e-34
5651.130000 2.646080e-16 9.365577e-35
5653.130000 2.672348e-16 8.317625e-35
5655.130000 2.732233e-16 1.133665e-34
5657.130000 2.717079e-16 1.012303e-34
5659.130000 2.729976e-16 8.150046e-35
5661.130000 2.750786e-16 1.137414e-34
5663.130000 2.753730e-16 1.084662e-34
5665.130000 2.726889e-16 8.014213e-35
5667.130000 2.697626e-16 1.103141e-34
5669.130000 2.658863e-16 1.113098e-34
5671.130000 2.620222e-16 7.805743e-35
5673.130000 2.604656e-16 9.910295e-35
5675.130000 2.752853e-16 1.107419e-34
5677.130000 2.752068e-16 8.092473e-35
5679.130000 2.740047e-16 9.462277e-35
5681.130000 2.680491e-16 1.099388e-34
5683.130000 2.714920e-16 8.353176e-35
5685.130000 2.736359e-16 8.806010e-35
5687.130000 2.757841e-16 1.092643e-34
5689.130000 2.606013e-16 8.543235e-35
5691.130000 2.660274e-16 8.139099e-35
5693.130000 2.891439e-16 1.110989e-34
5695.130000 2.987265e-16 9.530988e-35
5697.130000 2.946529e-16 8.114529e-35
5699.130000 2.846584e-16 1.096394e-34
5701.130000 2.720084e-16 9.824575e-35
5703.130000 2.819459e-16 7.766296e-35
5705.130000 2.960905e-16 1.113472e-34
5707.130000 2.999078e-16 1.080340e-34
5709.130000 2.926628e-16 7.751232e-35
5711.130000 2.862518e-16 1.037267e-34
5713.130000 2.975637e-16 1.111554e-34
5715.130000 2.919368e-16 7.910795e-35
5717.130000 2.880065e-16 9.789423e-35
5719.130000 2.887783e-16 1.084693e-34
5721.130000 2.907787e-16 8.062593e-35
5723.130000 2.915723e-16 9.104201e-35
5725.130000 2.903944e-16 1.082821e-34
5727.130000 2.869261e-16 8.242213e-35
5729.130000 2.842614e-16 8.331291e-35
5731.130000 2.804186e-16 1.041980e-34
5733.130000 2.855917e-16 8.597028e-35
5735.130000 2.878847e-16 7.850178e-35
5737.130000 2.898117e-16 1.047579e-34
5739.130000 2.824590e-16 8.971233e-35
5741.130000 2.841713e-16 7.421743e-35
5743.130000 2.885434e-16 1.031789e-34
5745.130000 2.918802e-16 9.604838e-35
5747.130000 2.943590e-16 7.294734e-35
5749.130000 2.968446e-16 1.029678e-34
5751.130000 2.718152e-16 9.854338e-35
5753.130000 2.755497e-16 7.011134e-35
5755.130000 2.784418e-16 9.220407e-35
5757.130000 2.743301e-16 9.741629e-35
5759.130000 2.739520e-16 7.005907e-35
5761.130000 2.723001e-16 8.396835e-35
5763.130000 2.638299e-16 9.527056e-35
5765.130000 2.612927e-16 7.163450e-35
5767.130000 2.629011e-16 7.796682e-35
5769.130000 2.733374e-16 9.657617e-35
5771.130000 2.695395e-16 7.524496e-35
5773.130000 2.701081e-16 7.347987e-35
5775.130000 2.748106e-16 9.568691e-35
5777.130000 2.743244e-16 8.024852e-35
5779.130000 2.753104e-16 7.088106e-35
5781.130000 2.773210e-16 9.726253e-35
5783.130000 2.710947e-16 8.449662e-35
5785.130000 2.713474e-16 6.772566e-35
5787.130000 2.727715e-16 9.509978e-35
5789.130000 2.791550e-16 9.185942e-35
5791.130000 2.759655e-16 6.709859e-35
5793.130000 2.721235e-16 9.130276e-35
5795.130000 2.628162e-16 9.273264e-35
5797.130000 2.640448e-16 6.609581e-35
5799.130000 2.667273e-16 8.424675e-35
5801.130000 2.827123e-16 9.657273e-35
5803.130000 2.802866e-16 7.010754e-35
5805.130000 2.781087e-16 8.118424e-35
5807.130000 2.742892e-16 9.591607e-35
5809.130000 2.841166e-16 7.439887e-35
5811.130000 2.859465e-16 7.793444e-35
5813.130000 2.784601e-16 9.527066e-35
5815.130000 2.901010e-16 7.831394e-35
5817.130000 2.896550e-16 7.363542e-35
5819.130000 2.809301e-16 9.598253e-35
5821.130000 2.826725e-16 8.127229e-35
5823.130000 2.834102e-16 6.901600e-35
5825.130000 2.840896e-16 9.484724e-35
5827.130000 2.763057e-16 8.595091e-35
5829.130000 2.832581e-16 6.750885e-35
5831.130000 2.927633e-16 9.674653e-35
5833.130000 3.063827e-16 9.584547e-35
5835.130000 3.037042e-16 6.819886e-35
5837.130000 3.007119e-16 9.050750e-35
5839.130000 2.958625e-16 9.445830e-35
5841.130000 2.945448e-16 6.734538e-35
5843.130000 2.925385e-16 8.282041e-35
5845.130000 2.847945e-16 9.241667e-35
5847.130000 2.792163e-16 6.839589e-35
5849.130000 2.791931e-16 7.662254e-35
5851.130000 2.912844e-16 9.383377e-35
5853.130000 2.968723e-16 7.344078e-35
5855.130000 3.023784e-16 7.434141e-35
5857.130000 3.119672e-16 9.754975e-35
5859.130000 2.945907e-16 7.822871e-35
5861.130000 2.943911e-16 7.106953e-35
5863.130000 3.028482e-16 9.685171e-35
5865.130000 2.929866e-16 8.499297e-35
5867.130000 2.927280e-16 6.974051e-35
5869.130000 2.945802e-16 9.670155e-35
5871.130000 3.004998e-16 9.091982e-35
5873.130000 3.070767e-16 6.886818e-35
5875.130000 3.139847e-16 9.711212e-35
5877.130000 3.148082e-16 9.803497e-35
5879.130000 3.136090e-16 7.013962e-35
5881.130000 3.134118e-16 9.205270e-35
5883.130000 3.231018e-16 1.041508e-34
5885.130000 3.310559e-16 8.173266e-35
5887.130000 3.336050e-16 1.006030e-34
5889.130000 3.192530e-16 1.241442e-34
5891.130000 3.180297e-16 9.479688e-35
5893.130000 3.176801e-16 1.022823e-34
5895.130000 3.184696e-16 1.208702e-34
5897.130000 3.185691e-16 9.074072e-35
5899.130000 3.173646e-16 8.655671e-35
5901.130000 3.142984e-16 1.050757e-34
5903.130000 3.203180e-16 8.488075e-35
5905.130000 3.218158e-16 7.377245e-35
5907.130000 3.221730e-16 9.922311e-35
5909.130000 3.257930e-16 8.968532e-35
5911.130000 3.268576e-16 7.149505e-35
5913.130000 3.276993e-16 1.005778e-34
5915.130000 3.194655e-16 9.587889e-35
5917.130000 3.231701e-16 7.051024e-35
5919.130000 3.277208e-16 9.670571e-35
5921.130000 3.421503e-16 1.010824e-34
5923.130000 3.336787e-16 7.087890e-35
5925.130000 3.269433e-16 8.878799e-35
5927.130000 3.245000e-16 9.678444e-35
5929.130000 3.286111e-16 7.196188e-35
5931.130000 3.326092e-16 8.335889e-35
5933.130000 3.405746e-16 9.996783e-35
5935.130000 3.321725e-16 7.499147e-35
5937.130000 3.306796e-16 7.756268e-35
5939.130000 3.368671e-16 9.665859e-35
5941.130000 3.559211e-16 7.986187e-35
5943.130000 3.561001e-16 7.451937e-35
5945.130000 3.444981e-16 9.748007e-35
5947.130000 3.515349e-16 8.574483e-35
5949.130000 3.502113e-16 7.218546e-35
5951.130000 3.460302e-16 9.868900e-35
5953.130000 3.213958e-16 8.762531e-35
5955.130000 3.227798e-16 6.725825e-35
5957.130000 3.271346e-16 9.410245e-35
5959.130000 3.268092e-16 9.202539e-35
5961.130000 3.229942e-16 6.533256e-35
5963.130000 3.210582e-16 8.646811e-35
5965.130000 3.464110e-16 9.559836e-35
5967.130000 3.434742e-16 6.786980e-35
5969.130000 3.400642e-16 8.268755e-35
5971.130000 3.305514e-16 9.261398e-35
5973.130000 3.355109e-16 6.970437e-35
5975.130000 3.354343e-16 7.764643e-35
5977.130000 3.248568e-16 9.244901e-35
5979.130000 3.209043e-16 7.093978e-35
5981.130000 3.227648e-16 7.086216e-35
5983.130000 3.318120e-16 9.161340e-35
5985.130000 3.298468e-16 7.512391e-35
5987.130000 3.304454e-16 6.760125e-35
5989.130000 3.325700e-16 9.117029e-35
