@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.733
@SPECTRUM spectrum_05D2fq_827.dat
@SN-NAME 05D2fq
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 2.070
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
    0	   4258.230	       0.00129 	      0.00478
     1	   4273.230	       0.00787 	      0.00407
     2	   4288.230	       0.00408 	      0.00331
     3	   4303.230	       0.00588 	      0.00285
     4	   4318.230	       0.00369 	      0.00266
     5	   4333.230	      -0.00080 	      0.00237
     6	   4348.230	       0.00162 	      0.00243
     7	   4363.230	      -0.00041 	      0.00211
     8	   4378.230	       0.00181 	      0.00201
     9	   4393.230	       0.00064 	      0.00185
    10	   4408.230	       0.00316 	      0.00188
    11	   4423.230	       0.00398 	      0.00185
    12	   4438.230	       0.00037 	      0.00176
    13	   4453.230	       0.00167 	      0.00168
    14	   4468.230	       0.00163 	      0.00161
    15	   4483.230	       0.00085 	      0.00160
    16	   4498.230	       0.00136 	      0.00158
    17	   4513.230	       0.00233 	      0.00156
    18	   4528.230	       0.00273 	      0.00156
    19	   4543.230	      -0.00040 	      0.00155
    20	   4558.230	       0.00212 	      0.00151
    21	   4573.230	       0.00055 	      0.00149
    22	   4588.230	      -0.00047 	      0.00146
    23	   4603.230	      -0.00183 	      0.00155
    24	   4618.230	       0.00198 	      0.00142
    25	   4633.230	       0.00066 	      0.00140
    26	   4648.230	       0.00099 	      0.00138
    27	   4663.230	       0.00236 	      0.00140
    28	   4678.230	       0.00262 	      0.00138
    29	   4693.230	      -0.00202 	      0.00135
    30	   4708.230	       0.00209 	      0.00134
    31	   4723.230	      -0.00170 	      0.00146
    32	   4738.230	      -0.00033 	      0.00131
    33	   4753.230	      -0.00019 	      0.00130
    34	   4768.230	       0.00071 	      0.00129
    35	   4783.230	       0.00024 	      0.00130
    36	   4798.230	      -0.00026 	      0.00129
    37	   4813.230	      -0.00052 	      0.00133
    38	   4828.230	      -0.00008 	      0.00146
    39	   4843.230	       0.00371 	      0.00130
    40	   4858.230	       0.00233 	      0.00124
    41	   4873.230	       0.00218 	      0.00124
    42	   4888.230	       0.00132 	      0.00125
    43	   4903.230	       0.00200 	      0.00138
    44	   4918.230	       0.00217 	      0.00123
    45	   4933.230	       0.00159 	      0.00122
    46	   4948.230	       0.00296 	      0.00122
    47	   4963.230	       0.00245 	      0.00123
    48	   4978.230	       0.00231 	      0.00133
    49	   4993.230	       0.00232 	      0.00119
    50	   5008.230	       0.00137 	      0.00118
    51	   5023.230	       0.00041 	      0.00117
    52	   5038.230	       0.00011 	      0.00116
    53	   5053.230	       0.00231 	      0.00127
    54	   5068.230	       0.00142 	      0.00115
    55	   5083.230	       0.00208 	      0.00114
    56	   5098.230	       0.00328 	      0.00115
    57	   5113.230	       0.00040 	      0.00127
    58	   5128.230	       0.00206 	      0.00115
    59	   5143.230	       0.00227 	      0.00116
    60	   5158.230	       0.00010 	      0.00115
    61	   5173.230	       0.00391 	      0.00123
    62	   5188.230	       0.00346 	      0.00117
    63	   5203.230	       0.00221 	      0.00129
    64	   5218.230	      -0.00066 	      0.00118
    65	   5233.230	       0.00083 	      0.00129
    66	   5248.230	       0.00132 	      0.00118
    67	   5263.230	       0.00150 	      0.00116
    68	   5278.230	       0.00309 	      0.00116
    69	   5293.230	       0.00196 	      0.00128
    70	   5308.230	       0.00304 	      0.00118
    71	   5323.230	       0.00421 	      0.00120
    72	   5338.230	       0.00142 	      0.00119
    73	   5353.230	       0.00254 	      0.00129
    74	   5368.230	       0.00097 	      0.00116
    75	   5383.230	       0.00379 	      0.00116
    76	   5398.230	       0.00002 	      0.00126
    77	   5413.230	       0.00156 	      0.00116
    78	   5428.230	       0.00274 	      0.00117
    79	   5443.230	       0.00067 	      0.00119
    80	   5458.230	       0.00235 	      0.00130
    81	   5473.230	       0.00230 	      0.00119
    82	   5488.230	       0.00232 	      0.00120
    83	   5503.230	       0.00006 	      0.00133
    84	   5518.230	       0.00150 	      0.00122
    85	   5533.230	       0.00260 	      0.00124
    86	   5548.230	      -0.00049 	      0.00141
    87	   5563.230	       0.00130 	      0.00136
    88	   5578.230	       0.00432 	      0.00355
    89	   5593.230	       0.00166 	      0.00150
    90	   5608.230	       0.00106 	      0.00130
    91	   5623.230	       0.00104 	      0.00130
    92	   5638.230	       0.00017 	      0.00141
    93	   5653.230	       0.00300 	      0.00130
    94	   5668.230	       0.00111 	      0.00132
    95	   5683.230	       0.00026 	      0.00146
    96	   5698.230	       0.00203 	      0.00135
    97	   5713.230	       0.00086 	      0.00135
    98	   5728.230	       0.00271 	      0.00148
    99	   5743.230	       0.00079 	      0.00134
   100	   5758.230	       0.00077 	      0.00134
   101	   5773.230	       0.00336 	      0.00147
   102	   5788.230	       0.00071 	      0.00134
   103	   5803.230	       0.00320 	      0.00136
   104	   5818.230	       0.00154 	      0.00150
   105	   5833.230	       0.00260 	      0.00137
   106	   5848.230	       0.00497 	      0.00137
   107	   5863.230	       0.00313 	      0.00165
   108	   5878.230	       0.00286 	      0.00167
   109	   5893.230	       0.00257 	      0.00251
   110	   5908.230	       0.00157 	      0.00183
   111	   5923.230	       0.00311 	      0.00161
   112	   5938.230	       0.00199 	      0.00175
   113	   5953.230	       0.00446 	      0.00158
   114	   5968.230	       0.00293 	      0.00153
   115	   5983.230	       0.00603 	      0.00165
   116	   5998.230	       0.00289 	      0.00147
   117	   6013.230	       0.00422 	      0.00141
   118	   6028.230	       0.00336 	      0.00151
   119	   6043.230	       0.00376 	      0.00135
   120	   6058.230	       0.00345 	      0.00145
   121	   6073.230	       0.00301 	      0.00131
   122	   6088.230	       0.00403 	      0.00130
   123	   6103.230	       0.00236 	      0.00144
   124	   6118.230	       0.00604 	      0.00129
   125	   6133.230	       0.00412 	      0.00129
   126	   6148.230	       0.00469 	      0.00147
   127	   6163.230	       0.00374 	      0.00134
   128	   6178.230	       0.00711 	      0.00145
   129	   6193.230	       0.00858 	      0.00128
   130	   6208.230	       0.00763 	      0.00131
   131	   6223.230	       0.00642 	      0.00149
   132	   6238.230	       0.00820 	      0.00173
   133	   6253.230	       0.00736 	      0.00163
   134	   6268.230	       0.00735 	      0.00151
   135	   6283.230	       0.00690 	      0.00151
   136	   6298.230	       0.01005 	      0.00374
   137	   6313.230	       0.00581 	      0.00174
   138	   6328.230	       0.00514 	      0.00165
   139	   6343.230	       0.00309 	      0.00138
   140	   6358.230	      -0.00009 	      0.00188
   141	   6373.230	       0.00236 	      0.00176
   142	   6388.230	       0.00610 	      0.00131
   143	   6403.230	       0.00142 	      0.00133
   144	   6418.230	      -0.00018 	      0.00123
   145	   6433.230	       0.00089 	      0.00132
   146	   6448.230	       0.00275 	      0.00122
   147	   6463.230	       0.00383 	      0.00141
   148	   6478.230	       0.00461 	      0.00143
   149	   6493.230	       0.00169 	      0.00133
   150	   6508.230	       0.00206 	      0.00150
   151	   6523.230	       0.00234 	      0.00130
   152	   6538.230	       0.00304 	      0.00137
   153	   6553.230	      -0.00046 	      0.00158
   154	   6568.230	       0.00036 	      0.00137
   155	   6583.230	       0.00183 	      0.00143
   156	   6598.230	       0.00124 	      0.00125
   157	   6613.230	       0.00369 	      0.00132
   158	   6628.230	       0.00017 	      0.00119
   159	   6643.230	       0.00417 	      0.00117
   160	   6658.230	       0.00472 	      0.00127
   161	   6673.230	       0.00424 	      0.00116
   162	   6688.230	       0.00654 	      0.00126
   163	   6703.230	       0.00452 	      0.00116
   164	   6718.230	       0.00700 	      0.00126
   165	   6733.230	       0.00590 	      0.00114
   166	   6748.230	       0.00598 	      0.00115
   167	   6763.230	       0.00757 	      0.00124
   168	   6778.230	       0.00689 	      0.00114
   169	   6793.230	       0.00850 	      0.00125
   170	   6808.230	       0.00732 	      0.00114
   171	   6823.230	       0.00789 	      0.00154
   172	   6838.230	       0.00551 	      0.00169
   173	   6853.230	       0.00631 	      0.00136
   174	   6868.230	       0.01037 	      0.00212
   175	   6883.230	       0.00876 	      0.00150
   176	   6898.230	       0.00526 	      0.00164
   177	   6913.230	       0.00455 	      0.00158
   178	   6928.230	       0.00451 	      0.00169
   179	   6943.230	       0.00207 	      0.00154
   180	   6958.230	       0.00182 	      0.00155
   181	   6973.230	       0.00474 	      0.00143
   182	   6988.230	       0.00310 	      0.00130
   183	   7003.230	       0.00778 	      0.00144
   184	   7018.230	       0.00647 	      0.00125
   185	   7033.230	       0.00713 	      0.00129
   186	   7048.230	       0.00739 	      0.00131
   187	   7063.230	       0.00602 	      0.00137
   188	   7078.230	       0.00535 	      0.00126
   189	   7093.230	       0.00519 	      0.00136
   190	   7108.230	       0.00648 	      0.00119
   191	   7123.230	       0.00555 	      0.00132
   192	   7138.230	       0.00502 	      0.00126
   193	   7153.230	       0.00425 	      0.00129
   194	   7168.230	       0.00495 	      0.00147
   195	   7183.230	       0.00558 	      0.00143
   196	   7198.230	       0.00382 	      0.00151
   197	   7213.230	       0.00433 	      0.00129
   198	   7228.230	       0.00498 	      0.00157
   199	   7243.230	       0.00552 	      0.00276
   200	   7258.230	       0.00282 	      0.00197
   201	   7273.230	       0.00236 	      0.00219
   202	   7288.230	       0.00758 	      0.00217
   203	   7303.230	       0.00305 	      0.00211
   204	   7318.230	       0.00568 	      0.00238
   205	   7333.230	       0.00050 	      0.00234
   206	   7348.230	       0.00391 	      0.00212
   207	   7363.230	       0.00139 	      0.00232
   208	   7378.230	       0.00311 	      0.00179
   209	   7393.230	      -0.00191 	      0.00200
   210	   7408.230	      -0.00003 	      0.00176
   211	   7423.230	       0.00291 	      0.00162
   212	   7438.230	       0.00193 	      0.00173
   213	   7453.230	       0.00004 	      0.00158
   214	   7468.230	       0.00472 	      0.00180
   215	   7483.230	      -0.00011 	      0.00199
   216	   7498.230	       0.00316 	      0.00166
   217	   7513.230	       0.00304 	      0.00161
   218	   7528.230	       0.00117 	      0.00249
   219	   7543.230	       0.00220 	      0.00156
   220	   7558.230	      -0.00022 	      0.00180
   221	   7573.230	       0.00330 	      0.00206
   222	   7588.230	       0.00212 	      0.00210
   223	   7603.230	       0.00514 	      0.00372
   224	   7618.230	       0.00713 	      0.00329
   225	   7633.230	       0.00373 	      0.00288
   226	   7648.230	       0.00073 	      0.00233
   227	   7663.230	       0.00182 	      0.00202
   228	   7678.230	      -0.00026 	      0.00164
   229	   7693.230	       0.00420 	      0.00189
   230	   7708.230	       0.00057 	      0.00240
   231	   7723.230	       0.00081 	      0.00299
   232	   7738.230	       0.00225 	      0.00201
   233	   7753.230	       0.00380 	      0.00339
   234	   7768.230	       0.00178 	      0.00253
   235	   7783.230	       0.00709 	      0.00283
   236	   7798.230	       0.00213 	      0.00268
   237	   7813.230	       0.00793 	      0.00274
   238	   7828.230	       0.00255 	      0.00255
   239	   7843.230	       0.00223 	      0.00263
   240	   7858.230	       0.00614 	      0.00340
   241	   7873.230	       0.00029 	      0.00291
   242	   7888.230	       0.00400 	      0.00302
   243	   7903.230	       0.00026 	      0.00246
   244	   7918.230	       0.00326 	      0.00408
   245	   7933.230	       0.00594 	      0.00257
   246	   7948.230	       0.00340 	      0.00252
   247	   7963.230	       0.00185 	      0.00304
   248	   7978.230	      -0.00139 	      0.00304
   249	   7993.230	       0.00304 	      0.00329
   250	   8008.230	      -0.00033 	      0.00258
   251	   8023.230	       0.00102 	      0.00294
   252	   8038.230	      -0.00166 	      0.00238
   253	   8053.230	       0.00030 	      0.00230
   254	   8068.230	       0.00510 	      0.00258
   255	   8083.230	       0.00075 	      0.00192
   256	   8098.230	      -0.00024 	      0.00218
   257	   8113.230	       0.00042 	      0.00217
   258	   8128.230	      -0.00278 	      0.00196 
